Pair,Session,Interlocutor,Initial time,Transcription,Joint decision,Transcriber
Pair4,1,B,(0:08:50.0),Fordi den ikke er stor.,15,Rebekka R
Pair4,1,A,(0:08:50.6),Ja.,15,Rebekka R
Pair4,1,B,(0:08:54.8),Skal vi prøve det?,15,Rebekka R
Pair4,1,A,(0:08:56.2),Ja.,15,Rebekka R
Pair4,1,A,(0:09:02.7),Og han er... Han må være en 2'er.,16,Rebekka R
Pair4,1,B,(0:09:06.4),Ja.,16,Rebekka R
Pair4,1,A,(0:09:13.1),Fire?,17,Rebekka R
Pair4,1,B,(0:09:15.1),Ja.,17,Rebekka R
Pair4,1,B,(0:09:22.0),To?,18,Rebekka R
Pair4,1,A,(0:09:22.2),"To, ja.",18,Rebekka R
Pair4,1,A,(0:09:29.3),"1, ja.",19,Rebekka R
Pair4,1,A,(0:09:37.2),Hmm... 2.,20,Rebekka R
Pair4,1,B,(0:09:37.7),Ja. Det ville jeg også sige.,20,Rebekka R
Pair4,1,A,(0:09:45.2),Han... 3. Er han ikke?,21,Rebekka R
Pair4,1,B,(0:09:46.5),Jo.,21,Rebekka R
Pair4,1,A,(0:09:49.1),Slap og sur.,21,Rebekka R
Pair4,1,B,(0:09:49.3),Ja.,21,Rebekka R
Pair4,1,B,(0:09:54.9),To.,22,Rebekka R
Pair4,1,A,(0:09:55.1),To.,22,Rebekka R
Pair4,1,B,(0:10:04.0),"1, ikk'?",23,Rebekka R
Pair4,1,A,(0:10:04.7),Jo.,23,Rebekka R
Pair4,1,A,(0:10:10.7),Det må være 4.,24,Rebekka R
Pair4,1,B,(0:10:11.0),Fire.,24,Rebekka R
Pair4,1,B,(0:10:17.4),4 igen.,25,Rebekka R
Pair4,1,A,(0:10:19.5),"Øh, jo. Ja.",25,Rebekka R
Pair4,1,B,(0:10:23.5),Forskellen var både farven og at den grønne havde prikker. Så det kan vi lige huske på. Men de havde ellers de samme øjne og de samme ,26,Rebekka R
Pair4,1,A,(0:10:30.2),"Men den blå med prikker, som var stærk, den havde ikke? Der stod at vi manglede   ""you missed nutrition""",26,Rebekka R
Pair4,1,B,(0:10:36.1),Vi tog da 4 før?,26,Rebekka R
Pair4,1,A,(0:10:40.2),"Ja, tog vi ikke 4'eren?",26,Rebekka R
Pair4,1,B,(0:10:42.1),Der skulle vi måske kun have taget nutrition.,26,Rebekka R
Pair4,1,A,(0:10:44.9),"Nåh... 2'eren. Nå, er han ikke? Jo, han er sur.",26,Rebekka R
Pair4,1,B,(0:10:51.5),Ja.,26,Rebekka R
Pair4,1,A,(0:10:52.6),Skal han ikke bare udryddes? En 3'er?,26,Rebekka R
Pair4,1,B,(0:10:53.4),Jo.,26,Rebekka R
Pair4,1,A,(0:10:58.9),Nu er der altså noget med øjnene.,27,Rebekka R
Pair4,1,B,(0:10:59.8),"Ja. Det er vel 1'eren, ikk'?",27,Rebekka R
Pair4,1,A,(0:11:04.6),"Det er vel 1'eren, ja.",27,Rebekka R
Pair4,1,B,(0:11:12.1),"Den sidste der   den var bare blå, men med prikker og øjne. Og den var  der skulle vi have valgt 2'eren.",28,Rebekka R
Pair4,1,A,(0:11:22.3),Skal vi prøve en 2'er her   eller om der er forskel på farven?,28,Rebekka R
Pair4,1,B,(0:11:27.1),"Det er det   om det er farven, der gør det. Altså fra vores første teori så ville vi jo sige 4.",28,Rebekka R
Pair4,1,A,(0:11:32.7),"Ja. Helt sikkert. Fordi den er sur og gal, og stærk.",28,Rebekka R
Pair4,1,B,(0:11:37.2),"Ja. 2 eller 4, afhængig af, om vi tror på, at det er farven.",28,Rebekka R
Pair4,1,A,(0:11:42.0),"Skal vi så sige, så ved vi det fra næste gang.",28,Rebekka R
Pair4,1,B,(0:11:45.5),"Ja, det er rigtigt.",28,Rebekka R
Pair4,1,A,(0:11:47.1),"... Om det er den ene, eller den anden.",28,Rebekka R
Pair4,1,B,(0:11:47.9),Ja. Skal vi bare prøve 2'eren?,28,Rebekka R
Pair4,1,A,(0:11:52.1),Ja.,28,Rebekka R
Pair4,1,A,(0:12:00.2),Det er fuldstændig den samme.,29,Rebekka R
Pair4,1,B,(0:12:01.7),Nej den har gode  den har søde øjne.,29,Rebekka R
Pair4,1,A,(0:12:04.7),Så den er bare 2'er.,29,Rebekka R
Pair4,1,B,(0:12:06.3),Ja.,29,Rebekka R
Pair4,1,B,(0:12:12.9),"Det må vel være 2'eren, så. Ikk'? Ud fra hvad den sagde før.",30,Rebekka R
Pair4,1,A,(0:12:17.6),"Jo, fordi den grønne   så er den grønne 4'eren, og dén der er 2'eren.",30,Rebekka R
Pair4,1,B,(0:12:20.3),Ja.,30,Rebekka R
Pair4,1,A,(0:12:21.4),Og det er underligt.,30,Rebekka R
Pair4,1,B,(0:12:21.6),"Det er underligt, ja. Vi prøver det.",30,Rebekka R
Pair4,1,A,(0:12:38.9),Den er stærk og sur.,31,Rebekka R
Pair4,1,B,(0:12:39.5),Ja.,31,Rebekka R
Pair4,1,A,(0:12:40.2),Det må være 4.,31,Rebekka R
Pair4,1,B,(0:12:40.8),"Ja, det ville jeg også sige.",31,Rebekka R
Pair4,1,A,(0:12:59.4),Nå. Det må være en 2'er så.,32,Rebekka R
Pair4,1,B,(0:12:59.7),Ja.,32,Rebekka R
Pair4,1,B,(0:13:05.7),"1, ikk'?",33,Rebekka R
Pair4,1,A,(0:13:05.9),Ja.,33,Rebekka R
Pair4,1,A,(0:13:14.6),Det må være en 3'er.,34,Rebekka R
Pair4,1,B,(0:13:20.6),Et.,35,Rebekka R
Pair4,1,A,(0:13:21.2),Ja.,35,Rebekka R
Pair4,1,A,(0:13:27.1),To...,36,Rebekka R
Pair4,1,B,(0:13:28.2),To.,36,Rebekka R
Pair4,1,B,(0:13:33.0),Et.,37,Rebekka R
Pair4,1,A,(0:13:33.2),Et.,37,Rebekka R
Pair4,1,A,(0:13:38.6),Og 3.,38,Rebekka R
Pair4,1,B,(0:13:39.8),Tre.,38,Rebekka R
Pair4,1,B,(0:13:48.5),Er det fordi der skal være begge dele? Både øjne og muskler for at den ,39,Rebekka R
Pair4,1,A,(0:13:54.2),"Det kan godt være, at det er derfor, at der ligesom, ja.",39,Rebekka R
Pair4,1,B,(0:13:56.9),Det er 1.,39,Rebekka R
Pair4,1,A,(0:13:57.1),"Det er 1, ja.",39,Rebekka R
Pair4,1,B,(0:14:02.1),Et.,40,Rebekka R
Pair4,1,A,(0:14:03.0),Ja.,40,Rebekka R
Pair4,1,A,(0:14:05.4),"Men hvis det var både øjne og muskler, så ville man have taget 4'eren...?",41,Rebekka R
Pair4,1,B,(0:14:09.6),Mmm.,41,Rebekka R
Pair4,1,A,(0:14:11.1),Ja nu har vi...,41,Rebekka R
Pair4,1,B,(0:14:14.3),Skal vi prøve 4'eren?,41,Rebekka R
Pair4,1,A,(0:14:15.4),Ja.,41,Rebekka R
Pair4,1,B,(0:14:17.7),"Det kan også være, det er et eller andet med, at hver anden gang det ene og  ... Vi prøver 4'eren.",41,Rebekka R
Pair4,1,A,(0:14:25.8),Vi prøver 4'eren.,41,Rebekka R
Pair4,1,B,(0:14:31.7),To.,42,Rebekka R
Pair4,1,A,(0:14:31.9),"To, ja.",42,Rebekka R
Pair4,1,B,(0:14:37.0),Et.,43,Rebekka R
Pair4,1,A,(0:14:37.2),Et.,43,Rebekka R
Pair4,1,B,(0:14:42.2),"Hmm, 2.",44,Rebekka R
Pair4,1,A,(0:14:42.4),To.,44,Rebekka R
Pair4,1,B,(0:14:49.0),Fire.,45,Rebekka R
Pair4,1,A,(0:14:49.2),Fire.,45,Rebekka R
Pair4,1,A,(0:14:58.2),Hvad var det   den var sød før?,46,Rebekka R
Pair4,1,B,(0:14:59.4),Det sagde den jo nemlig. Skal vi prøve igen?,46,Rebekka R
Pair4,1,A,(0:15:03.1),"Så lad os prøve, ja.",46,Rebekka R
Pair4,1,A,(0:15:07.4),"Den blå, store, slappe er altså sød.",47,Rebekka R
Pair4,1,B,(0:15:11.5),To?,47,Rebekka R
Pair4,1,A,(0:15:11.7),"2, ja.",47,Rebekka R
Pair4,1,B,(0:15:17.6),En til?,48,Rebekka R
Pair4,1,A,(0:15:17.9),Ja.,48,Rebekka R
Pair4,1,A,(0:15:22.4),To.,49,Rebekka R
Pair4,1,B,(0:15:22.8),To.,49,Rebekka R
Pair4,1,B,(0:15:27.8),To.,50,Rebekka R
Pair4,1,A,(0:15:28.1),Ja.,50,Rebekka R
Pair4,1,B,(0:15:33.7),"1, så?",51,Rebekka R
Pair4,1,A,(0:15:35.7),"Ja, hvis det er det samme som blå.",51,Rebekka R
Pair4,1,B,(0:15:39.2),Okay så der er forskel på farven.,52,Rebekka R
Pair4,1,A,(0:15:41.5),Der er forskel på den blå og den grønne.,52,Rebekka R
Pair4,1,B,(0:15:43.1),Ja. Eller prikker.,52,Rebekka R
Pair4,1,A,(0:15:44.1),Eller prikker. Ja.,52,Rebekka R
Pair4,1,B,(0:15:45.2),"Jeg kan ikke huske, om vi (?). 2?",52,Rebekka R
Pair4,1,A,(0:15:46.8),Ja.,52,Rebekka R
Pair4,1,B,(0:15:52.6),Den var ond. Det var lige den vi havde haft.,53,Rebekka R
Pair4,1,A,(0:15:53.9),"Den var ond, ja.",53,Rebekka R
Pair4,1,B,(0:15:54.7),3 bare?,53,Rebekka R
Pair4,1,A,(0:15:55.1),Ja.,53,Rebekka R
Pair4,1,B,(0:16:00.4),To.,54,Rebekka R
Pair4,1,A,(0:16:05.2),Okay den er så...,55,Rebekka R
Pair4,1,B,(0:16:06.9),Måske god?,55,Rebekka R
Pair4,1,A,(0:16:07.2),"... God, ja.",55,Rebekka R
Pair4,1,B,(0:16:11.7),"Okay, så den havde også prikker.",56,Rebekka R
Pair4,1,A,(0:16:12.0),Så den havde prikker.,56,Rebekka R
Pair4,1,B,(0:16:12.4),"Det kan være, det er det, så.",56,Rebekka R
Pair4,1,A,(0:16:13.9),Ja.,56,Rebekka R
Pair4,1,B,(0:16:14.0),Et.,56,Rebekka R
Pair4,1,A,(0:16:14.7),Ja.,56,Rebekka R
Pair4,1,B,(0:16:19.8),Ond.,57,Rebekka R
Pair4,1,A,(0:16:20.1),Ond.,57,Rebekka R
Pair4,1,A,(0:16:23.1),"Så det er prikkerne og øjnene, der gør dem onde.",58,Rebekka R
Pair4,1,B,(0:16:24.8),Ja.,58,Rebekka R
Pair4,1,A,(0:16:26.4),Så dén der er måske bare god.,58,Rebekka R
Pair4,1,B,(0:16:27.2),"Den må være god, ja.",58,Rebekka R
Pair4,1,B,(0:16:34.0),Fire.,59,Rebekka R
Pair4,1,A,(0:16:34.8),"Fire, ja.",59,Rebekka R
Pair4,1,B,(0:16:41.0),"Øhm, 2.",60,Rebekka R
Pair4,1,A,(0:16:41.6),To.,60,Rebekka R
Pair4,1,A,(0:16:47.3),Den er god.,61,Rebekka R
Pair4,1,B,(0:16:47.5),1. Ja.,61,Rebekka R
Pair4,1,B,(0:16:53.3),Samme?,62,Rebekka R
Pair4,1,A,(0:16:53.7),Ja.,62,Rebekka R
Pair4,1,B,(0:16:58.9),Fire?,63,Rebekka R
Pair4,1,A,(0:16:59.9),"Øh, ja.",63,Rebekka R
Pair4,1,B,(0:17:06.7),Tre.,64,Rebekka R
Pair4,1,A,(0:17:06.9),"3, ja.",64,Rebekka R
Pair4,1,B,(0:17:12.7),Fire.,65,Rebekka R
Pair4,1,A,(0:17:13.0),Fire.,65,Rebekka R
Pair4,1,A,(0:17:19.3),Og... God.,66,Rebekka R
Pair4,1,B,(0:17:20.0),Ja.,66,Rebekka R
Pair4,1,B,(0:17:25.6),Fire.,67,Rebekka R
Pair4,1,A,(0:17:26.0),Ja.,67,Rebekka R
Pair4,1,A,(0:17:31.4),Et.,68,Rebekka R
Pair4,1,A,(0:17:36.2),To.,69,Rebekka R
Pair4,1,B,(0:17:37.2),Mmm.,69,Rebekka R
Pair4,1,B,(0:17:41.7),To.,70,Rebekka R
Pair4,1,A,(0:17:41.9),To igen.,70,Rebekka R
Pair4,1,B,(0:17:47.0),To.,71,Rebekka R
Pair4,1,A,(0:17:47.2),Ja.,71,Rebekka R
Pair4,1,B,(0:17:54.4),Et.,72,Rebekka R
Pair4,1,A,(0:17:54.6),"God, ja.",72,Rebekka R
Pair4,1,A,(0:17:59.7),To.,73,Rebekka R
Pair4,1,B,(0:18:00.0),To.,73,Rebekka R
Pair4,1,B,(0:18:05.3),Et.,74,Rebekka R
Pair4,1,A,(0:18:05.6),Ja.,74,Rebekka R
Pair4,1,B,(0:18:11.2),To.,75,Rebekka R
Pair4,1,A,(0:18:15.4),Det er sjovt; der har prikkerne ikke nogen virkning.,76,Rebekka R
Pair4,1,B,(0:18:16.6),"Ja, det er nemlig det.",76,Rebekka R
Pair4,1,A,(0:18:18.0),Det må være en ,76,Rebekka R
Pair4,1,B,(0:18:18.2),Fire.,76,Rebekka R
Pair4,1,A,(0:18:18.5),"Ja, 4.",76,Rebekka R
Pair4,1,B,(0:18:23.3),Og 1.,77,Rebekka R
Pair4,1,B,(0:18:28.5),To.,78,Rebekka R
Pair4,1,B,(0:18:35.3),"Det er vel ond, så.",79,Rebekka R
Pair4,1,A,(0:18:35.6),"Det er vel ond, ja.",79,Rebekka R
Pair4,1,A,(0:18:41.2),To.,80,Rebekka R
Pair4,1,B,(0:18:41.4),To.,80,Rebekka R
Pair4,1,B,(0:18:46.3),Fire.,81,Rebekka R
Pair4,1,A,(0:18:46.6),Fire.,81,Rebekka R
Pair4,1,B,(0:18:51.4),To.,82,Rebekka R
Pair4,1,A,(0:18:51.6),To.,82,Rebekka R
Pair4,1,A,(0:18:57.1),God.,83,Rebekka R
Pair4,1,B,(0:18:58.4),Ja.,83,Rebekka R
Pair4,1,B,(0:19:03.0),To.,84,Rebekka R
Pair4,1,A,(0:19:03.2),To.,84,Rebekka R
Pair4,1,B,(0:19:08.1),God.,85,Rebekka R
Pair4,1,B,(0:19:13.5),To.,86,Rebekka R
Pair4,1,A,(0:19:19.2),Og to.,87,Rebekka R
Pair4,1,B,(0:19:24.9),Tre.,88,Rebekka R
Pair4,1,A,(0:19:25.1),Tre.,88,Rebekka R
Pair4,1,B,(0:19:31.1),Ond.,89,Rebekka R
Pair4,1,A,(0:19:31.3),"Ond, ja.",89,Rebekka R
Pair4,1,A,(0:19:37.3),Han er god.,90,Rebekka R
Pair4,1,B,(0:19:38.5),Mmm.,90,Rebekka R
Pair4,1,A,(0:19:43.7),Tre (?),91,Rebekka R
Pair4,1,B,(0:19:52.7),To.,93,Rebekka R
Pair4,1,A,(0:20:06.6),Ond.,95,Rebekka R
Pair4,1,B,(0:20:13.7),"God, ikk'?",96,Rebekka R
Pair4,1,A,(0:20:14.9),Jo.,96,Rebekka R
Pair4,1a,A,(0:20:38.4),"Altså han har mad eyes, kan man sige.",97,Rebekka R
Pair4,1a,B,(0:20:40.1),Ja.,97,Rebekka R
Pair4,1a,A,(0:20:41.2),Og så er han  han har armene oppe. De andre var nede.,97,Rebekka R
Pair4,1a,B,(0:20:45.9),"Jeg synes bare, at den virker mere sådan... (?) De andre var mere truende, sådan.",97,Rebekka R
Pair4,1a,A,(0:20:53.0),"Ja, det er rigtigt.",97,Rebekka R
Pair4,1a,B,(0:20:54.9),"Men ja, der er noget med øjnene og armene oppe. Det kan godt være den er ond.",97,Rebekka R
Pair4,1a,A,(0:20:59.7),"Fordi at så  i den anden ville så vi bare have sagt, at han var ond, ville vi ikke det?",97,Rebekka R
Pair4,1a,B,(0:21:05.2),"Ond, ja, jo.",97,Rebekka R
Pair4,1a,A,(0:21:08.2),Skal vi prøve?,97,Rebekka R
Pair4,1a,B,(0:21:08.4),Ja.,97,Rebekka R
Pair4,1a,B,(0:21:16.3),Han har flere tænder. Den har gule øjne.,98,Rebekka R
Pair4,1a,A,(0:21:17.8),"Den har flere tænder, ja. Og gule øjne, ja.",98,Rebekka R
Pair4,1a,B,(0:21:19.9),Og prikker.,98,Rebekka R
Pair4,1a,A,(0:21:20.6),"Ja. Når ja og det kan være  for når de havde armene oppe, var de jo også nutricious.",98,Rebekka R
Pair4,1a,B,(0:21:28.5),"Ja det er rigtigt, ja.",98,Rebekka R
Pair4,1a,A,(0:21:30.6),Så det kan være det er en... 4'er?,98,Rebekka R
Pair4,1a,B,(0:21:31.7),En 4'er. Skal vi prøve det?,98,Rebekka R
Pair4,1a,A,(0:21:33.0),Ja.,98,Rebekka R
Pair4,1a,A,(0:21:40.8),"Ham der  er han ikke sådan en 2'er? Hvis den er god og har ting, fordi armene er oppe.",99,Rebekka R
Pair4,1a,B,(0:21:47.6),"Ja. Han ser ikke ond ud, synes jeg.",99,Rebekka R
Pair4,1a,A,(0:21:50.5),Nej han ser ikke så ond ud.,99,Rebekka R
Pair4,1a,B,(0:21:58.0),Er det ikke også en 2'er?,100,Rebekka R
Pair4,1a,A,(0:21:58.8),"Det er også en 2'er, ville jeg sige, ja.",100,Rebekka R
Pair4,1a,B,(0:22:05.0),En 1'er.,101,Rebekka R
Pair4,1a,A,(0:22:05.9),"Så er det så  ja, fordi. Ja, det må det være.",101,Rebekka R
Pair4,1a,B,(0:22:09.1),Men den har godt nok tykke arme.,101,Rebekka R
Pair4,1a,A,(0:22:10.2),"Lige præcis   så er det bare med, om de er oppe eller nede.",101,Rebekka R
Pair4,1a,B,(0:22:12.8),Ja.,101,Rebekka R
Pair4,1a,A,(0:22:14.8),"Jeg ville sige en 1'er, ja. Den ser meget sød ud, dén der.",101,Rebekka R
Pair4,1a,B,(0:22:24.4),Den har så ,102,Rebekka R
Pair4,1a,A,(0:22:24.4),"Armene nede, men så har den gule øjne ",102,Rebekka R
Pair4,1a,B,(0:22:25.5),Og prikker. Er den så ikke bare ond?,102,Rebekka R
Pair4,1a,A,(0:22:28.1),"Jo. Den kunne også godt se lidt ond ud, synes jeg. 3?",102,Rebekka R
Pair4,1a,B,(0:22:32.0),Ja.,102,Rebekka R
