Pair,Session,Interlocutor,Initial time,Transcription,Joint decision,Transcriber
Pair25,1,B,(0:02:22.0),Jamen nu har den så de der prikker der jo.,6,RebekkaR
Pair25,1,A,(0:02:22.7),"Nå, havde den ikke det før?",6,RebekkaR
Pair25,1,B,(0:02:23.9),Nej.,6,RebekkaR
Pair25,1,A,(0:02:24.9),Skal vi prøve at tappe så?,6,RebekkaR
Pair25,1,B,(0:02:26.6),Skal vi det?,6,RebekkaR
Pair25,1,A,(0:02:28.4),"Ja, lad os se, hvad der sker.",6,RebekkaR
Pair25,1,A,(0:02:35.6),"Nå, dén der tror jeg har noget.",7,RebekkaR
Pair25,1,B,(0:02:37.1),Ja.,7,RebekkaR
Pair25,1,A,(0:02:40.8),"Jeg ville bare sige 2, tror jeg.",7,RebekkaR
Pair25,1,B,(0:02:42.9),Skal vi prøve det?,7,RebekkaR
Pair25,1,A,(0:02:49.5),"Okay, den er farlig og den har ikke noget i sig.",8,RebekkaR
Pair25,1,B,(0:02:51.6),"Nej, vel?",8,RebekkaR
Pair25,1,A,(0:02:53.0),Så det er bare dræb.,8,RebekkaR
Pair25,1,A,(0:02:58.6),"Og den har noget i sig, og er venlig.",9,RebekkaR
Pair25,1,B,(0:03:01.8),Ja. Så vi tapper.,9,RebekkaR
Pair25,1,A,(0:03:04.7),Ja.,9,RebekkaR
Pair25,1,A,(0:03:10.6),"Og det er den samme, ikke? Eller jeg ved ikke, om der er forskel på farven?",10,RebekkaR
Pair25,1,B,(0:03:15.3),"Det er også det, jeg lige tænkte.",10,RebekkaR
Pair25,1,A,(0:03:18.9),Det har jeg slet ikke lagt mærke til.,10,RebekkaR
Pair25,1,B,(0:03:20.5),Nej men de har mest været grønne dem vi har tappet.,10,RebekkaR
Pair25,1,A,(0:03:22.2),"Ja, ikke? Jo.",10,RebekkaR
Pair25,1,B,(0:03:24.2),Skal vi prøve at lave en 4'er?,10,RebekkaR
Pair25,1,A,(0:03:26.6),Ja.,10,RebekkaR
Pair25,1,B,(0:03:26.8),"Men den ser bare heller ikke så farlig ud, synes jeg.",10,RebekkaR
Pair25,1,A,(0:03:28.6),"Nej vel? Men det skulle være farven, der gjorde, om den var-",10,RebekkaR
Pair25,1,B,(0:03:31.8),Ja. Det er selvfølgelig rigtigt.,10,RebekkaR
Pair25,1,A,(0:03:33.2),Skal vi prøve at dræbe og tappe?,10,RebekkaR
Pair25,1,B,(0:03:34.5),Ja.,10,RebekkaR
Pair25,1,A,(0:03:40.4),Dén der den er bare venlig.,11,RebekkaR
Pair25,1,B,(0:03:42.1),Ja.,11,RebekkaR
Pair25,1,A,(0:03:49.1),Og den er bare venlig.,12,RebekkaR
Pair25,1,B,(0:03:55.8),"Den må så bare være farlig, ikke?",13,RebekkaR
Pair25,1,A,(0:03:56.7),Jo.,13,RebekkaR
Pair25,1,B,(0:04:03.1),"Dét må være 4, tror du ikke?",14,RebekkaR
Pair25,1,A,(0:04:04.1),Jo!,14,RebekkaR
Pair25,1,A,(0:04:20.2),Så... 2.,15,RebekkaR
Pair25,1,B,(0:04:21.0),Var det bare en tap igen?,15,RebekkaR
Pair25,1,A,(0:04:28.3),"Og det må så være 4 igen, ikke? Eller...",16,RebekkaR
Pair25,1,B,(0:04:31.5),"Ja, det er jo... Vi prøver lige at se. Hvis det er forkert igen, så må det være et eller andet andet. Så skal de måske stå med- ej det giver ikke mening, hvis de skal stå med armene nede. Fordi-",16,RebekkaR
Pair25,1,A,(0:04:43.2),"Nej så er det fordi, den er blå, måske.",16,RebekkaR
Pair25,1,B,(0:04:45.8),Ja det kan selvfølgelig være.,16,RebekkaR
Pair25,1,A,(0:04:47.3),Skal vi prøve 4 igen?,16,RebekkaR
Pair25,1,B,(0:04:48.5),Ja.,16,RebekkaR
Pair25,1,A,(0:04:56.1),"Så den er ikke farlig, når den er blå?",17,RebekkaR
Pair25,1,B,(0:04:57.8),Åbenbart ikke.,18,RebekkaR
Pair25,1,A,(0:04:58.6),"Okay, det prøver vi lige at huske.",17,RebekkaR
Pair25,1,B,(0:05:01.4),"Skal vi så prøve bare at tappe denne her, eller hvad?",17,RebekkaR
Pair25,1,A,(0:05:02.6),"Ja, den skal bare tappes.",17,RebekkaR
Pair25,1,A,(0:05:11.7),Dén der den har ikke noget.,18,RebekkaR
Pair25,1,B,(0:05:12.8),"Nej så den skal vi bare ignorere, ikke?",18,RebekkaR
Pair25,1,A,(0:05:14.0),Jo.,18,RebekkaR
Pair25,1,A,(0:05:19.4),Okay så nu er den der igen.,19,RebekkaR
Pair25,1,B,(0:05:20.8),Ja. Skal vi prøve at-,19,RebekkaR
Pair25,1,A,(0:05:22.5),Så vi prøver bare at tappe den denne her gang.,19,RebekkaR
Pair25,1,B,(0:05:24.3),"Det virker altså mærkeligt, at den ser ond ud.",19,RebekkaR
Pair25,1,B,(0:05:32.8),Igen så?,20,RebekkaR
Pair25,1,A,(0:05:34.8),Ja...,20,RebekkaR
Pair25,1,B,(0:05:35.7),"Men den anden den havde ikke de der prikker, vel, så-. Men skal vi prøve at tappe den, og så prøve at se, om det så måske er det der gør forskellen, om den skal dræbes eller ej.",20,RebekkaR
Pair25,1,A,(0:05:45.5),Ja...,20,RebekkaR
Pair25,1,B,(0:05:49.3),Okay så hvis den har prikker-,21,RebekkaR
Pair25,1,A,(0:05:50.5),-så er den ikke venlig. Okay så prikker ophæver det blå.,21,RebekkaR
Pair25,1,B,(0:05:56.4),"Og det var en tap, det her, ikke?",21,RebekkaR
Pair25,1,A,(0:05:57.8),Jo.,21,RebekkaR
Pair25,1,A,(0:06:04.9),Og det er bare-,22,RebekkaR
Pair25,1,B,(0:06:05.9),Det må være en 3'er.,22,RebekkaR
Pair25,1,A,(0:06:06.4),Ja.,22,RebekkaR
Pair25,1,A,(0:06:12.2),2'er.,23,RebekkaR
Pair25,1,A,(0:06:21.6),"Den er farlig. 3, tror jeg.",24,RebekkaR
Pair25,1,B,(0:06:26.4),Var det det med blå igen?,25,RebekkaR
Pair25,1,A,(0:06:28.2),Når ja!,25,RebekkaR
Pair25,1,B,(0:06:29.8),Så alle de blå de skal ikke dræbes så.,25,RebekkaR
Pair25,1,A,(0:06:34.2),Okay. Nå dén der er- den har noget godt. 2.,25,RebekkaR
Pair25,1,B,(0:06:38.3),"Ja, ikke?",25,RebekkaR
Pair25,1,B,(0:06:42.0),"Og så var det den blå med prikker, der skulle dræbes og tappes.",26,RebekkaR
Pair25,1,A,(0:06:47.0),Ja.,26,RebekkaR
Pair25,1,B,(0:06:47.3),Og denne her skal også bare tappes.,26,RebekkaR
Pair25,1,A,(0:06:48.5),Ja.,26,RebekkaR
Pair25,1,B,(0:06:54.4),"Og ignorere, ikke?",27,RebekkaR
Pair25,1,A,(0:06:54.9),Jo.,27,RebekkaR
Pair25,1,A,(0:07:00.2),Og tappes.,28,RebekkaR
Pair25,1,A,(0:07:05.4),Og ignoreres.,29,RebekkaR
Pair25,1,A,(0:07:11.5),Og tappes.,30,RebekkaR
Pair25,1,B,(0:07:13.2),"Ja, ikke?",30,RebekkaR
Pair25,1,A,(0:07:13.9),Jo.,30,RebekkaR
Pair25,1,A,(0:07:19.4),Og...,31,RebekkaR
Pair25,1,B,(0:07:22.0),Har vi haft den før?,31,RebekkaR
Pair25,1,A,(0:07:23.7),Jeg tror altså bare den skal dræbes.,31,RebekkaR
Pair25,1,B,(0:07:25.6),"Ja, ikke?",31,RebekkaR
Pair25,1,A,(0:07:26.2),Jo.,31,RebekkaR
Pair25,1,B,(0:07:29.8),Ja så det må være når de blå har de der prikker på.,32,RebekkaR
Pair25,1,A,(0:07:32.4),Ja.,32,RebekkaR
Pair25,1,B,(0:07:34.5),Og den skal vel også dræbes.,32,RebekkaR
Pair25,1,A,(0:07:35.4),Ja.,32,RebekkaR
Pair25,1,A,(0:07:47.7),"Den er også bare venlig, ikke?",34,RebekkaR
Pair25,1,B,(0:07:48.2),Jo.,34,RebekkaR
Pair25,1,B,(0:07:54.0),"Det var 4, var det ikke?",35,RebekkaR
Pair25,1,A,(0:07:55.0),"Jo, fordi den har prikker og den er stærk.",35,RebekkaR
Pair25,1,B,(0:07:57.4),Ja.,35,RebekkaR
Pair25,1,B,(0:08:03.4),Og det er ignorere.,36,RebekkaR
Pair25,1,A,(0:08:04.2),Ja.,36,RebekkaR
Pair25,1,B,(0:08:18.7),"Og den skal vi stadig bare ignorere, ikke?",38,RebekkaR
Pair25,1,A,(0:08:20.4),Jo...,38,RebekkaR
Pair25,1,A,(0:08:27.0),Den skal tappes og... slås ihjel?,39,RebekkaR
Pair25,1,B,(0:08:31.0),"Og dræbes, ikke?",39,RebekkaR
Pair25,1,A,(0:08:32.6),Det tror jeg måske.,39,RebekkaR
Pair25,1,B,(0:08:33.4),Det ville jeg også umiddelbart synes.,39,RebekkaR
Pair25,1,B,(0:08:39.5),Den skal vel også tappes.,40,RebekkaR
Pair25,1,A,(0:08:40.0),Ja.,40,RebekkaR
Pair25,1,B,(0:08:46.4),Og ignoreres.,41,RebekkaR
Pair25,1,A,(0:08:49.7),"Hmm... Jo, det er rigtigt - blå.",41,RebekkaR
Pair25,1,A,(0:09:14.1),"Okay, så den er god, ikke?",43,RebekkaR
Pair25,1,B,(0:09:15.2),"Jamen var der så noget med de der prikker - for dem skulle vi jo dræbe, når de havde armene oppe, for at få nektaren.",43,RebekkaR
Pair25,1,A,(0:09:22.3),"Jamen jeg tror ikke, at den har noget nektar, fordi den har armene nede, ikke?",43,RebekkaR
Pair25,1,B,(0:09:25.5),"Om det så er det, der gør, at den er ond?",43,RebekkaR
Pair25,1,A,(0:09:27.9),"Når ja, hvordan var det? Prikkerne annullerede den blå, ikke? Blå var venlig, og prikker ignorerer blå. 3.",43,RebekkaR
Pair25,1,B,(0:09:35.6),Ja.,43,RebekkaR
Pair25,1,B,(0:09:41.2),Og det er så en 4'er.,44,RebekkaR
Pair25,1,A,(0:09:42.0),Ja.,44,RebekkaR
Pair25,1,A,(0:09:50.8),"Så er spørgsmålet om den skal- eller den skal i hvert fald helt sikkert tappes, ikke?",45,RebekkaR
Pair25,1,B,(0:09:54.9),Jo.,45,RebekkaR
Pair25,1,A,(0:09:55.3),"Så er spørgsmålet, om den bare skal-",45,RebekkaR
Pair25,1,B,(0:09:57.0),Jamen den må jo næsten også skulle skydes så. Hvis den har prikkerne.,45,RebekkaR
Pair25,1,A,(0:09:59.6),Ja fordi den er jo med prikker. Skal vi ikke prøve det?,45,RebekkaR
Pair25,1,B,(0:10:01.8),Den ser lidt glad ud med de store øjne der.,45,RebekkaR
Pair25,1,A,(0:10:06.4),"Så det er kun dem med de små øjne, som er-",46,RebekkaR
Pair25,1,B,(0:10:07.9),Ja. Og ignorer.,46,RebekkaR
Pair25,1,B,(0:10:15.9),Og (?).,47,RebekkaR
Pair25,1,B,(0:10:26.5),Men den med de store øjne og den med de løftede arme havde- den skulle vi bare have tappet.,48,RebekkaR
Pair25,1,A,(0:10:31.4),Ja..,48,RebekkaR
Pair25,1,B,(0:10:32.7),Som mon ikke vi bare skal-,48,RebekkaR
Pair25,1,A,(0:10:33.5),Ja.,48,RebekkaR
Pair25,1,B,(0:10:39.2),Og ham her dræber vi.,49,RebekkaR
Pair25,1,A,(0:10:40.3),Ja.,49,RebekkaR
Pair25,1,B,(0:10:46.9),Og den skulle bare ignoreres.,50,RebekkaR
Pair25,1,A,(0:10:47.8),Ja.,50,RebekkaR
Pair25,1,A,(0:10:54.1),"Og den skal tappes og slås ihjel, ikke?",51,RebekkaR
Pair25,1,B,(0:10:54.5),"Tappes og slås ihjel, ja.",51,RebekkaR
Pair25,1,A,(0:11:02.5),Og slås ihjel.,52,RebekkaR
Pair25,1,A,(0:11:09.3),Den skal tappes.,53,RebekkaR
Pair25,1,B,(0:11:10.4),"Den skal bare tappes, ikke?",53,RebekkaR
Pair25,1,B,(0:11:17.3),Og slås ihjel.,54,RebekkaR
Pair25,1,A,(0:11:19.0),Ja.,54,RebekkaR
Pair25,1,A,(0:11:21.1),Nej- så er det fordi den er grøn.,55,RebekkaR
Pair25,1,B,(0:11:23.5),Jamen er det- så er det vel også noget med deres prikker.,55,RebekkaR
Pair25,1,A,(0:11:26.3),Ja måske.,55,RebekkaR
Pair25,1,B,(0:11:31.1),Dræb og tap.,55,RebekkaR
Pair25,1,A,(0:11:31.9),Ja.,55,RebekkaR
Pair25,1,A,(0:11:39.3),"Og dræb og tap, ikke?",56,RebekkaR
Pair25,1,B,(0:11:40.9),Var det ikke det med de store øjne - den skulle vi kun tappe?,56,RebekkaR
Pair25,1,A,(0:11:43.0),"Jo det kan måske godt være. Jo, prøv at tappe.",56,RebekkaR
Pair25,1,A,(0:11:51.3),Og ignorere.,57,RebekkaR
Pair25,1,B,(0:11:51.8),"Ignorere, ja.",57,RebekkaR
Pair25,1,B,(0:11:59.4),"Den må være en 4'er, ikke?",58,RebekkaR
Pair25,1,A,(0:12:01.7),Jo.,58,RebekkaR
Pair25,1,B,(0:12:08.2),En 2'er.,59,RebekkaR
Pair25,1,A,(0:12:11.0),Øh... Ja!,59,RebekkaR
Pair25,1,A,(0:12:20.0),"Jamen så ville det jo så være 1, ikke? Men jeg forstår ikke helt hvorfor.",60,RebekkaR
Pair25,1,B,(0:12:24.9),"Nej. Men ja, for det var den før jo, ikke?",60,RebekkaR
Pair25,1,A,(0:12:27.1),Jo.,60,RebekkaR
Pair25,1,A,(0:12:35.9),"Okay dén der- når nej, den var venlig, når den var blå, ikke?",61,RebekkaR
Pair25,1,B,(0:12:39.6),"Jo det var den jo også. Og det var når den havde prikker, at den så var... dårlig.",61,RebekkaR
Pair25,1,A,(0:12:42.9),Ja. Så 1?,61,RebekkaR
Pair25,1,B,(0:12:51.7),Okay denne her må vi skulle slå ihjel.,62,RebekkaR
Pair25,1,A,(0:12:53.2),Ja.,62,RebekkaR
Pair25,1,B,(0:12:54.1),For nu har den prikker også.,62,RebekkaR
Pair25,1,A,(0:12:55.4),Ja.,62,RebekkaR
Pair25,1,B,(0:13:00.9),Og ignorere.,63,RebekkaR
Pair25,1,A,(0:13:01.1),"Og den er venlig, ja.",63,RebekkaR
Pair25,1,A,(0:13:07.5),Tap.,64,RebekkaR
Pair25,1,B,(0:13:07.8),Ja.,64,RebekkaR
Pair25,1,B,(0:13:14.7),"Og det var 4, var det ikke?",65,RebekkaR
Pair25,1,A,(0:13:15.6),Jo.,65,RebekkaR
Pair25,1,A,(0:13:21.7),Et.,66,RebekkaR
Pair25,1,B,(0:13:22.4),Ja.,66,RebekkaR
Pair25,1,A,(0:13:29.4),Et.,67,RebekkaR
Pair25,1,A,(0:13:35.4),Et.,68,RebekkaR
Pair25,1,B,(0:13:36.1),Ja.,68,RebekkaR
Pair25,1,B,(0:13:41.7),"Og stadig 1, ikke?",69,RebekkaR
Pair25,1,A,(0:13:46.6),Øhm...,69,RebekkaR
Pair25,1,B,(0:13:47.5),Men den anden med prikker lige før var også 1.,69,RebekkaR
Pair25,1,A,(0:13:51.2),"Men det er kun blå, der bliver ignoreret med prikker. Jeg tror måske bare dén der den er venlig.",69,RebekkaR
Pair25,1,B,(0:13:58.3),Ja. Det tror jeg også.,69,RebekkaR
Pair25,1,A,(0:14:06.3),Og tap.,70,RebekkaR
Pair25,1,B,(0:14:08.6),Ikke dræbe?,70,RebekkaR
Pair25,1,A,(0:14:10.1),"Nej, det tror jeg ikke. Jeg tror den er grøn ligesom den anden. Den har bare armene oppe.",70,RebekkaR
Pair25,1,A,(0:14:20.9),"Men den er så ond, ikke?",71,RebekkaR
Pair25,1,B,(0:14:23.1),"Jo, men den har ikke noget.",71,RebekkaR
Pair25,1,A,(0:14:24.6),"Jo, den har noget. Jeg ville sige-",71,RebekkaR
Pair25,1,B,(0:14:25.5),"Var det ikke kun dem med prikker, når de var blå?",71,RebekkaR
Pair25,1,A,(0:14:31.3),Når jo - det er rigtigt. Så tre.,71,RebekkaR
Pair25,1,B,(0:14:33.4),Eller var det at den kun skulle tappes?,71,RebekkaR
Pair25,1,A,(0:14:35.3),Jeg tror måske 3 så.,71,RebekkaR
Pair25,1,B,(0:14:36.3),Nu bliver jeg meget forvirret. Skal vi prøve 3?,71,RebekkaR
Pair25,1,A,(0:14:38.2),Ja.,71,RebekkaR
Pair25,1,A,(0:14:50.1),Okay men den har store arme.,72,RebekkaR
Pair25,1,B,(0:14:51.3),Jamen det er det.,72,RebekkaR
Pair25,1,A,(0:14:51.7),Tre.,72,RebekkaR
Pair25,1,B,(0:14:52.8),Tre? Slå ihjel?,72,RebekkaR
Pair25,1,A,(0:14:54.6),Når nej - undskyld. To.,72,RebekkaR
Pair25,1,B,(0:14:56.0),Ja.,72,RebekkaR
Pair25,1,B,(0:15:03.3),"Og den skal også bare 2, ikke?",73,RebekkaR
Pair25,1,A,(0:15:04.6),Jo.,73,RebekkaR
Pair25,1,A,(0:15:14.8),To.,74,RebekkaR
Pair25,1,B,(0:15:16.5),To?,74,RebekkaR
Pair25,1,A,(0:15:27.1),Okay den er i hvert fald stærk. Den skal tappes.,75,RebekkaR
Pair25,1,B,(0:15:30.0),"Ja, var det ikke den, vi lige lavede forkert ved før? Hvor vi bare skulle have tappet.",75,RebekkaR
Pair25,1,A,(0:15:35.1),Jo.,75,RebekkaR
Pair25,1,A,(0:15:41.3),Og ignorer.,76,RebekkaR
Pair25,1,B,(0:15:42.7),"Hvad var det nu med prikkerne. Var det ikke der, de var onde så?",76,RebekkaR
Pair25,1,A,(0:15:47.6),Jo det var det måske. Men var det ikke også at store øjne ignorerede alle de andre?,76,RebekkaR
Pair25,1,B,(0:15:51.3),"Jo, det kan også godt passe.",76,RebekkaR
Pair25,1,B,(0:15:59.5),"Men var det så den, der stadig var god? Og at den så først var ond, når den havde prikker. Det tror jeg. Jeg vover at tage en 1'er nu.",77,RebekkaR
Pair25,1,A,(0:16:20.3),"Så i hvert fald tappe, så vi er nede på 3 eller 4.",78,RebekkaR
Pair25,1,B,(0:16:23.3),Ja.,78,RebekkaR
Pair25,1,A,(0:16:26.0),"Og så tror jeg ikke at pletter på grøn nødvendigvis gør noget. Er det ikke pletter på blå, som var-",78,RebekkaR
Pair25,1,B,(0:16:33.0),Jo.,78,RebekkaR
Pair25,1,A,(0:16:33.7),Skal vi prøve bare 3?,78,RebekkaR
Pair25,1,B,(0:16:36.2),Slå ihjel?,78,RebekkaR
Pair25,1,A,(0:16:37.4),Når nej - to.,78,RebekkaR
Pair25,1,B,(0:16:40.2),Bare tappe den?,78,RebekkaR
Pair25,1,A,(0:16:41.4),Ja måske.,78,RebekkaR
Pair25,1,B,(0:16:53.6),"Den skulle bare tappes, skulle den ikke?",79,RebekkaR
Pair25,1,A,(0:16:54.1),"To, jo.",79,RebekkaR
Pair25,1,A,(0:17:06.3),To.,80,RebekkaR
Pair25,1,B,(0:17:07.0),Ja.,80,RebekkaR
Pair25,1,B,(0:17:12.5),Og ignorere.,81,RebekkaR
Pair25,1,A,(0:17:12.7),Ja.,81,RebekkaR
Pair25,1,B,(0:17:19.1),"Den var så ond, når den havde prikkerne, ikke?",82,RebekkaR
Pair25,1,A,(0:17:20.7),Jo. Tre.,82,RebekkaR
Pair25,1,B,(0:17:29.0),"Det var 4, var det ikke? Var det ikke den vi lavede fejl ved lige før?",83,RebekkaR
Pair25,1,A,(0:17:32.3),Jo.,83,RebekkaR
Pair25,1,B,(0:17:39.2),Og det er også en 4'er.,84,RebekkaR
Pair25,1,A,(0:17:40.1),Ja.,84,RebekkaR
Pair25,1,B,(0:17:52.4),Tre eller et?,85,RebekkaR
Pair25,1,A,(0:17:57.0),Øhm... Så ville jeg sige 1.,85,RebekkaR
Pair25,1,B,(0:18:08.6),"Og det er en 4'er igen, ikke?",86,RebekkaR
Pair25,1,A,(0:18:10.0),Jo.,86,RebekkaR
Pair25,1,B,(0:18:18.5),Og det var en 3'er.,87,RebekkaR
Pair25,1,A,(0:18:19.1),Ja.,87,RebekkaR
Pair25,1,B,(0:18:26.1),To...?,88,RebekkaR
Pair25,1,A,(0:18:27.7),Ja.,88,RebekkaR
Pair25,1,B,(0:18:34.3),"Fire? Mon var det en af de her snyde-nogle, som bare var 2? Selvom den har små øjne.",89,RebekkaR
Pair25,1,A,(0:18:41.7),Jeg tror det er 2.,89,RebekkaR
Pair25,1,B,(0:18:47.8),Vi tager 2.,89,RebekkaR
Pair25,1,B,(0:18:53.2),Og det er også en 2'er.,90,RebekkaR
Pair25,1,A,(0:18:53.9),Ja.,90,RebekkaR
Pair25,1,B,(0:19:00.3),Et. Ja for den har store øjne selvom den har pletter.,91,RebekkaR
Pair25,1,A,(0:19:03.8),Ja.,91,RebekkaR
Pair25,1,B,(0:19:10.8),Og 1 igen.,92,RebekkaR
Pair25,1,A,(0:19:11.2),"Det er det samme, ja.",92,RebekkaR
Pair25,1,B,(0:19:19.2),(?et?) igen.,93,RebekkaR
Pair25,1,B,(0:19:27.4),"Det var en 4'er igen, ikke?",94,RebekkaR
Pair25,1,A,(0:19:29.1),Jo.,94,RebekkaR
Pair25,1,A,(0:19:35.7),Og den er 2.,95,RebekkaR
Pair25,1,B,(0:19:45.1),Det er 3'eren eller 1'er igen.,96,RebekkaR
Pair25,1,A,(0:19:46.8),Et.,96,RebekkaR
Pair25,1,B,(0:19:47.7),Er du sikker?,96,RebekkaR
Pair25,1,A,(0:19:48.6),Nej.,96,RebekkaR
Pair25,1a,A,(0:20:06.0),"Vi skal holde øje med, om de har- altså farven. Og tynd hale, tyk hale, og så hvilken af de to figurer de så er... Og der er også- der er tænder i overmunden, og undermunden, og stort øje dér og stort øje dér. Og armene også.",97,RebekkaR
Pair25,1a,B,(0:20:35.6),"Det er vel næsten farverne- de samme farver, vi skal lægge mærke til. Lad os bare springe ud i det, skal vi ikke det?",97,RebekkaR
Pair25,1a,A,(0:20:53.5),Okay. Umiddelbart ikke så skræmmende.,97,RebekkaR
Pair25,1a,B,(0:20:56.8),"Nej. Har den noget, vi kan tappe? Det ville måske være den store hale.",97,RebekkaR
Pair25,1a,A,(0:21:02.0),"Ja, det tænkte jeg også. Men der var bare måske ikke så mange tykke haler.",97,RebekkaR
Pair25,1a,B,(0:21:04.9),Nej...,97,RebekkaR
Pair25,1a,A,(0:21:05.7),Skal vi prøve at ignorere den?,97,RebekkaR
Pair25,1a,B,(0:21:06.9),"Ja, lad os se.",97,RebekkaR
Pair25,1a,B,(0:21:16.0),Okay den ser ond ud.,98,RebekkaR
Pair25,1a,A,(0:21:17.5),Ja. Men er den det?,98,RebekkaR
Pair25,1a,B,(0:21:25.0),Jeg synes vi skal dræbe den.,98,RebekkaR
Pair25,1a,A,(0:21:27.5),Ja. Det er noget med de der tænder i overmunden.,98,RebekkaR
Pair25,1a,B,(0:21:29.6),Ja.,98,RebekkaR
Pair25,1a,A,(0:21:38.6),"Så ville jeg sige hvis dén der ikke skulle dræbes før, så må den der tappes. Hvis vi kører efter teori om tyk hale.",99,RebekkaR
Pair25,1a,B,(0:21:44.1),Ja.,99,RebekkaR
Pair25,1a,A,(0:21:52.8),"Åh nej, det er også noget med armene, ikke?",100,RebekkaR
Pair25,1a,B,(0:21:56.7),Ja. Og nu er tænderne i undermunden - hvad skal det så betyde?,100,RebekkaR
Pair25,1a,A,(0:22:00.7),"Jamen det var de også på den blå, vi havde før.",100,RebekkaR
Pair25,1a,B,(0:22:03.6),"Okay. Så det kan være, at denne her skal tappes.",100,RebekkaR
Pair25,1a,A,(0:22:08.2),"Ja, eller at den er farlig, fordi den har armene oppe.",100,RebekkaR
Pair25,1a,B,(0:22:10.7),Når... Havde den anden armene nede?,100,RebekkaR
Pair25,1a,A,(0:22:13.0),Det kan jeg ikke huske.,100,RebekkaR
Pair25,1a,B,(0:22:13.5),Okay. Synes ikke umiddelbart den ser vildt skræmmende ud.,100,RebekkaR
Pair25,1a,A,(0:22:22.4),Nej. (? prøv?)...,100,RebekkaR
Pair25,1a,B,(0:22:23.3),"Skal vi dræbe den? Når, skal vi ignorere den? Ja jeg synes også vi skal...",100,RebekkaR
Pair25,1a,A,(0:22:41.4),Nu har den tænderne i overmunden.,101,RebekkaR
Pair25,1a,B,(0:22:44.6),"Og armene oppe. Og tyk hale - den har det hele. Okay vi skal prøve at holde øje med øjet også, tror jeg.",101,RebekkaR
Pair25,1a,A,(0:22:52.0),Når ja. Fire?,101,RebekkaR
Pair25,1a,B,(0:22:55.1),Stort øje til venstre og plus prikkerne også. Det er ikke let nu. Det bliver...,101,RebekkaR
Pair25,1a,A,(0:23:12.7),Fire?,101,RebekkaR
Pair25,1a,B,(0:23:14.1),Skal vi 4?,101,RebekkaR
Pair25,1a,A,(0:23:15.3),Eller tror du den har noget?,101,RebekkaR
Pair25,1a,A,(0:23:29.9),"Den er venlig, dén der, tror jeg.",102,RebekkaR
Pair25,1a,B,(0:23:30.9),Ja det tror jeg også. Og den kunne godt have noget.,102,RebekkaR
Pair25,1a,A,(0:23:34.3),Jeg tror også den har noget.,102,RebekkaR
