Pair,Session,Interlocutor,Initial time,Transcription,Joint decision,Transcriber
Pair12,1,B,(0:08:10.3),Ja. Skal vi prøve at slå den ihjel?,19,RebekkaR
Pair12,1,A,(0:08:14.1),Det kan vi da godt.,19,RebekkaR
Pair12,1,B,(0:08:24.9),Valuable. 1 eller 2.,20,RebekkaR
Pair12,1,A,(0:08:27.9),Jamen jeg tror du har ret.,20,RebekkaR
Pair12,1,A,(0:08:40.4),Den minder om den valuable vi havde   bare med fregner.,21,RebekkaR
Pair12,1,B,(0:08:48.1),"Ja, det er rigtigt. Denne her med armene oppe det var den første, vi havde. Og så den næste den havde onde øjne. Og dén var 4, ikk'?",21,RebekkaR
Pair12,1,A,(0:09:20.4),"Når det var sådan det var, ja.",21,RebekkaR
Pair12,1,B,(0:09:21.5),"Så denne her det var den, der var... valuable, tror jeg.",21,RebekkaR
Pair12,1,A,(0:09:28.6),Lad os da prøve det.,21,RebekkaR
Pair12,1,B,(0:09:36.3),"Det er da præcis den vi havde, ikke?",22,RebekkaR
Pair12,1,A,(0:09:37.0),Ja.,22,RebekkaR
Pair12,1,B,(0:09:37.6),"Der valgte vi rigtigt. Nej, der valgte vi ikke rigtigt.",22,RebekkaR
Pair12,1,A,(0:09:44.9),"Det var der, du siger, vi fik den med onde øjne bagefter, som var 4.",22,RebekkaR
Pair12,1,B,(0:09:45.9),"Ja. Bare ignorere den? Nej, nej, 2? Jeg ved det ikke.",22,RebekkaR
Pair12,1,A,(0:09:59.2),"Hov, det var en af de første, vi havde, dén der. Den var valuable.",23,RebekkaR
Pair12,1,B,(0:10:01.1),"Ja, ikke?",23,RebekkaR
Pair12,1,B,(0:10:09.2),"Jeg synes, den ser ond ud.",24,RebekkaR
Pair12,1,A,(0:10:29.7),"Altså den, der havde begge dele, havde armene oppe og var blå. Og ellers så havde den de to dér. Så forskellen mellem de to var så armene nede og ",24,RebekkaR
Pair12,1,B,(0:10:37.6)," og grøn. Ja, og de andre to blå var også valuable.",24,RebekkaR
Pair12,1,A,(0:10:43.8),"Det var de, ja. Så den grønne er ikke nødvendigvis... Der er gode chancer for at den grønne ikke er valuable så?",24,RebekkaR
Pair12,1,B,(0:10:52.1),"Ja, det kan godt være man skulle ignorere den.",24,RebekkaR
Pair12,1,A,(0:10:54.7),Skal vi prøve?,24,RebekkaR
Pair12,1,B,(0:11:04.4),Skal vi prøve at ignorere dén der?,25,RebekkaR
Pair12,1,B,(0:11:16.4),"Den har vi lige haft. Det var den der var valuable, ikke?",26,RebekkaR
Pair12,1,A,(0:11:24.7),Prøv det.,26,RebekkaR
Pair12,1,B,(0:11:39.6),"Den har vi lige haft, har vi ikke?",27,RebekkaR
Pair12,1,A,(0:11:44.7),Det ved jeg sgu ikke. Men blå og armene oppe... Nej.,27,RebekkaR
Pair12,1,B,(0:11:53.1),"Den anden, der lignede dén der, og den skulle slås ihjel   den havde bare pletter.",27,RebekkaR
Pair12,1,A,(0:12:01.4),"Jo det er rigtig nok, det har du ret i. Og så hvis den også havde de der stankel øjne så havde det været begge dele.",27,RebekkaR
Pair12,1,B,(0:12:07.8),"Ah, okay. Ja.",27,RebekkaR
Pair12,1,A,(0:12:09.9),"Så stankel øjnene kan måske gøre den  jeg synes egentlig mange af dem, der har haft de der lange øjne, de har været valuable.",27,RebekkaR
Pair12,1,B,(0:12:14.9),"Ja. Ja så det er heller ikke noget af det, der gør den ond.",27,RebekkaR
Pair12,1,A,(0:12:17.6),Nej.,27,RebekkaR
Pair12,1,B,(0:12:23.1),"Har der været nogle, hvor de har haft armene nede, hvor de var valuable?",27,RebekkaR
Pair12,1,A,(0:12:27.2),"De to første de var med onde øjne, ligesom denne her ellers, og så med armene nede. Og de var begge to valuable, så vidt jeg husker.",27,RebekkaR
Pair12,1,B,(0:12:33.0),Ja.,27,RebekkaR
Pair12,1,A,(0:12:44.4),Jeg tror måske den skal ignoreres.,27,RebekkaR
Pair12,1,B,(0:12:45.4),"Ja, ikke?",27,RebekkaR
Pair12,1,B,(0:12:58.4),"Det er jo så den samme, ikke? Bare med armene nede.",28,RebekkaR
Pair12,1,A,(0:13:00.3),"Jo, men det var også det der vi snakkede om i starten, hvor den så sådan her ud, men med lange øjne   og der var den stadigvæk valuable. Så det tror jeg vi skal prøve, om den ikke er det igen.",28,RebekkaR
Pair12,1,B,(0:13:07.6),Skal vi prøve det?,28,RebekkaR
Pair12,1,B,(0:13:13.8),Den er ond.,29,RebekkaR
Pair12,1,A,(0:13:16.2),"Ja, jeg tror ikke den er valuable i hvert fald.",29,RebekkaR
Pair12,1,B,(0:13:18.9),"Vi havde den samme med pletter, hvor den var ond, ikk'?",29,RebekkaR
Pair12,1,A,(0:13:22.3),"Jo. Jeg tror, det skal være en 3'er, så.",29,RebekkaR
Pair12,1,B,(0:13:24.5),Ja.,29,RebekkaR
Pair12,1,A,(0:13:39.3),"Dét der det var den allerførste, vi havde, er jeg ret sikker på, og den var 2.",30,RebekkaR
Pair12,1,B,(0:13:42.3),Ja.,30,RebekkaR
Pair12,1,A,(0:13:57.0),Det var dén der bare i blå   den vi lige snakkede om nu her  ,31,RebekkaR
Pair12,1,B,(0:14:01.1),"Den har vi også lige haft   var det ikke den, hvor man skulle ignore?",31,RebekkaR
Pair12,1,A,(0:14:04.6),Jo.,31,RebekkaR
Pair12,1,B,(0:14:11.4),"Og han skulle slås ihjel. Eller var det den, der var 4?",32,RebekkaR
Pair12,1,A,(0:14:24.8),Du har ret   den her det er da 4'eren.,32,RebekkaR
Pair12,1,B,(0:14:26.7),Er det 4'eren?,32,RebekkaR
Pair12,1,A,(0:14:26.9),Ja.,32,RebekkaR
Pair12,1,B,(0:14:47.5),"Er der nogle, hvor det har været den samme næsten? Altså hvor det bare var farven, der skiftede. Hvor det så stadig er det samme tal. Skifter det noget, hvis farven bare skifter?",33,RebekkaR
Pair12,1,A,(0:14:59.4),"Jeg har set, hvor en enkelt ting har skiftet, og hvor det stadig var den samme ting. Men om det lige præcis har været farven, det... Vi kan finde ud af det nu i hvert fald.",33,RebekkaR
Pair12,1,B,(0:15:08.1),"Okay, var det den vi bare skulle slå ihjel?",33,RebekkaR
Pair12,1,A,(0:15:10.3),Ja.,33,RebekkaR
Pair12,1,B,(0:15:17.6),"Så med pletter, armene oppe, onde øjne, grøn eller blå   det er en 4'er.",34,RebekkaR
Pair12,1,A,(0:15:23.1),"Okay, det er godt at huske.",34,RebekkaR
Pair12,1,B,(0:15:36.4),Jeg ville sige 1 eller 2...,34,RebekkaR
Pair12,1,A,(0:15:55.3),Jeg hælder lidt til en 2'er. Skal vi prøve 2'eren?,34,RebekkaR
Pair12,1,B,(0:16:03.1),Ja.,34,RebekkaR
Pair12,1,B,(0:16:12.5),"Var det den, vi skulle ignorere?",35,RebekkaR
Pair12,1,A,(0:16:12.8),Den var valuable.,35,RebekkaR
Pair12,1,B,(0:16:14.1),Valuable?,35,RebekkaR
Pair12,1,A,(0:16:14.5),"Ja, det var den første, vi havde.",35,RebekkaR
Pair12,1,A,(0:16:19.2),Det er den samme.,36,RebekkaR
Pair12,1,B,(0:16:19.9),Den samme?,36,RebekkaR
Pair12,1,B,(0:16:29.2),"Ignore? Eller det er den samme bare med armene ned, ikk'? Jo.",37,RebekkaR
Pair12,1,A,(0:16:33.9),"Jo. Nej, det er ikke den samme, den har ikke onde øjne.",37,RebekkaR
Pair12,1,B,(0:16:38.3),"Når ja, det er rigtigt.",37,RebekkaR
Pair12,1,A,(0:16:50.5),"Altså jeg vil sige vi kender kun to, der er 4. Så den udelukker vi.",37,RebekkaR
Pair12,1,B,(0:16:54.5),"Ja, det tror jeg også. Det er ret sjældent, at det er en 4. Og hvad med de andre to, vi lige har lavet, der var valuable. De havde... Ikke pletter.",37,RebekkaR
Pair12,1,A,(0:17:15.5),Den ene den havde ikke pletter og onde øjne og armene oppe og blå.,37,RebekkaR
Pair12,1,B,(0:17:20.0),Ja. Og den anden havde gode øjne og armene oppe og blå.,37,RebekkaR
Pair12,1,A,(0:17:26.4),Var den også valuable? Det kan godt være.,37,RebekkaR
Pair12,1,B,(0:17:28.8),"Og så ikke nogle pletter. Det er måske noget der... Øjnene det gør ikke noget ved, om de er valuable eller ej. Og så er det måske farven her   at det ikke gør noget. Så er det måske tre faktorer, der gælder for 4'eren. Det er jo så arme, øjne og pletter.",37,RebekkaR
Pair12,1,A,(0:17:51.1),"Ja lige præcis. Jeg forestiller mig lidt, at det er kodet sådan, at hvis nu dén der ting er opfyldt så går den ind under dét her. Spørgsmålet er, om den så også ser på ting, der ikke er opfyldte. Eller om det kun er dem, der er opfyldte.",37,RebekkaR
Pair12,1,B,(0:18:06.2),Ja.,37,RebekkaR
Pair12,1,A,(0:18:12.1),"Men det ser ud til, at denne her, hvor der måske er begge dele, den er sværere at opnå, så der skal være flere ting, der ",37,RebekkaR
Pair12,1,B,(0:18:16.7),"Ja, nemlig. Der er i hvert fald tre ting, vi ved, der skal være helt præcise.",37,RebekkaR
Pair12,1,A,(0:18:19.5),Ja. Præcis.,37,RebekkaR
Pair12,1,B,(0:18:28.8),Skal vi prøve en  jeg har lyst til at sige 1 eller 2 ved den her.,37,RebekkaR
Pair12,1,A,(0:18:30.6),"Det har jeg også. Men havde vi fået modbevist det der med, at hvis de ikke har pletter så skal de ikke slås ihjel?",37,RebekkaR
Pair12,1,B,(0:18:54.3),Det ved vi så ikke endnu.,37,RebekkaR
Pair12,1,A,(0:18:55.8),Nej. Så må vi jo prøve 1 eller 2.,37,RebekkaR
Pair12,1,B,(0:18:58.2),"Ja, ikke?",37,RebekkaR
Pair12,1,B,(0:19:05.4),Det er den samme.,38,RebekkaR
Pair12,1,A,(0:19:05.6),Den samme.,38,RebekkaR
Pair12,1,A,(0:19:11.3),Det er den 4.,39,RebekkaR
Pair12,1,B,(0:19:11.5),Den er 4.,39,RebekkaR
Pair12,1,B,(0:19:18.8),Skal vi prøve en 3'er?,40,RebekkaR
Pair12,1,A,(0:19:20.5),"Ja, fordi den er stadig derop ad, kan man sige.",40,RebekkaR
Pair12,1,B,(0:19:26.3),"Den er 4, ikke?",41,RebekkaR
Pair12,1,A,(0:19:26.7),Det er 4.,41,RebekkaR
Pair12,1,B,(0:19:35.1),Skal vi prøve en valuable?,42,RebekkaR
Pair12,1,A,(0:19:37.9),Jeg er på en 2'er.,42,RebekkaR
Pair12,1,B,(0:19:39.0),Ja. Og den anden havde gode øjne   dén der derovre.,42,RebekkaR
Pair12,1,A,(0:19:58.5),Den har alt undtagen ,43,RebekkaR
Pair12,1,B,(0:20:01.8), de onde øjne.,43,RebekkaR
Pair12,1,A,(0:20:02.1),"Undtagen de onde øjne, ja, så jeg er på en 3'er.",43,RebekkaR
Pair12,1,B,(0:20:04.8),Ja.,43,RebekkaR
Pair12,1,B,(0:20:12.6),"Det var en valuable, ikk'? Nej ignore. Ignore. Var det den?",44,RebekkaR
Pair12,1,A,(0:20:25.6),"Ja, prøv det.",44,RebekkaR
Pair12,1,B,(0:20:31.1),"Det var en 4'er, ja.",45,RebekkaR
Pair12,1,B,(0:20:41.5),To?,46,RebekkaR
Pair12,1,A,(0:20:47.9),"Ja, vi kan prøve med en  vi kan godt prøve med en 2'er.",46,RebekkaR
Pair12,1,A,(0:20:55.0),Og det er også nede i 2 eller 1.,47,RebekkaR
Pair12,1,B,(0:20:56.0),"Ja, det er det. Der har jeg lyst til at sige 2.",47,RebekkaR
Pair12,1,A,(0:21:03.6),Jeg er på en 1'er.,47,RebekkaR
Pair12,1,B,(0:21:03.9),"En 1'er? Ja, skal vi prøve det?",47,RebekkaR
Pair12,1,A,(0:21:12.9),Og her er det 1 eller 2 igen.,48,RebekkaR
Pair12,1,B,(0:21:13.0),Ja.,48,RebekkaR
Pair12,1,A,(0:21:14.5),"Nej, vent lidt. Det der det var den, vi havde anden gang i vores nummer 2.",48,RebekkaR
Pair12,1,B,(0:21:29.4),Altså ignorere måske?,48,RebekkaR
Pair12,1,A,(0:21:29.9),"Ja, vi kan prøve at følge dig denne her gang.",48,RebekkaR
Pair12,1,B,(0:21:36.4),"Den der skal vi slå ihjel, ikk'?",49,RebekkaR
Pair12,1,A,(0:21:37.0),"Nej, jo, undskyld, ja. Jeg trøde lige den havde armene oppe.",49,RebekkaR
Pair12,1,A,(0:21:46.8),Og her  jeg er på en 2'er her.,50,RebekkaR
Pair12,1,B,(0:21:49.1),"Ja, ikke? Det er jeg også.",50,RebekkaR
Pair12,1,B,(0:21:55.2),Det er en 4'er.,51,RebekkaR
Pair12,1,B,(0:22:01.3),Et?,52,RebekkaR
Pair12,1,A,(0:22:01.6),"Ja, der har vi kun én ting, så det må være 1.",52,RebekkaR
Pair12,1,B,(0:22:08.2),"Så vil du sige den var neutral, hvis den havde armene nede og havde gode øjne og ingen fregner?",53,RebekkaR
Pair12,1,A,(0:22:13.1),"Ja, det er det, jeg ser som ikke noget specielt.",53,RebekkaR
Pair12,1,B,(0:22:14.7),Ja. Og så er der selvfølgelig det med farven.,53,RebekkaR
Pair12,1,A,(0:22:17.5),"Ja den har jeg svært ved at placere. Men jeg tror det er sådan, at der er to statuser for hver ting. Og så tror jeg, at i hver af de tre sæt der er det sådan, at en status enten tæller for 0 eller 1. Og så lægger man de her fire ting sammen og så kan det blive alt mellem 0 og 4 osv.",53,RebekkaR
Pair12,1,B,(0:22:40.3),Ja.,53,RebekkaR
Pair12,1,A,(0:22:44.9),Det er noget i den dur i hvert fald. Godt.,53,RebekkaR
Pair12,1,B,(0:22:54.8),"Det er også en 2 eller 1, ikk'?",53,RebekkaR
Pair12,1,A,(0:22:56.8),"Jo, det er det nemlig.",53,RebekkaR
Pair12,1,B,(0:23:06.5),Skal vi prøve 2?,53,RebekkaR
Pair12,1,A,(0:23:07.3),Ja.,53,RebekkaR
Pair12,1,B,(0:23:13.6),Det er en 2'er. Nej.,54,RebekkaR
Pair12,1,A,(0:23:15.7),"Vi sagde 2 før, og var den ikke næsten magen til den lige før?",54,RebekkaR
Pair12,1,B,(0:23:21.9),"Jo, det synes jeg også.",54,RebekkaR
Pair12,1,A,(0:23:23.1),Hvad havde den af øjne og arme?,54,RebekkaR
Pair12,1,B,(0:23:25.0),Jeg tror nemlig også den havde de øjne der. Skal vi prøve en 2'er?,54,RebekkaR
Pair12,1,A,(0:23:27.3),Ja.,54,RebekkaR
Pair12,1,B,(0:23:31.7),Det er den samme bare med armene nede.,55,RebekkaR
Pair12,1,A,(0:23:33.1),"Ja, lige præcis.",55,RebekkaR
Pair12,1,B,(0:23:35.2),Skal vi prøve en 1'er?,55,RebekkaR
Pair12,1,A,(0:23:35.7),Ja...,55,RebekkaR
Pair12,1,B,(0:23:41.4),Tre.,56,RebekkaR
Pair12,1,A,(0:23:42.0),"Det var 3, ja.",56,RebekkaR
Pair12,1,A,(0:23:48.0),Jeg er på 3.,57,RebekkaR
Pair12,1,B,(0:23:48.7),"3, ikke? Jo.",57,RebekkaR
Pair12,1,B,(0:23:57.6),"Jeg tror kun når det er arme er nede. Eller armene er oppe eller nede. Altså, der afhænger af, om de er 3 eller 4. Hvis det er armene oppe, så er det en 4'er. Armene nede så er det 3. Og hvis den så har gode øjne skal den måske herned. Skal vi prøve 2 her?",58,RebekkaR
Pair12,1,A,(0:24:22.6),"Jeg er på en 2'er eller 3'er, ja, men var den ikke en 2'er den hvor den havde armene oppe her? Var det ikke sådan, den så ud lige før?",58,RebekkaR
Pair12,1,B,(0:24:30.6),"Jo, bare med arme ",58,RebekkaR
Pair12,1,A,(0:24:31.4),"Så spørgsmålet er, om det også er en 2'er. Jeg synes nemlig de fleste pletter det er jo 3'ere.",58,RebekkaR
Pair12,1,B,(0:24:35.2),"Ja, ikke?",58,RebekkaR
Pair12,1,A,(0:24:35.5),Så jeg tror næsten det er en 3'er det her.,58,RebekkaR
Pair12,1,B,(0:24:36.9),Du tror det er en 3'er.,58,RebekkaR
Pair12,1,B,(0:24:43.8),Det er 4. ,59,RebekkaR
Pair12,1,A,(0:24:44.0),Det er en 4'er.,59,RebekkaR
Pair12,1,A,(0:24:49.5),Og det var en ,60,RebekkaR
Pair12,1,B,(0:24:50.8), 2'er.,60,RebekkaR
Pair12,1,A,(0:24:51.1),"Det var den, der overraskede os. Men det er blå.",60,RebekkaR
Pair12,1,B,(0:24:52.8),Denne her den havde armene nede dér og var grøn. Jeg tror det er en 2'er. Hvis den havde onde øjne så skulle vi slå den ihjel   100%.,60,RebekkaR
Pair12,1,A,(0:25:11.9),"Men det er bare som om at der lige pludselig kommer en helvedes masse med pletter, som er 2'ere. Så tror du også denne her er det?",60,RebekkaR
Pair12,1,B,(0:25:21.3),Hvad var det før? Var den bare grøn før?,60,RebekkaR
Pair12,1,A,(0:25:25.2),"Den var grøn før, og så var det bare den samme, og der var den 2'er.",60,RebekkaR
Pair12,1,B,(0:25:26.9),Ja.,60,RebekkaR
Pair12,1,A,(0:25:28.0),"Så det er derfor jeg mistænker lidt, at så må den blå måske næsten være 3.",60,RebekkaR
Pair12,1,B,(0:25:35.2),"Skal vi prøve at sige, vi finder ud af, om farver den gør noget.",60,RebekkaR
Pair12,1,A,(0:25:38.2),Ja.,60,RebekkaR
Pair12,1,B,(0:25:40.4),Så farven har heller ikke noget at gøre der.,61,RebekkaR
Pair12,1,A,(0:25:42.1),"Det har den ikke, nej.",61,RebekkaR
Pair12,1,B,(0:25:45.1),Ignore.,61,RebekkaR
Pair12,1,A,(0:25:49.3),Jo... Med pletter.,61,RebekkaR
Pair12,1,B,(0:25:52.4),"Men vi fandt ud af, at pletter ikke rigtig gjorde noget, jo, hvis den havde alle andre.",61,RebekkaR
Pair12,1,A,(0:25:54.7),"Ja, det er rigtigt.",61,RebekkaR
Pair12,1,B,(0:26:00.8),Den kan vi.,62,RebekkaR
Pair12,1,B,(0:26:06.3),"Det var en 1'er, ikk'?",63,RebekkaR
Pair12,1,A,(0:26:07.5),"Jo, var det ikke?",63,RebekkaR
Pair12,1,B,(0:26:14.5),Den var uden pletter. Tror du ikke bare den er 1'eren?,64,RebekkaR
Pair12,1,A,(0:26:16.8),Jo.,64,RebekkaR
Pair12,1,B,(0:26:20.3),"Så er pletter ligegyldigt. Men de har de ting; altså armene nede, gode øjne. Farve og pletter er ligemeget.",65,RebekkaR
Pair12,1,A,(0:26:26.0),Ja.,65,RebekkaR
Pair12,1,B,(0:26:29.1),Så er den åbenbart ignore.,65,RebekkaR
Pair12,1,A,(0:26:35.0),Armene oppe...,65,RebekkaR
Pair12,1,B,(0:26:37.9),Jeg har lyst til at sige value.,65,RebekkaR
Pair12,1,A,(0:26:39.9),"Ja, det tror jeg også du har ret i.",65,RebekkaR
Pair12,1,A,(0:26:47.1),"Var det 2, dét der?",66,RebekkaR
Pair12,1,B,(0:26:48.0),"Nej, 1, ikk'?",66,RebekkaR
Pair12,1,A,(0:26:49.2),"1, jo det tror jeg du har ret i, fordi alt andet var på plads.",66,RebekkaR
Pair12,1,B,(0:26:55.0),Dén skal slås ihjel.,67,RebekkaR
Pair12,1,A,(0:26:56.3),Ja.,67,RebekkaR
Pair12,1,A,(0:27:01.0),Er det ikke den samme?,68,RebekkaR
Pair12,1,B,(0:27:01.2),Jo.,68,RebekkaR
Pair12,1,B,(0:27:05.8),"Det er den samme, ikk'?",69,RebekkaR
Pair12,1,A,(0:27:06.4),"Den samme, ja.",69,RebekkaR
Pair12,1,A,(0:27:09.1),"Så farve gør ikke noget, og pletter gør ikke noget.",70,RebekkaR
Pair12,1,B,(0:27:09.9),Nej. Skal vi prøve en valuable her?,70,RebekkaR
