Pair,Session,Interlocutor,Initial time,Transcription,Joint decision,Transcriber
Pair5,1,B,(0:01:26),Hva?,4,Rebekka K
Pair5,1,A,(0:01:27),"Nåh ja.. ej, pokkers. Vi skulle bare have trykket 1. Jeg havde lige glemt hvad..",4,Rebekka K
Pair5,1,B,(0:01:30),"Hvad sker der for at når de er stærke, så har de vaske..",5,Rebekka K
Pair5,1,A,(0:01:34),"Okay ja, det var selvfølgelig svært at vide.. så vi siger",5,Rebekka K
Pair5,1,B,(0:01:37),Fire.,5,Rebekka K
Pair5,1,A,(0:01:39),"Ja men, ",5,Rebekka K
Pair5,1,B,(0:01:39),Eller..,5,Rebekka K
Pair5,1,A,(0:01:39),Hvis han er god?,5,Rebekka K
Pair5,1,B,(0:01:40),Men hvordan var det nu.. så var det.. Jeg ved ikke om det er farven der gør det,5,Rebekka K
Pair5,1,A,(0:01:45),Nej.. Måske vi bare skal træffe ham,5,Rebekka K
Pair5,1,B,(0:01:49),Prøv. To.,5,Rebekka K
Pair5,1,A,(0:01:53),"Nej okay. Øh, jeg kan ikke helt gennemskue hvordan man kan se, om de er gode eller onde. Måske har det ikke noget med farven at gøre.",5,Rebekka K
Pair5,1,A,(0:02:11),Jeg har ikke lagt mærke til deres mund..,6,Rebekka K
Pair5,1,B,(0:02:12),Ja de har tænder jo..,6,Rebekka K
Pair5,1,A,(0:02:13),Jær.,6,Rebekka K
Pair5,1,B,(0:02:14),"Men jeg har ikke lagt mærke til, om der er forskel på det",6,Rebekka K
Pair5,1,A,(0:02:17),"Nej, det har jeg virkelig heller ikke..",6,Rebekka K
Pair5,1,B,(0:02:18),"Det kan også have noget at gøre med hvordan de står.. deres kropsholdning, eller hvad man skal sige. Jeg tror han er ond.",6,Rebekka K
Pair5,1,A,(0:02:23),Han er ond.,6,Rebekka K
Pair5,1,B,(0:02:24),Ja.,6,Rebekka K
Pair5,1,A,(0:02:35),"Men den har ikke væske, så vi siger bare tre'eren.",6,Rebekka K
Pair5,1,B,(0:02:27),Tre'eren.,6,Rebekka K
Pair5,1,A,(0:02:28),Yes! Skide godt det her. Minus 2 minutter..,6,Rebekka K
Pair5,1,B,(0:02:34),"Den der er jo identisk bare med prikker på, vil jeg sige",7,Rebekka K
Pair5,1,A,(0:02:37),Jær.,7,Rebekka K
Pair5,1,B,(0:02:39),Lad os prøve tre'eren igen,7,Rebekka K
Pair5,1,A,(0:02:42),"Ja, okay, det havde ikke noget med prikker at gøre..",7,Rebekka K
Pair5,1,B,(0:02:44),Den er tyk,8,Rebekka K
Pair5,1,A,(0:02:45),"Ja, den har tykke ben. Så har den måske væske i benene? Så måske 4eren",8,Rebekka K
Pair5,1,B,(0:02:53),Øhm.. Ja. Lad os prøve det.,8,Rebekka K
Pair5,1,A,(0:02:56),Skal vi prøve? Neej..,8,Rebekka K
Pair5,1,B,(0:02:58),Okay.. det har ikke noget med dét at gøre,8,Rebekka K
Pair5,1,A,(0:03:00),Det har ikke noget med dét at gøre. Så fik vi det afgjort.,8,Rebekka K
Pair5,1,B,(0:03:01),"Okay, han er venlig.",9,Rebekka K
Pair5,1,A,(0:03:02),Han er venlig. Ja!,9,Rebekka K
Pair5,1,A,(0:03:12),Han ser okay venlig ud.,10,Rebekka K
Pair5,1,B,(0:03:20),Venlig?,10,Rebekka K
Pair5,1,A,(0:03:22),"Altså han ser ikke sådan ud, men har ikke noget.. han er bare helt blå. Han har ikke nogle prikker og.. ikke noget ved benene",10,Rebekka K
Pair5,1,B,(0:03:30),"Jeg kan ikke engang huske, hvad vi gjorde de andre gange",10,Rebekka K
Pair5,1,A,(0:03:32),Skal vi bare se om han er venlig?,10,Rebekka K
Pair5,1,B,(0:03:33),Ja..,10,Rebekka K
Pair5,1,A,(0:03:34),Ja! Fedt.,10,Rebekka K
Pair5,1,A,(0:03:38),"Øh.. en venlig, tappet.. Vi skal bare.. to",11,Rebekka K
Pair5,1,B,(0:03:44),To.,11,Rebekka K
Pair5,1,A,(0:03:45),"Ja, vi er ved at gennemskue det..",11,Rebekka K
Pair5,1,B,(0:03:50),Han skal tappes i hvertfald. Skal han ikke bare tappes? to.,12,Rebekka K
Pair5,1,A,(0:04:01),Jo.. Jeg kan ikke huske hvad de tykke ben betød.. Ja! Du havde ret. Den var god nok.,12,Rebekka K
Pair5,1,A,(0:04:10),"Han har tynde ben. Men han er lidt samme princip som, så måske han bare skal tappes igen? ja..",13,Rebekka K
Pair5,1,B,(0:04:24),Tykke ben,14,Rebekka K
Pair5,1,A,(0:04:26),Prikker,14,Rebekka K
Pair5,1,B,(0:04:30),Ham den anden med de store arme han stod sådan.,14,Rebekka K
Pair5,1,A,(0:04:33),Ja..,14,Rebekka K
Pair5,1,B,(0:04:35),Jeg ved det ikke.. Lad os bare prøve at trykke to.. neej..,14,Rebekka K
Pair5,1,A,(0:04:39),"Jeg svinger mellem to eller fire, men de er meget forskellige.. skal vi prøve to'eren? Hvad siger du?",14,Rebekka K
Pair5,1,B,(0:04:46),To. Ej..,14,Rebekka K
Pair5,1,A,(0:04:48),"Ej, han har måske lidt tykke ben eller prikker, er det et ondhedstegn? Jeg ved det ikke.",14,Rebekka K
Pair5,1,A,(0:04:51),"Ham der han er vist bare en to'er, ikk?",15,Rebekka K
Pair5,1,B,(0:04:52),Jær.,15,Rebekka K
Pair5,1,B,(0:04:58),To'er,16,Rebekka K
Pair5,1,A,(0:05:02),"Og ikke noget med de tykke ben, eller..",16,Rebekka K
Pair5,1,B,(0:05:03),To'er.,17,Rebekka K
Pair5,1,A,(0:05:09),"Øh, det samme..",18,Rebekka K
Pair5,1,B,(0:05:11),"To'er, ja.. synes jeg stadigvæk den er",18,Rebekka K
Pair5,1,A,(0:05:16),"Nåh, han har ikke væske i benene så",18,Rebekka K
Pair5,1,B,(0:05:18),Men han er meget stor..,18,Rebekka K
Pair5,1,A,(0:05:22),Han er bare en etter.. tror du ikke?,19,Rebekka K
Pair5,1,B,(0:05:27),"Mmh.. jo, prøv. ",19,Rebekka K
Pair5,1,B,(0:05:31),Jeg forstår ikke.. jeg kan slet ikke se det.. hvad hedder det.. sammenhængen i det.,19,Rebekka K
Pair5,1,A,(0:05:35),Jeg tror hun er en to'er. Jeg tror de der tykke ben det er for at forvirre os.,20,Rebekka K
Pair5,1,B,(0:05:39),Måske. Det er bare armene så der er..,20,Rebekka K
Pair5,1,A,(0:05:41),Ja.. der er sådan lidt Skipper Skræk over det.,20,Rebekka K
Pair5,1,B,(0:05:45),Skal han ikke bare ignoreres?,20,Rebekka K
Pair5,1,A,(0:05:47),Jo.. han er også lidt fin med de prikker der.. det er lidt underligt. Vi prøver at ignorere ham.,20,Rebekka K
Pair5,1,A,(0:05:53),Ej.. Prikker og tykke ben har ikke noget at sige. Hvordan skal man så gennemskue om han er god eller ond?,20,Rebekka K
Pair5,1,A,(0:05:57),Han skal tappes.,21,Rebekka K
Pair5,1,B,(0:06:03),Ignoreres. Et.,22,Rebekka K
Pair5,1,A,(0:06:14),Er han ond?,23,Rebekka K
Pair5,1,B,(0:06:17),Jeg ved ikke hvordan man skal se det..,23,Rebekka K
Pair5,1,A,(0:06:18),"Måske på farven.. ej. To eller fire. Når han er grøn med prikker, så må han være ond.",23,Rebekka K
Pair5,1,B,(0:06:31),Mm.. Tappe.,23,Rebekka K
Pair5,1,B,(0:06:34),Der var han grøn uden prikker og med arme. Nu er han blå med prikker og han har også store arme. Så skal han i hvertfald tappes.,24,Rebekka K
Pair5,1,A,(0:06:42),Han skal i hvertfald tappes. Skal han destrueres?,24,Rebekka K
Pair5,1,B,(0:06:45),Prøv.,24,Rebekka K
Pair5,1,A,(0:06:46),Skal vi prøve at destruere ham..,24,Rebekka K
Pair5,1,A,(0:06:48),"Ja! Så prikker og med store arme, så er han ond og skal tappes.",24,Rebekka K
Pair5,1,B,(0:06:52),Men han var også blå jo.,24,Rebekka K
Pair5,1,A,(0:06:54),"Ja, men det gælder begge farver tror jeg.",24,Rebekka K
Pair5,1,B,(0:06:56),Måske er det.. Er du sikker? Prøv etteren ja.,25,Rebekka K
Pair5,1,A,(0:07:05),Han er også..,26,Rebekka K
Pair5,1,B,(0:07:06),Bare ignorer ham.,26,Rebekka K
Pair5,1,B,(0:07:12),Tappes.,27,Rebekka K
Pair5,1,B,(0:07:19),Blå med prikker..,28,Rebekka K
Pair5,1,A,(0:07:21),Men han er ikke stærk.,28,Rebekka K
Pair5,1,B,(0:07:22),Han er ikke stærk. Men prøv bare at dræb ham så.,28,Rebekka K
Pair5,1,B,(0:07:29),Et.,29,Rebekka K
Pair5,1,A,(0:07:35),Øh.. blå med prikker,30,Rebekka K
Pair5,1,B,(0:07:38),Men han har også store ben.. Blev vi ikke enige om at det bare er for at..,30,Rebekka K
Pair5,1,A,(0:07:41),For at narre os..,30,Rebekka K
Pair5,1,B,(0:07:42),Ja..,30,Rebekka K
Pair5,1,B,(0:07:43),Han skal vel dræbes.,30,Rebekka K
Pair5,1,A,(0:07:46),"Ja, det skulle han!",30,Rebekka K
Pair5,1,B,(0:07:50),Blå med prikker. Og store arme og han er venlig.,31,Rebekka K
Pair5,1,A,(0:07:55),ej.. Så han skal hvertfald tappes.,31,Rebekka K
Pair5,1,B,(0:07:59),Ja..,31,Rebekka K
Pair5,1,A,(0:08:00),"Skal han også dræbes? Nej, jeg ved det ikke. Ej, skal vi bare tappe ham? Der er for mange komplikationer nu..",31,Rebekka K
Pair5,1,B,(0:08:08),"Men det er sådan nøjseende. Fordi han er jo venlig i øjnene, men så alle de andre karakteristika for at være ond, de er der.",31,Rebekka K
Pair5,1,A,(0:08:17),"Ja, den er svær..",31,Rebekka K
Pair5,1,B,(0:08:20),Jeg ved det ikke..,31,Rebekka K
Pair5,1,A,(0:08:21),"Mh, skal vi bare prøve to'eren?",31,Rebekka K
Pair5,1,B,(0:08:23),Jå..,31,Rebekka K
Pair5,1,A,(0:08:24),"Ja! Okay, så den skal bare have nogle venlige øjne.. så det er sådan set..",31,Rebekka K
Pair5,1,A,(0:08:29),Han (?),32,Rebekka K
Pair5,1,B,(0:08:30),Ja.,32,Rebekka K
Pair5,1,A,(0:08:36),Grøn med prikker men med venlige øjne. Så han er tre.,33,Rebekka K
Pair5,1,B,(0:08:46),"Han skal bare tappes, skal han ikke det?",34,Rebekka K
Pair5,1,A,(0:08:48),Han skal bare tappes. Det er de prikker dér der...,34,Rebekka K
Pair5,1,A,(0:08:54),Han skal ignoreres. ,35,Rebekka K
Pair5,1,B,(0:09:00),Tappes.,36,Rebekka K
Pair5,1,A,(0:09:01),Ja.,36,Rebekka K
Pair5,1,B,(0:09:06),Tappes og dræbes.,37,Rebekka K
Pair5,1,A,(0:09:09),Ja!,37,Rebekka K
Pair5,1,A,(0:09:11),Dræbes.. og tappes.,38,Rebekka K
Pair5,1,B,(0:09:14),Mmh.. Tror du det er prikkerne? Tror du ikke det skal være blå og prikkerne? Vi kan godt prøve.. vi finder hvertfald ud af det lige meget hvad. Det gør det.,38,Rebekka K
Pair5,1,A,(0:09:24),"Ja, det.. Jeg trykkede fire.",38,Rebekka K
Pair5,1,B,(0:09:26),"nå okay, så det er prikkerne..",38,Rebekka K
Pair5,1,A,(0:09:27),"Det det er prikkerne, tror jeg.",38,Rebekka K
Pair5,1,B,(0:09:28),Nå.. det synes jeg bare ikke det var i starten.,38,Rebekka K
Pair5,1,A,(0:09:30),Nej det synes jeg heller ikke i starten!,38,Rebekka K
Pair5,1,A,(0:09:36),Han skal.. tappes.,39,Rebekka K
Pair5,1,B,(0:09:37),Tappes.,39,Rebekka K
Pair5,1,A,(0:09:42),Han skal også..,40,Rebekka K
Pair5,1,B,(0:09:42),Tappes.,40,Rebekka K
Pair5,1,A,(0:09:47),Han skal dræbes og tappes.,41,Rebekka K
Pair5,1,B,(0:09:49),Ja.,41,Rebekka K
Pair5,1,B,(0:09:55),Tappes.,42,Rebekka K
Pair5,1,A,(0:10:01),"Øh, ignoreres.",43,Rebekka K
Pair5,1,B,(0:10:02),Ja.,43,Rebekka K
Pair5,1,A,(0:10:07),Ignoreres.,44,Rebekka K
Pair5,1,B,(0:10:13),Tappes. nåh.. hvad var det vi gjorde sidst?,45,Rebekka K
Pair5,1,A,(0:10:15),"Ja fordi når han har prikker men med venlige øjne, så skal han kun tappes.",45,Rebekka K
Pair5,1,B,(0:10:19),"Ja okay, jeg tror dig. ",45,Rebekka K
Pair5,1,A,(0:10:25),Han skal ignoreres.,46,Rebekka K
Pair5,1,A,(0:10:28),Det går meget godt.,46,Rebekka K
Pair5,1,A,(0:10:32),"Mh, han skal tappes og..",47,Rebekka K
Pair5,1,B,(0:10:33),Tappes og dræbes.,47,Rebekka K
Pair5,1,A,(0:10:35),Lige præcis.,47,Rebekka K
Pair5,1,B,(0:10:38),Han skal dræbes.,48,Rebekka K
Pair5,1,B,(0:10:45),To.,49,Rebekka K
Pair5,1,B,(0:10:50),To.,50,Rebekka K
Pair5,1,B,(0:10:55),Og to. ,51,Rebekka K
Pair5,1,B,(0:11:01),To.,52,Rebekka K
Pair5,1,B,(0:11:07),Et.,53,Rebekka K
Pair5,1,A,(0:11:12),Det må være et.,54,Rebekka K
Pair5,1,B,(0:11:13),Et.,54,Rebekka K
Pair5,1,B,(0:11:17),To.,55,Rebekka K
Pair5,1,A,(0:11:23),Han er bare en etter..,56,Rebekka K
Pair5,1,B,(0:11:25),Ja..,56,Rebekka K
Pair5,1,A,(0:11:31),Et.,57,Rebekka K
Pair5,1,B,(0:11:32),Ja.,57,Rebekka K
Pair5,1,B,(0:11:38),To.,58,Rebekka K
Pair5,1,A,(0:11:45),og en.. 4'er?,59,Rebekka K
Pair5,1,B,(0:11:46),Mmh.. ja.,59,Rebekka K
Pair5,1,A,(0:11:52),To..,60,Rebekka K
Pair5,1,B,(0:11:52),To.,60,Rebekka K
Pair5,1,A,(0:11:59),"Øhm, hvad er..",61,Rebekka K
Pair5,1,B,(0:12:00),Tre.,61,Rebekka K
Pair5,1,A,(0:12:05),"Åh nej, ikke den igen..",62,Rebekka K
Pair5,1,B,(0:12:07),Et.,62,Rebekka K
Pair5,1,B,(0:12:12),Fire.,62,Rebekka K
Pair5,1,A,(0:12:13),Fire.,63,Rebekka K
Pair5,1,A,(0:12:18),Mh.. to.,64,Rebekka K
Pair5,1,B,(0:12:21),Jær.,64,Rebekka K
Pair5,1,A,(0:12:27),Et.,65,Rebekka K
Pair5,1,A,(0:12:32),Et.,66,Rebekka K
Pair5,1,B,(0:12:33),Mmh.,66,Rebekka K
Pair5,1,A,(0:12:38),To.,67,Rebekka K
Pair5,1,B,(0:12:43),Et.,68,Rebekka K
Pair5,1,B,(0:12:48),Et.,69,Rebekka K
Pair5,1,A,(0:12:54),To.,70,Rebekka K
Pair5,1,B,(0:13:00),hmm..,71,Rebekka K
Pair5,1,A,(0:13:02),Den skal dræbes..,71,Rebekka K
Pair5,1,B,(0:13:04),Ja. Tre.,71,Rebekka K
Pair5,1,A,(0:13:09),"Mmh, en 4'er?",72,Rebekka K
Pair5,1,B,(0:13:09),Mmh. ,72,Rebekka K
Pair5,1,A,(0:13:!5),Det er en.. 3'er.,73,Rebekka K
Pair5,1,B,(0:13:16),Tre. ,73,Rebekka K
Pair5,1,A,(0:13:21),Fire.,74,Rebekka K
Pair5,1,B,(0:13:22),Mh.. ja.,74,Rebekka K
Pair5,1,B,(0:13:29),Et.,75,Rebekka K
Pair5,1,B,(0:13:34),Et.,76,Rebekka K
Pair5,1,A,(0:13:39),Mmh.. et.,77,Rebekka K
Pair5,1,B,(0:13:39),Et.,77,Rebekka K
Pair5,1,A,(0:13:44),"Ja han er en to'er, ikk?",78,Rebekka K
Pair5,1,B,(0:13:46),Mmh.. jo. ,78,Rebekka K
Pair5,1,B,(0:13:50),To.,79,Rebekka K
Pair5,1,B,(0:13:56),Mmh.. et.,80,Rebekka K
Pair5,1,A,(0:14:01),"Ej, der er mange af dem.. Øh, et.",81,Rebekka K
Pair5,1,B,(0:14:09),Et.,82,Rebekka K
Pair5,1,A,(0:14:14),To? Ja.,83,Rebekka K
Pair5,1,B,(0:14:17),"Jo, to.",83,Rebekka K
Pair5,1,B,(0:14:23),"Mh. (A siger ikke noget, trykker bare på en knap)",84,Rebekka K
Pair5,1,A,(0:14:25),"(Siger ikke noget, trykker bare på en knap)",85,Rebekka K
Pair5,1,A,(0:14:28),Øh.. tre? Nej..,86,Rebekka K
Pair5,1,B,(0:14:31),Nej.. Et.,87,Rebekka K
Pair5,1,B,(0:14:37),Et.,88,Rebekka K
Pair5,1,A,(0:14:42),Mm.. to.,89,Rebekka K
Pair5,1,B,(0:14:42),To. ,89,Rebekka K
Pair5,1,A,(0:14:48),"Mm, et.",90,Rebekka K
Pair5,1,B,(0:14:51),Mm ja.,90,Rebekka K
Pair5,1,A,(0:14:57),Åha..,91,Rebekka K
Pair5,1,B,(0:14:58),Fire.,91,Rebekka K
Pair5,1,A,(0:14:58),Fire.,91,Rebekka K
Pair5,1,B,(0:15:04),To.,92,Rebekka K
Pair5,1,A,(0:15:09),"Øh, tre?",93,Rebekka K
Pair5,1,B,(0:15:11),Tre.,93,Rebekka K
Pair5,1,B,(0:15:16),To.,94,Rebekka K
Pair5,1,B,(0:15:21),Mm.. to.,95,Rebekka K
Pair5,1,B,(0:15:28),To.,96,Rebekka K
Pair5,1,A,(0:15:29),To.,96,Rebekka K
Pair5,1,B,(0:15:31),Det var den sidste i den her omgang.,96,Rebekka K
Pair5,1a,B,(0:15:34),"Nå, så er det nogle nye nogle..",97,Rebekka K
Pair5,1a,A,(0:15:42),Åha..,97,Rebekka K
Pair5,1a,B,(0:15:42),Det er sjovt at puste til os..,97,Rebekka K
Pair5,1a,A,(0:15:46),"Kan du huske hvad de ting du ser på (læser op).. Ja, lad os tage den næste.",97,Rebekka K
Pair5,1a,A,(0:16:01),Pas.,97,Rebekka K
Pair5,1a,B,(0:16:04),Hvis vi bare følger samme princip..,97,Rebekka K
Pair5,1a,A,(0:16:07),Så vil den være..,97,Rebekka K
Pair5,1a,B,(0:16:08),En etter.,97,Rebekka K
Pair5,1a,A,(0:16:09),En etter.,97,Rebekka K
Pair5,1a,A,(0:16:10),Hvor!?,97,Rebekka K
Pair5,1a,B,(0:16:13),Hm..,97,Rebekka K
Pair5,1a,A,(0:16:15),Det kan være det er omvendt?,97,Rebekka K
Pair5,1a,B,(0:16:17),"Tappes og.. dræbes. Hvis det er samme princip. Men det kan være det er for at snyde, og at han måske kun skal tappes. Fordi ham den anden havde hvertfald ikke dét der dernede.",98,Rebekka K
Pair5,1a,A,(0:16:26),Nej. Og han havde nedadvendte arme..,98,Rebekka K
Pair5,1a,B,(0:16:29),Havde han?,98,Rebekka K
Pair5,1a,A,(0:16:29),"Nej, ham den anden havde opadvendte og ham her har nedadvendte, så måske han er en 4'er?",98,Rebekka K
Pair5,1a,B,(0:16:33),Prøv.,98,Rebekka K
Pair5,1a,A,(0:16:35),Nej okay..,98,Rebekka K
Pair5,1a,B,(0:16:37),"Vi får ikke engang at vide, hvad der er i vejen..",98,Rebekka K
Pair5,1a,A,(0:16:41),Jeg ved ikke om det er sådan en prøverunde,98,Rebekka K
Pair5,1a,B,(0:16:44),Jamen det er det. Jeg tror bare der er otte af dem.,98,Rebekka K
Pair5,1a,A,(0:16:46),"Okay. Måske han er ond, hvis han har opadvendte arme. Ja..",99,Rebekka K
Pair5,1a,B,(0:16:53),Prøv 3'eren.,99,Rebekka K
Pair5,1a,A,(0:16:55),Nej okay..,99,Rebekka K
Pair5,1a,B,(0:16:56),Det er bare for at fucke med os det her.,99,Rebekka K
Pair5,1a,A,(0:16:59),Han ser meget virkelig ud.. sådan lidt fuld.,100,Rebekka K
Pair5,1a,B,(0:17:03),Prøv at tappe eller dræbe.,100,Rebekka K
Pair5,1a,A,(0:17:07),Tappe. Nej okay..,100,Rebekka K
Pair5,1a,B,(0:17:08),Det var ikke tappe..,100,Rebekka K
Pair5,1a,B,(0:17:12),Måske det er tappe når de er blå,101,Rebekka K
Pair5,1a,A,(0:17:14),"Hehe, det kan godt være. Det prøver vi. Ja!",101,Rebekka K
Pair5,1a,B,(0:17:16),Nå.,101,Rebekka K
Pair5,1a,A,(0:17:17),Måske det har noget at gøre med den blå farve.,101,Rebekka K
Pair5,1a,A,(0:17:20),"Han ser venlig ud, men han har prikker. Og tappes. Øh.. To måske? Medmindre prikkerne betyder noget.",102,Rebekka K
Pair5,1a,B,(0:17:30),"Neej, men jeg tror prikkerne det er for at snyde, sådan så det faktisk er omvendt. ",102,Rebekka K
Pair5,1a,A,(0:17:33),"Nåh, jær.",102,Rebekka K
Pair5,1a,B,(0:17:34),"Jeg havde trykket et, tror jeg.",102,Rebekka K
Pair5,1a,A,(0:17:36),Et. Men hvad så med hans tapning?,102,Rebekka K
Pair5,1a,B,(0:17:40),Men han er ikke.. han er ikke blå,102,Rebekka K
Pair5,1a,A,(0:17:41),"Nåh, det er kun de blå der skal tappes? Det har ikke noget med halen at gøre?",102,Rebekka K
Pair5,1a,B,(0:17:44),Nej.. Det tror jeg ikke. Jeg er ikke sikker jo.,102,Rebekka K
Pair5,1a,A,(0:17:46),Nå.. det var heller ikke rigtigt det.,102,Rebekka K
Pair5,1a,B,(0:17:50),Hm.. den der hvertfald blå med prikker.,103,Rebekka K
Pair5,1a,A,(0:17:53),Den er ret ond. Han kunne godt være en 3'er.,103,Rebekka K
Pair5,1a,B,(0:17:57),Jå men han er blå jo..,103,Rebekka K
Pair5,1a,A,(0:17:58),Nåh ja.. så er det måske en 4'er?,103,Rebekka K
Pair5,1a,B,(0:18:00),Fire. ,103,Rebekka K
Pair5,1a,A,(0:18:01),"Ja! Det er nok noget med den blå farve. Så det vil sige, han skal også tappes, men han er god nok, så måske han er en to'er?",104,Rebekka K
Pair5,1a,B,(0:18:08),To'er.,104,Rebekka K
Pair5,1a,A,(0:18:10),"Ej, okay..",104,Rebekka K
Pair5,2,A,(0:18:13),"Be aware, the monsters behave differently (læser op). Skal vi bare trykke?",1,Rebekka K
Pair5,2,B,(0:18:20),Space tror jeg. Monsters behave differently.. Måske er det bare noget fuldstændigt random noget.,1,Rebekka K
Pair5,2,A,(0:18:31),Åh lort. Øhm..,1,Rebekka K
Pair5,2,B,(0:18:34),Skal vi bare følge det samme princip i starten?,1,Rebekka K
Pair5,2,A,(0:18:36),"Ja. Altså han er blå, så han skal tappes. Men han er også ond at se på.. (?) eller måske han bare skal tappes.. og dræbes. Det ville være underligt, hvis det var præcis det samme, ikk.",1,Rebekka K
Pair5,2,B,(0:18:52),"Jo. Men jeg sidder og tænker på at det kan være at.. altså nu ved vi jo at de opfører sig anderledes eller.. forskelligt. Altså så hvis vi bare følger det samme princip, så er det jo sådan..",1,Rebekka K
Pair5,2,A,(0:19:02),Så vil det blive forkert..,1,Rebekka K
Pair5,2,B,(0:19:03),Så er det bare dumt på en eller anden måde.,1,Rebekka K
Pair5,2,A,(0:19:04),"Ja. Måske at han bare skal tappes. Eller at han slet ikke skal tappes.. Det ville være mærkeligt, hvis armene pludselig skulle betyde noget andet, og så skal de ha' væske i benene eller et eller andet.. Øhm. ",1,Rebekka K
Pair5,2,B,(0:19:20),Skal vi prøve bare med to'eren måske?,1,Rebekka K
Pair5,2,A,(0:19:22),Vi prøver to'eren. You should have both tapped and.. (læser højt),1,Rebekka K
Pair5,2,B,(0:19:28),Prøv to'eren igen.,2,Rebekka K
Pair5,2,B,(0:19:33),Destructive..,2,Rebekka K
Pair5,2,A,(0:19:34),"Okay, så.. prikker eller ej, så skal de..",2,Rebekka K
Pair5,2,B,(0:19:38),Måske er det kun øjnene der..,2,Rebekka K
Pair5,2,A,(0:19:39),.. tappes og dø.,2,Rebekka K
Pair5,2,B,(0:19:41),Måske er det kun øjnene der gør det. ,2,Rebekka K
Pair5,2,B,(0:19:43),Prøv to'eren. ,3,Rebekka K
Pair5,2,B,(0:19:46),Destructive.. Måske er det armene der gør det.,3,Rebekka K
Pair5,2,A,(0:19:50),Ja..,3,Rebekka K
Pair5,2,B,(0:19:52),"Og så er det måske prikkerne der gør, at de skal tappes..",3,Rebekka K
Pair5,2,A,(0:19:54),Jær.,3,Rebekka K
Pair5,2,B,(0:19:55),Prøv 4'eren.,4,Rebekka K
Pair5,2,A,(0:19:56),"Nå ja, det kunne godt være. Prikkerne gør at han skal tappes og han stadig.. Ja! Det kan godt være. Vi kan hvertfald prøve.",4,Rebekka K
Pair5,2,A,(0:20:04),Så han skal tappes.. og dræbes.,5,Rebekka K
Pair5,2,B,(0:20:08),Men måske.. før var øjnene jo sådan dominante,5,Rebekka K
Pair5,2,A,(0:20:11),Ja. Så er han måske.. to'er?,5,Rebekka K
Pair5,2,B,(0:20:14),To'er måske. Prøv. Nu tager de de andre.. Nu er armene nok sådan det man.. jeg ved ikke helt hvad man skal sige.,5,Rebekka K
Pair5,2,A,(0:20:22),Jær. Ham der han..,6,Rebekka K
Pair5,2,B,(0:20:23),Han skal bare dræbes.,6,Rebekka K
Pair5,2,A,(0:20:24),Han skal dræbes. Ja!,6,Rebekka K
Pair5,2,A,(0:20:29),Og han skal tappes.,7,Rebekka K
Pair5,2,B,(0:20:30),"Tappes. Næh. Nå, så er det ikke noget med det at gøre.",7,Rebekka K
Pair5,2,B,(0:20:37),Ignoreres.,8,Rebekka K
Pair5,2,A,(0:20:38),Ignoreres. Ja.,8,Rebekka K
Pair5,2,B,(0:20:43),"Okay ja.. Der der dræbte vi ham og tappede ham sidst. Men måske det er fordi at han så er blå, at han skal tappes.",9,Rebekka K
Pair5,2,A,(0:20:51),"Nåh ja, og ikke noget med prikkerne..",9,Rebekka K
Pair5,2,B,(0:20:52),Jær.,9,Rebekka K
Pair5,2,A,(0:20:54),Så han skal..,9,Rebekka K
