Pair,Session,Interlocutor,Initial time,Transcription,Joint decision,Transcriber
Pair24,1,B,(0:07:25.5),Mmm.,39,RebekkaR
Pair24,1,B,(0:07:27.4),Farver det er er ligegyldigt.,40,RebekkaR
Pair24,1,A,(0:07:28.5),Ja.,40,RebekkaR
Pair24,1,B,(0:07:30.5),Fire.,40,RebekkaR
Pair24,1,A,(0:07:31.0),Ja.,40,RebekkaR
Pair24,1,A,(0:07:38.9),To.,41,RebekkaR
Pair24,1,A,(0:07:45.0),Det var en 3'er. Prikker og ond.,42,RebekkaR
Pair24,1,B,(0:07:47.2),Ja.,42,RebekkaR
Pair24,1,B,(0:07:52.7),Fire.,43,RebekkaR
Pair24,1,B,(0:07:58.1),En til.,44,RebekkaR
Pair24,1,A,(0:08:04.8),Friendly.,45,RebekkaR
Pair24,1,B,(0:08:05.4),Ja. 1'er.,45,RebekkaR
Pair24,1,A,(0:08:12.0),Den er ond.,46,RebekkaR
Pair24,1,B,(0:08:12.4),"3'er, ja.",46,RebekkaR
Pair24,1,A,(0:08:18.6),To.,47,RebekkaR
Pair24,1,B,(0:08:19.1),Mm-hmm.,47,RebekkaR
Pair24,1,A,(0:08:24.9),To.,48,RebekkaR
Pair24,1,B,(0:08:25.4),Ja.,48,RebekkaR
Pair24,1,B,(0:08:31.0),Fire.,49,RebekkaR
Pair24,1,A,(0:08:32.6),Han havde ikke de onde øjne.,49,RebekkaR
Pair24,1,B,(0:08:34.0),"Når ja, det er rigtigt.",49,RebekkaR
Pair24,1,A,(0:08:34.7),Jeg trykkede i hvert fald 2.,49,RebekkaR
Pair24,1,A,(0:08:37.9),1'er.,50,RebekkaR
Pair24,1,B,(0:08:38.4),Ja.,50,RebekkaR
Pair24,1,A,(0:08:45.7),1'er.,51,RebekkaR
Pair24,1,B,(0:08:47.5),Ja.,51,RebekkaR
Pair24,1,A,(0:08:53.5),Tre.,52,RebekkaR
Pair24,1,B,(0:08:53.8),Ja.,52,RebekkaR
Pair24,1,A,(0:09:00.1),Det må være en 2'er.,53,RebekkaR
Pair24,1,B,(0:09:02.2),Ja.,53,RebekkaR
Pair24,1,A,(0:09:11.8),1'er.,54,RebekkaR
Pair24,1,B,(0:09:12.6),Ja.,54,RebekkaR
Pair24,1,A,(0:09:21.5),To.,55,RebekkaR
Pair24,1,B,(0:09:22.5),Ja.,55,RebekkaR
Pair24,1,A,(0:09:31.2),"Den... Når, der har den (?ìkke?) prikkerne. To.",56,RebekkaR
Pair24,1,B,(0:09:33.6),"To'er, ja.",56,RebekkaR
Pair24,1,B,(0:09:38.7),Et.,57,RebekkaR
Pair24,1,A,(0:09:39.1),Ja.,57,RebekkaR
Pair24,1,B,(0:09:44.8),To.,58,RebekkaR
Pair24,1,A,(0:09:45.4),"To, ja.",58,RebekkaR
Pair24,1,A,(0:09:50.4),To.,59,RebekkaR
Pair24,1,B,(0:09:51.1),Mm-hmm.,59,RebekkaR
Pair24,1,A,(0:09:56.3),To.,60,RebekkaR
Pair24,1,B,(0:09:56.5) ,(?Med en sikkerhed?),60,RebekkaR
Pair24,1,A,(0:10:02.6),Et.,61,RebekkaR
Pair24,1,B,(0:10:02.8),Et.,61,RebekkaR
Pair24,1,A,(0:10:08.2),Etter.,62,RebekkaR
Pair24,1,B,(0:10:09.1),Ja.,62,RebekkaR
Pair24,1,A,(0:10:17.5),Et.,63,RebekkaR
Pair24,1,B,(0:10:18.0),Ja.,63,RebekkaR
Pair24,1,A,(0:10:23.5),To. Nej. 4?,64,RebekkaR
Pair24,1,B,(0:10:25.7),Ja.,64,RebekkaR
Pair24,1,A,(0:10:33.4),2'er.,65,RebekkaR
Pair24,1,B,(0:10:34.0),Ja.,65,RebekkaR
Pair24,1,A,(0:10:39.8),Samme.,66,RebekkaR
Pair24,1,B,(0:10:40.0),Ja.,66,RebekkaR
Pair24,1,A,(0:10:45.8),Et.,67,RebekkaR
Pair24,1,B,(0:10:46.1),Ja.,67,RebekkaR
Pair24,1,A,(0:10:54.0),En etter.,68,RebekkaR
Pair24,1,B,(0:10:56.3),Ja.,68,RebekkaR
Pair24,1,A,(0:11:01.4),To.,69,RebekkaR
Pair24,1,B,(0:11:01.9),Ja.,69,RebekkaR
Pair24,1,B,(0:11:08.8),"Den har onde øjne, så det-",70,RebekkaR
Pair24,1,A,(0:11:10.5),"3'er, ikke?",70,RebekkaR
Pair24,1,B,(0:11:11.6),"Jo, det er en 3'er.",70,RebekkaR
Pair24,1,B,(0:11:17.5),2'er.,71,RebekkaR
Pair24,1,A,(0:11:18.3),2'er ja.,71,RebekkaR
Pair24,1,B,(0:11:23.4),1'er.,72,RebekkaR
Pair24,1,A,(0:11:29.3),Den er ond.,73,RebekkaR
Pair24,1,A,(0:11:36.7),1'er.,74,RebekkaR
Pair24,1,B,(0:11:37.2),Ja.,74,RebekkaR
Pair24,1,A,(0:11:42.5),2'er.,75,RebekkaR
Pair24,1,A,(0:11:48.7),To.,76,RebekkaR
Pair24,1,B,(0:11:48.9),To.,76,RebekkaR
Pair24,1,A,(0:11:59.6),Er det ikke 3?,77,RebekkaR
Pair24,1,B,(0:12:01.1),Jo det er det.,77,RebekkaR
Pair24,1,B,(0:12:08.4),Og den er magen til den.,78,RebekkaR
Pair24,1,A,(0:12:09.5),Ja.,78,RebekkaR
Pair24,1,A,(0:12:15.7),1'er.,79,RebekkaR
Pair24,1,B,(0:12:16.2),Ja.,79,RebekkaR
Pair24,1,A,(0:12:21.5),1'er.,80,RebekkaR
Pair24,1,B,(0:12:21.9),Mmm.,80,RebekkaR
Pair24,1,A,(0:12:37.3),3'er.,82,RebekkaR
Pair24,1,B,(0:12:41.8),(?2'er?),83,RebekkaR
Pair24,1,A,(0:12:42.4),Ja.,83,RebekkaR
Pair24,1,A,(0:12:48.1),"Samme, ikke?",84,RebekkaR
Pair24,1,B,(0:12:48.4),Jo.,84,RebekkaR
Pair24,1,A,(0:12:53.9),Samme.,85,RebekkaR
Pair24,1,A,(0:13:00.0),Fire.,86,RebekkaR
Pair24,1,B,(0:13:01.9),Ja.,86,RebekkaR
Pair24,1,A,(0:13:09.0),2'er.,87,RebekkaR
Pair24,1,B,(0:13:09.6),Mm-hmm.,87,RebekkaR
Pair24,1,B,(0:13:16.1),Et.,88,RebekkaR
Pair24,1,A,(0:13:16.5),"1'er, ja.",88,RebekkaR
Pair24,1,B,(0:13:22.7),2'er.,89,RebekkaR
Pair24,1,A,(0:13:23.5),"2'er, ja.",89,RebekkaR
Pair24,1,A,(0:13:28.9),Fire.,90,RebekkaR
Pair24,1,B,(0:13:28.9),Ja.,90,RebekkaR
Pair24,1,A,(0:13:35.8),Tre.,91,RebekkaR
Pair24,1,B,(0:13:36.1),"3'er, ja.",91,RebekkaR
Pair24,1,A,(0:13:42.8),Et.,92,RebekkaR
Pair24,1,B,(0:13:43.9),Ja.,92,RebekkaR
Pair24,1,A,(0:13:52.4),Fire.,93,RebekkaR
Pair24,1,B,(0:13:53.8),"Ja, det er det.",93,RebekkaR
Pair24,1,A,(0:14:02.2),To.,94,RebekkaR
Pair24,1,B,(0:14:03.1),Ja.,94,RebekkaR
Pair24,1,A,(0:14:11.7),3'er.,95,RebekkaR
Pair24,1,B,(0:14:11.9),3'er.,95,RebekkaR
Pair24,1,B,(0:14:18.3),Det er en 1'er.,96,RebekkaR
Pair24,1,A,(0:14:19.3),1'er.,96,RebekkaR
Pair24,1a,B,(0:14:37.8),Tror du vi skal køre efter samme system?,97,RebekkaR
Pair24,1a,A,(0:14:39.3),Ja.,97,RebekkaR
Pair24,1a,B,(0:14:39.7),Se nu hvor armene de er nede...,97,RebekkaR
Pair24,1a,A,(0:14:41.4),Der er bare nogle andre ting. Skal vi starte med en 1'er?,97,RebekkaR
Pair24,1a,B,(0:14:45.0),"Ja, det tænker jeg.",97,RebekkaR
Pair24,1a,B,(0:14:51.3),"Prøv se; den har ikke prikker, den der.",98,RebekkaR
Pair24,1a,A,(0:14:53.1),Nej.,98,RebekkaR
Pair24,1a,B,(0:14:53.4),Men den har onde øjne. Men den har armene oppe - så tror du ikke en 2'er?,98,RebekkaR
Pair24,1a,A,(0:14:58.0),2'er.,98,RebekkaR
Pair24,1a,A,(0:15:01.8),Nå det er stadigvæk sådan med armene oppe. Og den er...,99,RebekkaR
Pair24,1a,B,(0:15:04.3),To'er. Tror du ikke det er en 2'er? Var der nogle med prikker på?,99,RebekkaR
Pair24,1a,A,(0:15:08.7),"Det ved jeg ikke. Ja, det tror jeg der var. Skal vi sige en 2'er her?",99,RebekkaR
Pair24,1a,B,(0:15:12.3),Mmm.,99,RebekkaR
Pair24,1a,A,(0:15:14.0),Det er faktisk nøjagtig det samme her. Der er prikker og onde øjne.,100,RebekkaR
Pair24,1a,B,(0:15:18.4),Og armene de er oppe.,100,RebekkaR
Pair24,1a,A,(0:15:19.1),Så det er en 4'er.,100,RebekkaR
Pair24,1a,B,(0:15:19.7),Ja.,100,RebekkaR
Pair24,1a,B,(0:15:26.2),"Arme nede, prikker, men det er ikke onde øjne.",101,RebekkaR
Pair24,1a,A,(0:15:31.6),Nej. Så er det en 1'er?,101,RebekkaR
Pair24,1a,B,(0:15:34.5),Ja.,101,RebekkaR
Pair24,1a,A,(0:15:40.5),Det er en 4'er.,102,RebekkaR
Pair24,1a,B,(0:15:41.9),Mm-hmm.,102,RebekkaR
Pair24,1a,B,(0:15:48.5),3'er.,103,RebekkaR
Pair24,1a,A,(0:15:49.0),"3'er, ja.",103,RebekkaR
Pair24,1a,A,(0:15:54.2),"Arme oppe, prikker, ingen onde øjne-",104,RebekkaR
Pair24,1a,B,(0:15:55.9),2'er.,104,RebekkaR
Pair24,1a,A,(0:15:56.6),2'er.,104,RebekkaR
Pair24,2,B,(0:16:06.3),"Nå, så nu er det noget helt nyt, så nu kan vi ikke bruge det andet. Samme logik, eller hvad?",1,RebekkaR
Pair24,2,A,(0:16:12.6),"Ja, så er det noget nyt nu, som vi skal kigge efter. Hvad skal vi gå efter? Det er svært at vide om det er med eller uden prikker-",1,RebekkaR
Pair24,2,B,(0:16:23.3),Måske er det det omvendte nu. Men arme oppe...,1,RebekkaR
Pair24,2,A,(0:16:27.6),"Så du vil have, at det her måske er en 1'er? Eller? 4?",1,RebekkaR
Pair24,2,B,(0:16:32.5),Og så uden prikker.,1,RebekkaR
Pair24,2,A,(0:16:35.2),Skal vi sige en 4'er?,1,RebekkaR
Pair24,2,B,(0:16:37.8),En 3'er eller en 4'er. Jeg vil tro 3.,1,RebekkaR
Pair24,2,A,(0:16:53.3),Det ved jeg ikke - 3'er?,2,RebekkaR
Pair24,2,B,(0:16:56.5),"Armene nede, surt ansigt, prikker. Ja, prøv det.",2,RebekkaR
Pair24,2,B,(0:17:03.4),"Så det var en 2'er, det der.",3,RebekkaR
Pair24,2,A,(0:17:04.2),"Ja. Den har armene- den har bare ikke prikkerne her. Hvis vi siger 2 nu, så kan vi finde ud af, om det er prikker eller ej.",3,RebekkaR
Pair24,2,B,(0:17:12.4),Ja.,3,RebekkaR
Pair24,2,A,(0:17:14.7),Friendly. Så det vil sige prikker det er i hvert fald noget med valuable.,4,RebekkaR
Pair24,2,B,(0:17:19.1),Ja.,4,RebekkaR
Pair24,2,A,(0:17:21.9),Men ellers så var den friendly.,4,RebekkaR
Pair24,2,B,(0:17:24.4),"Den har armene nede, og det sure ansigt.",4,RebekkaR
Pair24,2,A,(0:17:29.4),"Den har ikke de sure øjne. Spørgsmålet er, om det er en 3'er så. Om den er ond eller god.",4,RebekkaR
Pair24,2,B,(0:17:36.0),Mm-hmm. Prøv bare at trykke 3.,4,RebekkaR
Pair24,2,B,(0:17:40.1),Okay den har armene oppe...,5,RebekkaR
Pair24,2,A,(0:17:43.9),"Så er spørgsmålet, om det har noget med øjnene at gøre også.",5,RebekkaR
Pair24,2,B,(0:17:45.3),Mmm. Så bare...,5,RebekkaR
Pair24,2,A,(0:17:47.8),3'er igen.,5,RebekkaR
Pair24,2,B,(0:17:48.7),"3'er igen, ja. Bare for at finde ud af om det er øjnene.",5,RebekkaR
Pair24,2,B,(0:17:50.6),Det har ikke noget med øjnene at gøre.,6,RebekkaR
Pair24,2,A,(0:17:51.5),Nej. Det er armene oppe. Prikker det var valuable. Og den har armene nede - så er det en 2'er.,6,RebekkaR
Pair24,2,B,(0:18:02.1),Ja.,6,RebekkaR
Pair24,2,A,(0:18:08.3),1'er. Den har ikke prikkerne.,7,RebekkaR
Pair24,2,B,(0:18:11.4),Ja.,7,RebekkaR
Pair24,2,B,(0:18:16.4),"(?Samme?), var det ikke?",8,RebekkaR
Pair24,2,A,(0:18:17.2),Jo.,8,RebekkaR
Pair24,2,B,(0:18:23.5),"Prikker, arme oppe...",9,RebekkaR
Pair24,2,A,(0:18:25.3),Så 4?,9,RebekkaR
Pair24,2,B,(0:18:26.4),"Ja, det ville jeg også tro.",9,RebekkaR
Pair24,2,A,(0:18:33.8),Okay den har-,10,RebekkaR
Pair24,2,B,(0:18:34.6),Den har ikke øjnene.,10,RebekkaR
Pair24,2,A,(0:18:36.2),"Nej, men gør det noget?",10,RebekkaR
Pair24,2,B,(0:18:37.5),Det tror jeg ikke.,10,RebekkaR
Pair24,2,A,(0:18:37.7),Nej. Fire.,10,RebekkaR
Pair24,2,B,(0:18:38.8),Ja.,10,RebekkaR
Pair24,2,B,(0:18:43.8),"Så den skal have sure øjne, eller hvad?",11,RebekkaR
Pair24,2,A,(0:18:51.5),Hvad betyder det så nu? Så dét der det er en... Det er en 3'er.,11,RebekkaR
Pair24,2,B,(0:18:56.1),Ja.,11,RebekkaR
Pair24,2,B,(0:19:04.9),"Armene nede, prikker.",12,RebekkaR
Pair24,2,A,(0:19:07.8),Øh... 2'er.,12,RebekkaR
Pair24,2,B,(0:19:10.1),"Ja, prøv det.",12,RebekkaR
Pair24,2,A,(0:19:11.6),2'er det er bare det der... Hvad er dét der så? Det var en 3'er.,13,RebekkaR
Pair24,2,B,(0:19:20.1),Mmm.,13,RebekkaR
Pair24,2,A,(0:19:25.3),2'er.,14,RebekkaR
Pair24,2,B,(0:19:25.8),Ja.,14,RebekkaR
Pair24,2,B,(0:19:31.0),Magen til. Var det ikke?,15,RebekkaR
Pair24,2,A,(0:19:31.9),Jo.,15,RebekkaR
Pair24,2,B,(0:19:36.7),Hvorfor var den friendly?,16,RebekkaR
Pair24,2,A,(0:19:37.9),"Den havde prikker... Den havde prikker, så burde den da ikke være...",16,RebekkaR
Pair24,2,B,(0:19:42.1),Og så havde den armene nede.,16,RebekkaR
Pair24,2,A,(0:19:43.2),Ja.,16,RebekkaR
Pair24,2,B,(0:19:47.1),Så denne her...?,16,RebekkaR
Pair24,2,A,(0:19:48.8),Men har det noget med øjnene at gøre også? De der øjne der. Denne her er bare friendly.,16,RebekkaR
Pair24,2,B,(0:19:52.9),Ja.,16,RebekkaR
Pair24,2,B,(0:19:57.0),"Så er det ved de buede øjne, at de er friendly, eller hvad?",17,RebekkaR
Pair24,2,A,(0:19:59.1),Mmm. Men derfor havde den jo stadigvæk prikkerne.,17,RebekkaR
Pair24,2,B,(0:20:02.2),"Ja, nemlig.",17,RebekkaR
Pair24,2,A,(0:20:04.6),"Jeg tror der er en fejl. Der er måske noget, der kan neutralisere de der prikker.",17,RebekkaR
Pair24,2,B,(0:20:13.3),Ja. Og det er måske de buede øjne.,17,RebekkaR
Pair24,2,A,(0:20:15.7),Mmm. Så her der har vi en 4'er.,17,RebekkaR
Pair24,2,B,(0:20:18.6),Ja.,17,RebekkaR
Pair24,2,A,(0:20:25.8),"Her: det vil så sige at det bliver en 1'er, fordi at øjnene-",18,RebekkaR
Pair24,2,B,(0:20:28.0),Ja fordi øjnene gør det.,18,RebekkaR
Pair24,2,A,(0:20:39.5),Jeg ville jo sige en 4'er.,19,RebekkaR
Pair24,2,B,(0:20:43.8),Armene oppe og prikker.,19,RebekkaR
Pair24,2,A,(0:20:44.9),Ja.,19,RebekkaR
Pair24,2,B,(0:20:46.1),Ja.,19,RebekkaR
Pair24,2,A,(0:20:47.9),Godt. Okay så de øjne der det er bare noget pjatteri.,20,RebekkaR
Pair24,2,B,(0:20:50.4),Ja. Den er magen til.,20,RebekkaR
Pair24,2,A,(0:20:55.4),Det er arme oppe og prikker. 1'er.,21,RebekkaR
Pair24,2,B,(0:20:58.7),Ja.,21,RebekkaR
Pair24,2,A,(0:21:05.1),Den er ond.,22,RebekkaR
Pair24,2,B,(0:21:06.6),Ja.,22,RebekkaR
Pair24,2,A,(0:21:15.9),Venlig. 1'er. Armene nede.,23,RebekkaR
Pair24,2,B,(0:21:17.9),Ja.,23,RebekkaR
Pair24,2,A,(0:21:24.5),Den havde onde øjne. Så er onde øjne - kan det også godt være valuable?,24,RebekkaR
Pair24,2,B,(0:21:32.8),Ja det kan måske betyde den har...,24,RebekkaR
Pair24,2,A,(0:21:35.7),Men dén der ville jeg jo sige en 4'er.,24,RebekkaR
Pair24,2,B,(0:21:37.6),Ja. Arme oppe og prikker.,24,RebekkaR
Pair24,2,A,(0:21:44.3),"Jeg tænker, hvis dén der ikke havde prikker, så er den stadig valuable fordi den har øjnene.",25,RebekkaR
Pair24,2,B,(0:21:47.3),Ja på grund af øjnene.,25,RebekkaR
Pair24,2,A,(0:21:48.9),Men 2 her.,25,RebekkaR
Pair24,2,B,(0:21:51.6),Ja.,25,RebekkaR
Pair24,2,B,(0:21:56.2),Den er magen til.,26,RebekkaR
Pair24,2,A,(0:21:56.4),Samme.,26,RebekkaR
Pair24,2,A,(0:22:02.3),1'er.,27,RebekkaR
Pair24,2,B,(0:22:02.8),Ja.,27,RebekkaR
Pair24,2,A,(0:22:08.2),Tre.,28,RebekkaR
Pair24,2,B,(0:22:09.3),Ja.,28,RebekkaR
Pair24,2,B,(0:22:14.4),Det var det samme.,29,RebekkaR
Pair24,2,B,(0:22:18.7),Farverne har ikke betydet noget som helst indtil videre.,30,RebekkaR
Pair24,2,A,(0:22:20.8),"Nej. Så er dét der en 2'er, fordi den har de der skide øjne.",30,RebekkaR
Pair24,2,B,(0:22:24.2),Ja.,30,RebekkaR
Pair24,2,A,(0:22:28.1),Har det noget med farver at gøre?,31,RebekkaR
Pair24,2,B,(0:22:31.4),"Den var grøn, dn der.",31,RebekkaR
