Pair,Session,Interlocutor,Initial time,Transcription,Joint decision,Transcriber
Pair26,1,A,(0:02:26.9),Ja.,11,RebekkaR
Pair26,1,A,(0:02:33.3),En 1'er.,12,RebekkaR
Pair26,1,B,(0:02:44.0),Og det var en 4'er.,14,RebekkaR
Pair26,1,A,(0:02:44.9),Ja.,14,RebekkaR
Pair26,1,B,(0:02:49.6),Et.,15,RebekkaR
Pair26,1,A,(0:02:54.7),"Det var den der, der var tricky. Jeg tror vi prøvede at dræbe den, men det var ikke det, vi skulle. Så det var et trick.",16,RebekkaR
Pair26,1,B,(0:03:01.6),"Ja. Det kan godt være, det er en tap så. Nej det var musklerne, der var tap, var det ikke det?",16,RebekkaR
Pair26,1,A,(0:03:08.0),"Jo ham med muskler var en tap, men ham her kan også godt være en.",16,RebekkaR
Pair26,1,B,(0:03:11.0),Ja.,16,RebekkaR
Pair26,1,A,(0:03:21.5),Prøv en 2'er.,16,RebekkaR
Pair26,1,B,(0:03:22.6),Ja.,16,RebekkaR
Pair26,1,B,(0:03:30.9),Generel regel nu tror jeg at muskler det er godt.,18,RebekkaR
Pair26,1,A,(0:03:33.7),Ja muskler er godt og prikker er skidt.,18,RebekkaR
Pair26,1,B,(0:03:35.2),Ja.,18,RebekkaR
Pair26,1,B,(0:03:41.0),Så det er en tap.,19,RebekkaR
Pair26,1,A,(0:03:41.5),Ja.,19,RebekkaR
Pair26,1,A,(0:03:51.5),Fire.,21,RebekkaR
Pair26,1,B,(0:03:52.0),Dræb.,21,RebekkaR
Pair26,1,B,(0:03:59.0),Og så står vi med ham der igen. Og det var en farlig en.,22,RebekkaR
Pair26,1,A,(0:04:02.2),Ja så det var en 3'er.,22,RebekkaR
Pair26,1,A,(0:04:07.9),"Der må være et eller andet, vi ikke ser. Hvad med farven? Var den blå, den vi lige havde?",23,RebekkaR
Pair26,1,B,(0:04:12.0),"Vi har lige haft ham der, ikke?",23,RebekkaR
Pair26,1,A,(0:04:15.3),Jo altså vi har både fået fejl på... Prøv en 1'er.,23,RebekkaR
Pair26,1,A,(0:04:21.1),Det kan være at farven spiller ind også.,24,RebekkaR
Pair26,1,B,(0:04:24.6),Og det er en 4'er.,24,RebekkaR
Pair26,1,A,(0:04:25.0),Ja.,24,RebekkaR
Pair26,1,B,(0:04:30.4),"Det kan ikke være noget med størrelsen, vel? Ej det kan det ikke være. Og det er en 4'er igen, er vi ikke enige om det?",25,RebekkaR
Pair26,1,A,(0:04:35.3),Ja.,25,RebekkaR
Pair26,1,B,(0:04:40.7),Nu er vi (?ham her?) igen.,26,RebekkaR
Pair26,1,A,(0:04:42.2),"Men det var en 1'er. Den virkede (?ikke?). Og det var en blå, tror jeg. Så en 1'er.",26,RebekkaR
Pair26,1,B,(0:04:45.9),En 1'er.,26,RebekkaR
Pair26,1,B,(0:04:52.2),Er det en 3'er nu så?,27,RebekkaR
Pair26,1,A,(0:04:54.6),Det ved jeg ikke. Det kan vi godt prøve.,27,RebekkaR
Pair26,1,B,(0:04:58.4),Okay farven har noget med det at gøre.,28,RebekkaR
Pair26,1,A,(0:05:01.6),To.,28,RebekkaR
Pair26,1,B,(0:05:01.7),Ja.,28,RebekkaR
Pair26,1,A,(0:05:07.7),Har det noget med benene at gøre? Benene skifter også.,30,RebekkaR
Pair26,1,B,(0:05:11.1),Ja det gør de sgu.,30,RebekkaR
Pair26,1,A,(0:05:12.5),"Han har tykke ben, ham her.",30,RebekkaR
Pair26,1,B,(0:05:13.5),"Ja okay. Han havde tynde ben før, havde han ikke det?",30,RebekkaR
Pair26,1,A,(0:05:18.1),Det ved jeg ikke.,30,RebekkaR
Pair26,1,B,(0:05:18.8),"Det husker vi på. Okay nu siger vi tykke ben. Og det er en friendly, siger vi.",30,RebekkaR
Pair26,1,B,(0:05:24.3),Super. Tykke ben er lig med friendly... Det var en 4'er.,31,RebekkaR
Pair26,1,A,(0:05:30.1),Ja.,31,RebekkaR
Pair26,1,B,(0:05:36.8),"Okay, tynde ben. Og han har fregner.",32,RebekkaR
Pair26,1,A,(0:05:40.1),Så er han farlig.,32,RebekkaR
Pair26,1,B,(0:05:40.9),Han er farlig. Dræb.,32,RebekkaR
Pair26,1,A,(0:05:47.4),Fire.,33,RebekkaR
Pair26,1,B,(0:05:48.2),Ja.,33,RebekkaR
Pair26,1,B,(0:05:53.5),4 igen.,34,RebekkaR
Pair26,1,A,(0:05:54.6),"Jo, men var det ikke den, vi (?døde med?) før?",34,RebekkaR
Pair26,1,B,(0:05:58.3),Og det var nutritious substance?,34,RebekkaR
Pair26,1,A,(0:05:59.6),Det tror jeg.,34,RebekkaR
Pair26,1,B,(0:06:00.0),Vi prøver en 2'er.,34,RebekkaR
Pair26,1,A,(0:06:06.0),Så det er en 2'er.,35,RebekkaR
Pair26,1,B,(0:06:09.5),Okay - der er noget med øjnene også.,36,RebekkaR
Pair26,1,A,(0:06:11.8),Nå.,36,RebekkaR
Pair26,1,B,(0:06:12.8),"Det er jeg altså sikker på, at der er.",36,RebekkaR
Pair26,1,A,(0:06:15.2),Det kan godt være.,36,RebekkaR
Pair26,1,B,(0:06:15.5),Det var en 3'er. Er det ikke det?,36,RebekkaR
Pair26,1,B,(0:06:23.5),Det var en 2'er.,37,RebekkaR
Pair26,1,B,(0:06:27.8),Ja - prøv at se!,38,RebekkaR
Pair26,1,A,(0:06:28.6),"Ja, det er rigtigt. Han har sådan nogle øjne der.",38,RebekkaR
Pair26,1,B,(0:06:31.5),"Dét er en 4'er, den der.",38,RebekkaR
Pair26,1,A,(0:06:33.4),Ja.,38,RebekkaR
Pair26,1,B,(0:06:39.0),Han er god eller skidt ham der.,39,RebekkaR
Pair26,1,A,(0:06:41.7),Ej prøv en 4'er. Det var vores grundregel.,39,RebekkaR
Pair26,1,B,(0:06:46.9),Dét er en 4'er.,40,RebekkaR
Pair26,1,B,(0:06:51.8),Det er en 2'er.,41,RebekkaR
Pair26,1,B,(0:06:54.5),Okay så måske har det noget med øjnene at gøre.,42,RebekkaR
Pair26,1,A,(0:06:56.5),Ja det tror jeg også.,42,RebekkaR
Pair26,1,B,(0:06:57.5),Nu tester vi for øjnene. Dét der er...,42,RebekkaR
Pair26,1,A,(0:07:00.7),Men det har ikke kun noget med øjnene at gøre.,42,RebekkaR
Pair26,1,B,(0:07:02.1),Nej nej.,42,RebekkaR
Pair26,1,A,(0:07:02.6),Så det er jo tingene.,42,RebekkaR
Pair26,1,B,(0:07:04.4),"Det er en ignorer, den der, tror jeg.",42,RebekkaR
Pair26,1,A,(0:07:07.9),Okay.,42,RebekkaR
Pair26,1,A,(0:07:15.8),Er han ikke farlig?,43,RebekkaR
Pair26,1,B,(0:07:24.9),2'eren igen.,44,RebekkaR
Pair26,1,A,(0:07:32.3),Jeg tror det er en 3'er.,45,RebekkaR
Pair26,1,B,(0:07:33.8),Du tror det er en 3'er?,45,RebekkaR
Pair26,1,A,(0:07:35.3),"Ja, men jeg har ingen observationer på andet overhovedet.",45,RebekkaR
Pair26,1,B,(0:07:39.0),"Nej. For det, jeg umiddelbart tænker, er, at øjnene - at de der tynde nogle - at de var onde. Eller sådan nogle, man skulle dræbe. Altså dem med de (?runde?) øjne de plejede nemlig at være gode. Vi kan prøve at dræbe den her-",45,RebekkaR
Pair26,1,A,(0:07:49.7),Prøv det.,45,RebekkaR
Pair26,1,B,(0:07:50.4),Vi prøver at dræbe den.,45,RebekkaR
Pair26,1,B,(0:08:01.0),"Det er også en tap én, er det ikke det?",47,RebekkaR
Pair26,1,A,(0:08:07.4),"Så han har onde øjne, ham der. Er det ikke det, vi siger?",48,RebekkaR
Pair26,1,B,(0:08:09.7),"Ja han har onde øjne, og han ligner ham der vi tappede før - bare med øjne onde. Så vi prøver en 4'er.",48,RebekkaR
Pair26,1,A,(0:08:16.4),Prøv det.,48,RebekkaR
Pair26,1,B,(0:08:17.9),Når okay. Han var god. Øjnene virker ikke. Tap.,49,RebekkaR
Pair26,1,B,(0:08:30.0),Ond eller...? Jeg dræber ham.,50,RebekkaR
Pair26,1,A,(0:08:31.9),Ja.,50,RebekkaR
Pair26,1,A,(0:08:39.0),"Jeg tror armene passer ret godt med- det er der, han har nutrition.",51,RebekkaR
Pair26,1,B,(0:08:43.0),Ja.,51,RebekkaR
Pair26,1,A,(0:08:44.7),"Og så har vi bare ikke helt fundet ud af, hvornår han er god og hvornår han er ond.",51,RebekkaR
Pair26,1,B,(0:08:47.7),Nej. Vi prøver en 4'er igen på den der.,51,RebekkaR
Pair26,1,A,(0:08:51.1),Ja.,51,RebekkaR
Pair26,1,A,(0:08:56.4),Men armene skulle vi ikke (?),52,RebekkaR
Pair26,1,B,(0:08:57.8),"Armene før var en valuable resource - og han ligner ham fuldstændig, gør han ikke det?",52,RebekkaR
Pair26,1,A,(0:09:02.7),"Nej, han har store arme.",52,RebekkaR
Pair26,1,B,(0:09:03.6),"Ja store arme, så nu har han ikke det der nutrition længere, siger vi. Men der stod lige, at vi skulle dræbe ham. Så nu skal vi bare ignorere ham.",52,RebekkaR
Pair26,1,A,(0:09:10.0),Måske.,52,RebekkaR
Pair26,1,B,(0:09:22.4),Ikke en tap.,53,RebekkaR
Pair26,1,A,(0:09:23.5),Han har onde øjne - men det passede ikke.,53,RebekkaR
Pair26,1,B,(0:09:26.2),Kan du huske det?,53,RebekkaR
Pair26,1,A,(0:09:27.6),"Nej- jeg kan bare huske at vi snakkede om onde øjne, og så fandt vi ud af, at det ikke var helt rigtigt.",53,RebekkaR
Pair26,1,B,(0:09:31.0),"Ja det er rigtigt, ja. Øh, ignorere den så.",53,RebekkaR
Pair26,1,A,(0:09:34.1),Okay.,53,RebekkaR
Pair26,1,A,(0:09:39.1),Det var ham med ressourcer.,54,RebekkaR
Pair26,1,B,(0:09:40.5),"Han var 4, var han ikke det? Eller var han en god? Jeg glemmer det altid. Skal vi bare tage 2'eren?",54,RebekkaR
Pair26,1,A,(0:09:46.1),Nej jeg tror han var en 4'er.,54,RebekkaR
Pair26,1,B,(0:09:47.3),Tror du han var 4'er?,54,RebekkaR
Pair26,1,A,(0:09:48.6),Jeg ved det ikke.,54,RebekkaR
Pair26,1,B,(0:09:49.2),Jeg tror han var 2'er faktisk.,54,RebekkaR
Pair26,1,A,(0:09:50.6),Var han 2'er?,54,RebekkaR
Pair26,1,B,(0:09:57.8),Han skal vist dræbes.,55,RebekkaR
Pair26,1,A,(0:09:59.3),Så dræb ham.,55,RebekkaR
Pair26,1,A,(0:10:04.8),"Der er godt nok mange ting, der styrer det der dræbe-noget. Det er meget lettere med de arme der.",56,RebekkaR
Pair26,1,B,(0:10:08.5),"Ja, præcis. Jeg stemmer stadigvæk på, at vi skal dræbe ham.",56,RebekkaR
Pair26,1,A,(0:10:16.2),Jamen prøv det.,56,RebekkaR
Pair26,1,A,(0:10:21.6),Han har ressourcer.,57,RebekkaR
Pair26,1,B,(0:10:22.3),Han har ressourcer.,57,RebekkaR
Pair26,1,A,(0:10:23.5),Og det virkede lige før med en 2'er.,57,RebekkaR
Pair26,1,A,(0:10:29.4),"Det kan være, det er øjnene.",58,RebekkaR
Pair26,1,B,(0:10:30.3),Det kunne godt være.,58,RebekkaR
Pair26,1,A,(0:10:32.6),Okay han har ressourcer-,58,RebekkaR
Pair26,1,B,(0:10:33.1),-og han har onde øjne.,58,RebekkaR
Pair26,1,A,(0:10:35.0),Jamen det holder ikke altid.,58,RebekkaR
Pair26,1,B,(0:10:35.8),Nej. Er det en 2'er så?,58,RebekkaR
Pair26,1,A,(0:10:38.0),Det ved jeg ikke.,58,RebekkaR
Pair26,1,A,(0:10:44.0),"Det var lige en 2'er, var det ikke? Er han ikke magen til ham før? Eller var han ikke magen til- han har tykke-",59,RebekkaR
Pair26,1,B,(0:10:47.1),"Der er det ham- han var også ond før. Han havde bare arme før han havde fregner, havde han ikke det?",59,RebekkaR
Pair26,1,A,(0:10:51.6),"Jo, men jeg tænker ham har vi lige haft, som vi trykke 2 på, som var grøn.",59,RebekkaR
Pair26,1,B,(0:10:54.1),Ja.,59,RebekkaR
Pair26,1,A,(0:10:55.0),Men jeg tror grøn er ligegyldig.,59,RebekkaR
Pair26,1,B,(0:10:55.8),Okay. Så tror vi det er en 2'er.,59,RebekkaR
Pair26,1,A,(0:10:57.1),Men jeg ved ikke om hans ben (?),59,RebekkaR
Pair26,1,B,(0:11:04.5),Er det ikke ignorere?,60,RebekkaR
Pair26,1,A,(0:11:05.9),"Jo, det tror jeg.",60,RebekkaR
Pair26,1,A,(0:11:11.8),Det må være en 2'er.,61,RebekkaR
Pair26,1,B,(0:11:12.6),2'er.,61,RebekkaR
Pair26,1,B,(0:11:18.0),"Ignorere, ikke?",62,RebekkaR
Pair26,1,A,(0:11:18.8),Jo.,62,RebekkaR
Pair26,1,A,(0:11:21.6),Fregnerne har også noget at sige. Det er en 2'er.,63,RebekkaR
Pair26,1,B,(0:11:24.4),2'er.,63,RebekkaR
Pair26,1,A,(0:11:29.3),"Se nu har han fregner, ham der.",64,RebekkaR
Pair26,1,B,(0:11:30.4),Så dræber vi ham.,64,RebekkaR
Pair26,1,A,(0:11:31.7),Ja så kan vi ikke lide ham.,64,RebekkaR
Pair26,1,B,(0:11:36.3),"Fregner de skal dræbes. Ham der skal ignoreres, skal han ikke det?",65,RebekkaR
Pair26,1,A,(0:11:39.3),Ja.,65,RebekkaR
Pair26,1,A,(0:11:48.1),"Ham der, han er....",66,RebekkaR
Pair26,1,B,(0:11:50.7),"Som jeg siger, så fjerner vi bare-",66,RebekkaR
Pair26,1,A,(0:11:52.6),"Ja, men det kommer an på hans øjne. Jeg tror ham her han skifter med øjnene.",66,RebekkaR
Pair26,1,B,(0:11:55.3),Ja.,66,RebekkaR
Pair26,1,A,(0:11:55.8),"Jeg tror han skifter mellem 2 og 4 alt efter, hvad for nogle øjne, han har.",66,RebekkaR
Pair26,1,B,(0:11:58.2),Ja. Du får lov til at bestemme denne her.,66,RebekkaR
Pair26,1,A,(0:12:01.8),To.,66,RebekkaR
Pair26,1,B,(0:12:07.5),Det er en dræber. Er det ikke det?,67,RebekkaR
Pair26,1,A,(0:12:11.0),Jo. Han var magen til ham før - bare uden armene,67,RebekkaR
Pair26,1,B,(0:12:14.1),Ja lige præcis.,67,RebekkaR
Pair26,1,B,(0:12:16.4),"Han skal bare tappes, ham der, ikke? Nej måske har det noget med fregnerne at gøre. Men øjnene er også normalt. Jeg siger 2'er.",68,RebekkaR
Pair26,1,A,(0:12:20.2),"Ja, han har både fregner og øjne - jamen han har de flinke øjne.",68,RebekkaR
Pair26,1,B,(0:12:22.9),Ja.,68,RebekkaR
Pair26,1,A,(0:12:23.7),Så tag en 2'er.,68,RebekkaR
Pair26,1,A,(0:12:27.8),Så det kan være de flinke øjne annullerer fregnerne.,69,RebekkaR
Pair26,1,B,(0:12:30.7),Ja. Så nu har vi onde øjne og fregner. Så det er 3'er.,69,RebekkaR
Pair26,1,A,(0:12:35.2),Ja.,69,RebekkaR
Pair26,1,B,(0:12:39.9),3'er igen.,70,RebekkaR
Pair26,1,B,(0:12:45.0),3'er igen.,71,RebekkaR
Pair26,1,B,(0:12:50.7),"Og han har flinke øjne, ikke?",72,RebekkaR
Pair26,1,A,(0:12:51.6),Så det er en 2'er.,72,RebekkaR
Pair26,1,B,(0:12:52.2),Det er en 2'er.,72,RebekkaR
Pair26,1,A,(0:12:59.6),Så dræber vi ham der. Nej.,73,RebekkaR
Pair26,1,B,(0:13:02.1),Han er nemlig ikke- han er-,73,RebekkaR
Pair26,1,A,(0:13:02.8),"Han har flinke øjne, ja. Var det flinke øjne, der annullerede den?",73,RebekkaR
Pair26,1,B,(0:13:05.7),"Ja, var det ikke det? Vi siger en 1'er.",73,RebekkaR
Pair26,1,A,(0:13:07.2),"Så en 1'er, ja.",73,RebekkaR
Pair26,1,B,(0:13:13.2),Han har onde øjne.,74,RebekkaR
Pair26,1,A,(0:13:14.1),Men han har ikke fregner. Er så ikke bare ignorer?,74,RebekkaR
Pair26,1,B,(0:13:20.7),"Der er et eller andet med de der øjne der og fregnerne. Han var en tapper, ham der.",75,RebekkaR
Pair26,1,A,(0:13:23.2),Ja.,75,RebekkaR
Pair26,1,B,(0:13:27.8),Tap.,76,RebekkaR
Pair26,1,B,(0:13:32.8),Tap. Var det ikke det?,77,RebekkaR
Pair26,1,A,(0:13:35.3),Jo.,77,RebekkaR
Pair26,1,B,(0:13:35.7),"Flinke øjne, fregner. Super.",77,RebekkaR
Pair26,1,A,(0:13:41.0),Så han er vel- ham dræber vi.,78,RebekkaR
Pair26,1,B,(0:13:42.4),Ham dræber vi.,78,RebekkaR
Pair26,1,B,(0:13:46.7),Benene har vist ikke så meget betydning. Det er en tap.,79,RebekkaR
Pair26,1,A,(0:13:48.5),Ja.,79,RebekkaR
Pair26,1,B,(0:13:48.7),Nej. Jo.,79,RebekkaR
Pair26,1,B,(0:13:57.4),Det er en tapper.,80,RebekkaR
Pair26,1,A,(0:13:58.3),Ja.,80,RebekkaR
Pair26,1,A,(0:14:04.3),Ham ignorerer vi.,81,RebekkaR
Pair26,1,B,(0:14:04.6),Bare ignorere.,81,RebekkaR
Pair26,1,A,(0:14:10.9),"Og vi ignorerer også bare ham her, gør vi ikke?",82,RebekkaR
Pair26,1,B,(0:14:12.3),Jo.,82,RebekkaR
Pair26,1,A,(0:14:13.3),Det er kun hvis de både har prikker-,83,RebekkaR
Pair26,1,B,(0:14:15.3),-og onde øjne. Så ham der-,83,RebekkaR
Pair26,1,A,(0:14:16.4),-så han er ond.,83,RebekkaR
Pair26,1,B,(0:14:16.8),Han skal 4.,83,RebekkaR
Pair26,1,A,(0:14:17.4) ,Ham 4'er vi.,83,RebekkaR
Pair26,1,B,(0:14:22.7),Han skal bare skydes.,84,RebekkaR
Pair26,1,A,(0:14:23.9),Ja.,84,RebekkaR
Pair26,1,A,(0:14:29.1),Tappes.,85,RebekkaR
Pair26,1,B,(0:14:34.6),Skydes.,86,RebekkaR
Pair26,1,A,(0:14:35.5),Nej 4.,86,RebekkaR
Pair26,1,B,(0:14:37.0),Når ja.,86,RebekkaR
Pair26,1,B,(0:14:42.8),Ignoreres.,87,RebekkaR
Pair26,1,A,(0:14:42.9),Ignorer.,87,RebekkaR
Pair26,1,A,(0:14:48.4),Han er ond. Tre.,88,RebekkaR
Pair26,1,B,(0:14:48.6),Skal dræbes.,88,RebekkaR
Pair26,1,B,(0:14:54.5),Det var en ignorere.,89,RebekkaR
Pair26,1,A,(0:14:55.1),Ja.,89,RebekkaR
Pair26,1,B,(0:14:59.9),Tappes.,90,RebekkaR
Pair26,1,A,(0:15:04.6),Ignorer.,91,RebekkaR
Pair26,1,A,(0:15:09.4),Ignorer.,92,RebekkaR
Pair26,1,B,(0:15:14.3),"3'er eller 4'er, ikke?",93,RebekkaR
Pair26,1,A,(0:15:15.7),Jo.,93,RebekkaR
Pair26,1,B,(0:15:21.4),Og det er ignorer.,94,RebekkaR
Pair26,1,B,(0:15:26.7),Det er også ignorere.,95,RebekkaR
Pair26,1,B,(0:15:31.7),Det er en tapper.,96,RebekkaR
Pair26,1a,A,(0:15:53.3),"Okay så nu skal vi se, om vi kan generalisere det. Han har umiddelbart tynde arme. Han har ikke prikker. Så må vi ignorere ham, tænker jeg.",97,RebekkaR
Pair26,1a,B,(0:16:01.9),Ja.,97,RebekkaR
Pair26,1a,B,(0:16:04.5),"Måske var det en tapper, fordi han har øjnene løftet op.",98,RebekkaR
Pair26,1a,A,"(0:16:08.3)Ja, men han har ikke nogle prikker. Det var nødvendigt her. Ham der han har tynde arme, går jeg ud fra. Men han har ingen prikker. Og han har heller ikke øjnene løftet op.",98,,RebekkaR
Pair26,1a,B,(0:16:17.7),"Måske er det med rækkefølgen af armene - fordi så er armene løftet op, ligesom de var, når de havde stærke arme.",98,RebekkaR
Pair26,1a,A,(0:16:24.1),"Når, det kan selvfølgelig godt være. At det var armene løftet op.",98,RebekkaR
Pair26,1a,B,(0:16:26.5),Men han ser til gengæld også ond ud.,98,RebekkaR
Pair26,1a,A,(0:16:29.5),Men han har ikke prikker.,98,RebekkaR
Pair26,1a,B,(0:16:31.4),"Nej, han har ikke prikker.",98,RebekkaR
Pair26,1a,A,(0:16:32.5),Det er en 2'er eller en 1'er.,98,RebekkaR
Pair26,1a,B,(0:16:34.6),Så tror jeg en 2'er.,98,RebekkaR
Pair26,1a,A,(0:16:35.6),Okay. Prøv det.,98,RebekkaR
Pair26,1a,A,(0:16:37.6),"Okay så det kan godt være, at det er armene alligevel så.",99,RebekkaR
Pair26,1a,B,(0:16:39.4),Ja. Det er prikker.,99,RebekkaR
Pair26,1a,A,(0:16:44.7),Men øjnene er ændret.,99,RebekkaR
Pair26,1a,B,(0:16:46.7),"Ja, men de har også andre øjne. Så dét der er også en tapper, er det ikke det?",99,RebekkaR
Pair26,1a,A,(0:16:52.6),"Jo han skal i hvert fald tappes, fordi han har armene oppe.",99,RebekkaR
Pair26,1a,B,(0:16:55.2),Ja.,99,RebekkaR
Pair26,1a,A,(0:16:56.0),Spørgsmålet er så-,99,RebekkaR
Pair26,1a,B,(0:16:57.5),Men det er bare lige med øjnene før på ham den første-,99,RebekkaR
Pair26,1a,A,(0:17:00.5),"Ja han havde nemlig armene oppe, så jeg tror også han er flink. Så 2'er.",99,RebekkaR
Pair26,1a,B,(0:17:03.3),2'er.,99,RebekkaR
Pair26,1a,A,(0:17:07.3),Så ham der gider vi ikke tappe.,100,RebekkaR
Pair26,1a,B,(0:17:08.8),"Ja han er bare ignorere, ikke?",100,RebekkaR
Pair26,1a,A,(0:17:09.9),Jo.,100,RebekkaR
Pair26,1a,B,(0:17:15.2),Er det en ond en? Han skal (?fyres?).,101,RebekkaR
Pair26,1a,A,(0:17:17.1),Ja.,101,RebekkaR
Pair26,1a,B,(0:17:22.6),Han skal bare dræbes.,102,RebekkaR
Pair26,1a,A,(0:17:23.2),Ja.,102,RebekkaR
Pair26,1a,B,(0:17:28.5),"4 også igen, ikke?",103,RebekkaR
Pair26,1a,A,(0:17:29.5),Jo.,103,RebekkaR
Pair26,1a,B,(0:17:35.7),Og ignoreres.,104,RebekkaR
Pair26,1a,A,(0:17:36.6),Ja.,104,RebekkaR
Pair26,2,B,(0:17:54.1),Okay nu er det helt anderledes.,1,RebekkaR
Pair26,2,A,(0:17:55.8),"Hvad vil vi teste? 2'er eller 3'er må være bedst at teste. Nej det er ligemeget - vi får at vide, hvad der er rigtigt.",1,RebekkaR
Pair26,2,B,(0:18:02.1),"Ja, præcis.",1,RebekkaR
Pair26,2,A,(0:18:02.6),"Vi lægger bare mærke til, når han har armene oppe.",1,RebekkaR
Pair26,2,B,(0:18:05.1),Arme oppe.,1,RebekkaR
Pair26,2,A,(0:18:06.2),Tynde ben. Prikker.,1,RebekkaR
Pair26,2,B,(0:18:07.2),Prikker.,1,RebekkaR
Pair26,2,A,(0:18:10.1),Du må hellere lade være med at kalde dem onde øjne.,1,RebekkaR
Pair26,2,B,(0:18:11.1),"Onde øjne, ja.",1,RebekkaR
Pair26,2,A,(0:18:12.5),"Ja, men det skal vi passe på med at kalde dem, tænker jeg.",1,RebekkaR
Pair26,2,B,(0:18:13.8),Når.,1,RebekkaR
Pair26,2,A,(0:18:15.6),"Det er jo ikke sikkert, at de er onde.",1,RebekkaR
Pair26,2,B,(0:18:16.4),Stilker så.,1,RebekkaR
Pair26,2,A,(0:18:19.1),"Ja. Stilker og prikker, armene oppe, tynde ben.",1,RebekkaR
Pair26,2,B,(0:18:21.4),Yes. Jeg siger han er ond.,1,RebekkaR
Pair26,2,A,(0:18:25.0),"Okay, jeg er ligeglad.",1,RebekkaR
Pair26,2,A,(0:18:31.0),"Han er magen til før og mangler prikker, og mangler arme oppe.",2,RebekkaR
Pair26,2,B,(0:18:34.7),Og ham her har tynde ben også.,2,RebekkaR
Pair26,2,A,(0:18:35.7) ,"Jeg gætter på, at han har mistet en af tingene. Så det er en 2'er eller en 3'er.",2,RebekkaR
Pair26,2,B,(0:18:42.6),Øhm... 3'er så. Du bestemmer.,2,RebekkaR
Pair26,2,A,(0:18:45.6),Jeg er ligeglad. Tag en.,2,RebekkaR
Pair26,2,B,(0:18:48.2),Tog en 2'er.,2,RebekkaR
Pair26,2,A,(0:18:49.3),Så han var næringsfuld. Så han var ond af enten prikker eller arme oppe.,3,RebekkaR
Pair26,2,B,(0:18:54.2),Ja.,3,RebekkaR
Pair26,2,A,(0:18:54.7),Eller dem sammen.,3,RebekkaR
Pair26,2,B,(0:18:55.7),"Det kan vi- nej, nu har vi øjnene igen. Vi kan prøve at teste den der. For hvis armene er oppe, så siger vi den er ond.",3,RebekkaR
Pair26,2,A,(0:18:59.7),"Prøv at sig, at han er ond.",3,RebekkaR
Pair26,2,B,(0:19:02.2),Så armene oppe det siger vi lige-,4,RebekkaR
Pair26,2,A,(0:19:04.6),Ja armene oppe er ond og øjnene kunne være næringen.,4,RebekkaR
