Pair,Session,Interlocutor,Initial time,Transcription,Joint decision,Transcriber
Pair10,1,B,(0:04:14.2),Og pletter.,23,Rebekka R
Pair10,1,A,(0:04:15.9),Fire.,23,Rebekka R
Pair10,1,B,(0:04:16.2),Ja.,23,Rebekka R
Pair10,1,B,(0:04:21.7),Nede ,24,Rebekka R
Pair10,1,A,(0:04:24.2),Var den valuable?,24,Rebekka R
Pair10,1,B,(0:04:24.9),"Ej var det ikke  ja var det ikke kill? Kill eller ignore, jeg tror ikke det var valuable.",24,Rebekka R
Pair10,1,A,(0:04:30.2),Var det ikke det?,24,Rebekka R
Pair10,1,B,(0:04:31.7),Du prøver. Gå efter din mavefornemmelse   var det 2'eren?,24,Rebekka R
Pair10,1,A,(0:04:35.1),"1'eren, faktisk.",24,Rebekka R
Pair10,1,B,(0:04:36.0),"1'eren, ja.",24,Rebekka R
Pair10,1,A,(0:04:38.3),"Det var 4. Ej, jo, var det ikk'? Eller var det kill?",25,Rebekka R
Pair10,1,B,(0:04:41.5),Var det ikke bare kill?,25,Rebekka R
Pair10,1,A,(0:04:42.0),Jo.,25,Rebekka R
Pair10,1,A,(0:04:47.8),"Det er ignore, mener jeg. Var det ikk'?",26,Rebekka R
Pair10,1,B,(0:04:49.7),Jo.,26,Rebekka R
Pair10,1,B,(0:04:55.9),"Nede, sur.",27,Rebekka R
Pair10,1,A,(0:04:56.7),Kill. Tror du ikk'?,27,Rebekka R
Pair10,1,B,(0:04:58.1),Jo.,27,Rebekka R
Pair10,1,A,(0:05:00.6),Nede ,28,Rebekka R
Pair10,1,B,(0:05:01.3),Sur.,28,Rebekka R
Pair10,1,A,(0:05:03.4),"Nede, glad.",28,Rebekka R
Pair10,1,B,(0:05:03.7),"Ignore, eller hvad?",28,Rebekka R
Pair10,1,A,(0:05:04.7),Mmm.,28,Rebekka R
Pair10,1,B,(0:05:12.0),Var det 2'eren?,29,Rebekka R
Pair10,1,A,(0:05:19.3),Ignore eller kill   den der.,30,Rebekka R
Pair10,1,B,(0:05:20.6),Kill.,30,Rebekka R
Pair10,1,A,(0:05:27.5),Kill.,31,Rebekka R
Pair10,1,A,(0:05:33.5),Er det 2'eren?,32,Rebekka R
Pair10,1,B,(0:05:35.0),Ja.,32,Rebekka R
Pair10,1,A,(0:05:41.0),Var det kill? Eller ignore? Ignore.,33,Rebekka R
Pair10,1,A,(0:05:58.1),Er det 2'eren?,34,Rebekka R
Pair10,1,B,(0:05:58.9),"Blå, plettet, glad.",34,Rebekka R
Pair10,1,A,(0:06:00.3),To.,34,Rebekka R
Pair10,1,B,(0:06:00.5),Ja.,34,Rebekka R
Pair10,1,B,(0:06:07.3),Armene oppe og sur.,35,Rebekka R
Pair10,1,A,(0:06:08.8),Ignore.,35,Rebekka R
Pair10,1,B,(0:06:18.4),"Grøn, armene oppe   sur. Okay armene oppe og blå er glad.",36,Rebekka R
Pair10,1,A,(0:06:26.0),Et?,36,Rebekka R
Pair10,1,B,(0:06:27.7),1 eller 2.,36,Rebekka R
Pair10,1,A,(0:06:34.7),4'eren.,37,Rebekka R
Pair10,1,B,(0:06:34.8),Ja.,37,Rebekka R
Pair10,1,A,(0:06:44.7),Det er 1 eller 2.,38,Rebekka R
Pair10,1,B,(0:06:45.3),"Glad, plettet ",38,Rebekka R
Pair10,1,A,(0:06:51.5),To.,38,Rebekka R
Pair10,1,B,(0:06:55.4),"Sur, plettet, blå.",39,Rebekka R
Pair10,1,A,(0:06:59.8),Var det ikke 2'eren?,39,Rebekka R
Pair10,1,B,(0:07:00.5),Jo.,39,Rebekka R
Pair10,1,B,(0:07:07.9),"Den var 2'eren, var den ikk'?",40,Rebekka R
Pair10,1,A,(0:07:09.4),Jo.,40,Rebekka R
Pair10,1,A,(0:07:14.4),Og det var 1.,41,Rebekka R
Pair10,1,B,(0:07:15.5),Ja.,41,Rebekka R
Pair10,1,A,(0:07:20.2),Den har vi lige haft.,42,Rebekka R
Pair10,1,B,(0:07:21.1),Ja.,42,Rebekka R
Pair10,1,A,(0:07:22.4),"Og det var... 1. Nej, var den god? Den var god.",42,Rebekka R
Pair10,1,B,(0:07:32.7),"Armene nede, var det ignore? Eller almindelig. Det er også 1 eller 2, ja.",43,Rebekka R
Pair10,1,A,(0:07:44.4),"Den var god, var den ikke det?",44,Rebekka R
Pair10,1,B,(0:07:45.5),Jo.,44,Rebekka R
Pair10,1,A,(0:07:53.2),Var den ikke  var den god?,45,Rebekka R
Pair10,1,B,(0:07:57.5),Ja.,45,Rebekka R
Pair10,1,B,(0:08:05.5),"Det var også den, vi synes, der var mærkelig, ikke?",46,Rebekka R
Pair10,1,A,(0:08:06.7),"Jo, var den ",46,Rebekka R
Pair10,1,B,(0:08:07.3),  så den er også god.,46,Rebekka R
Pair10,1,A,(0:08:13.1),Ignore.,47,Rebekka R
Pair10,1,B,(0:08:13.3),Og den skulle ignore.,47,Rebekka R
Pair10,1,B,(0:08:19.5),"Dét var ignore. Nej   stor, sur og plettet   det var 4.",48,Rebekka R
Pair10,1,A,(0:08:23.5),Ja.,48,Rebekka R
Pair10,1,A,(0:08:28.0),Var den god? Eller var den ignore?,49,Rebekka R
Pair10,1,B,(0:08:32.3),Ignore.,49,Rebekka R
Pair10,1,A,(0:08:32.9),"Det er bare, jeg tænker, at hvis den også har pletter og det går ud med dén der   måske så er dén de.",49,Rebekka R
Pair10,1,B,(0:08:38.7),"Jo, det kan selvfølgelig godt være. Prøv.",49,Rebekka R
Pair10,1,A,(0:08:44.0),"Armene nede, sur og med pletter   det er eliminate.",50,Rebekka R
Pair10,1,B,(0:08:45.3),Ja. Og hvad var dét der? Var det ignore?,50,Rebekka R
Pair10,1,A,(0:08:49.8),Ignore.,50,Rebekka R
Pair10,1,B,(0:08:55.7),"Det var den, vi lige havde.",51,Rebekka R
Pair10,1,A,(0:09:01.9),Var det 2'eren?,52,Rebekka R
Pair10,1,B,(0:09:03.1),Ja.,52,Rebekka R
Pair10,1,A,(0:09:08.3),Kill.,53,Rebekka R
Pair10,1,B,(0:09:08.8),Ja.,53,Rebekka R
Pair10,1,A,(0:09:13.0),4'eren?,54,Rebekka R
Pair10,1,B,(0:09:13.3),Det var 4'eren.,54,Rebekka R
Pair10,1,A,(0:09:22.3),2'eren?,55,Rebekka R
Pair10,1,B,(0:09:23.7),Ja.,55,Rebekka R
Pair10,1,B,(0:09:28.0),"Plettet, glad, armene nede.",56,Rebekka R
Pair10,1,A,(0:09:33.8),"Ignore. Fordi hvis den er sur, så er det eliminate, og hvis den er glad, så er det ignore.",56,Rebekka R
Pair10,1,B,(0:09:37.4),Skide godt.,56,Rebekka R
Pair10,1,A,(0:09:40.4),To?,57,Rebekka R
Pair10,1,B,(0:09:42.9),"Var det ignore også? Eller var det 2'eren? Den var sur. Det var den glade, der var 2'eren.",57,Rebekka R
Pair10,1,A,(0:09:49.5),Ja. Er det ignore?,57,Rebekka R
Pair10,1,B,(0:09:50.7),Prøv.,57,Rebekka R
Pair10,1,A,(0:09:55.2),To,58,Rebekka R
Pair10,1,B,(0:09:55.4),Ja.,58,Rebekka R
Pair10,1,B,(0:10:04.1),Armene nede.,60,Rebekka R
Pair10,1,A,(0:10:05.5),"Ej, ignore fordi den var glad.",61,Rebekka R
Pair10,1,B,(0:10:06.0),Ja.,61,Rebekka R
Pair10,1,A,(0:10:09.0),"Ignore. Nej den sure var god, men den glade var ignore.",61,Rebekka R
Pair10,1,B,(0:10:13.5),Ja.,61,Rebekka R
Pair10,1,A,(0:10:20.5),Ignore.,62,Rebekka R
Pair10,1,B,(0:10:20.7),Ja.,62,Rebekka R
Pair10,1,B,(0:10:24.9),Var det ikke den samme igen?,63,Rebekka R
Pair10,1,A,(0:10:25.6),Jo.,63,Rebekka R
Pair10,1,B,(0:10:29.9),Og så har vi armene oppe.,64,Rebekka R
Pair10,1,A,(0:10:30.6),Fire.,64,Rebekka R
Pair10,1,B,(0:10:31.3),Var det 4'eren?,64,Rebekka R
Pair10,1,B,(0:10:38.4),2'eren.,65,Rebekka R
Pair10,1,B,(0:10:49.1),Armene nede   var det ignore eller...?,67,Rebekka R
Pair10,1,A,(0:10:54.2),Det er 1'eren eller 2'eren.,67,Rebekka R
Pair10,1,B,(0:10:54.9),Ja.,67,Rebekka R
Pair10,1,B,(0:11:03.4),"Sur, blå og armene nede. Trykkede du ignore?",68,Rebekka R
Pair10,1,A,(0:11:10.3),Mmm.,68,Rebekka R
Pair10,1,B,(0:11:14.4),Det var en god.,69,Rebekka R
Pair10,1,A,(0:11:14.7),Ja.,69,Rebekka R
Pair10,1,A,(0:11:23.9),Den er stadig glad   så er det 1'eren.,71,Rebekka R
Pair10,1,B,(0:11:24.9),"Nej, fordi så er det  når den havde armene oppe så (?hader den dig?). Armene oppe er sur.",72,Rebekka R
Pair10,1,A,(0:11:40.6),"Den er god, er den ikke?",74,Rebekka R
Pair10,1,B,(0:11:42.3),Jo.,74,Rebekka R
Pair10,1,A,(0:11:53.3),4'eren.,76,Rebekka R
Pair10,1,B,(0:11:54.7),Ja.,76,Rebekka R
Pair10,1,B,(0:12:02.6),Var det 3?,77,Rebekka R
Pair10,1,B,(0:12:10.2),"Og den var 2'er, ikke?",78,Rebekka R
Pair10,1,A,(0:12:10.6),Mmm.,78,Rebekka R
Pair10,1,B,(0:12:15.8),1'er.,79,Rebekka R
Pair10,1,B,(0:12:25.4),"Var det en 2'er? Næh, 1'er?",80,Rebekka R
Pair10,1,A,(0:12:29.5),2'er.,81,Rebekka R
Pair10,1,B,(0:12:33.7),Så med pletter og uden pletter i den der stilling   det var begge to ignore.,82,Rebekka R
Pair10,1,A,(0:12:36.6),Ja.,82,Rebekka R
Pair10,1,B,(0:12:37.6),"Og sur og nenad, var det ikk'  jo.",83,Rebekka R
Pair10,1,A,(0:12:43.6),Kill.,84,Rebekka R
Pair10,1,B,(0:12:44.8),Ja.,84,Rebekka R
Pair10,1,A,(0:12:51.9),Kill it!,85,Rebekka R
Pair10,1,B,(0:12:52.1),Ja.,85,Rebekka R
Pair10,1,B,(0:12:55.0),Var det ikke bare 2?,86,Rebekka R
Pair10,1,A,(0:12:57.0),Armene oppe var 2. Så nede ,86,Rebekka R
Pair10,1,B,(0:12:59.5), ignore. Ja.,86,Rebekka R
Pair10,1,B,(0:13:05.1),"Ja, den samme.",87,Rebekka R
Pair10,1,B,(0:13:07.0),Den samme.,88,Rebekka R
Pair10,1,B,(0:13:11.9),Og så var den sur  var det så ikke kill?,89,Rebekka R
Pair10,1,A,(0:13:12.6),Nej. Ignore igen.,89,Rebekka R
Pair10,1,B,(0:13:15.3),Stadigvæk ignore?,89,Rebekka R
Pair10,1,A,(0:13:16.3),Det er kun hvis den har pletter og den er sur.,89,Rebekka R
Pair10,1,B,(0:13:18.7),"Og det var 4, ikke?",90,Rebekka R
Pair10,1,A,(0:13:19.9),Jo.,90,Rebekka R
Pair10,1,A,(0:13:25.6),Den var god.,91,Rebekka R
Pair10,1,B,(0:13:30.8),Ignore.,92,Rebekka R
Pair10,1,B,(0:13:35.1),To.,93,Rebekka R
Pair10,1,A,(0:13:35.8),To.,93,Rebekka R
Pair10,1,B,(0:13:40.9),Og så har den pletter.,94,Rebekka R
Pair10,1,A,(0:13:42.8),"Var det ignore, så?",94,Rebekka R
Pair10,1,B,(0:13:44.5),"Ja, var det ikke det?",94,Rebekka R
Pair10,1,A,(0:13:55.1),God. Eller ignore? God.,95,Rebekka R
Pair10,1,B,(0:13:57.5),God.,95,Rebekka R
Pair10,1,B,(0:14:02.4),God.,96,Rebekka R
Pair10,1,A,(0:14:02.7),God.,96,Rebekka R
Pair10,1a,A,(0:15:08.3),Den ser ond ud. Og den har pletter.,97,Rebekka R
Pair10,1a,B,(0:15:11.1),Og armene nedad. Hvad trykkede du?,97,Rebekka R
Pair10,1a,A,(0:15:12.7),Tre.,97,Rebekka R
Pair10,1a,B,(0:15:14.2),Kill it? Sådan!,97,Rebekka R
Pair10,1a,B,(0:15:22.0),Ignore.,98,Rebekka R
Pair10,1a,B,(0:15:30.6),Pletter. 2.,99,Rebekka R
Pair10,1a,A,(0:15:38.5),Det er en 4'er.,100,Rebekka R
Pair10,2,B,(0:16:42.0),"Hvad tror vi, dén der er? Sur, armene oppe ",1,Rebekka R
Pair10,2,A,(0:16:43.6),Ignore.,1,Rebekka R
Pair10,2,A,(0:17:03.9),Ser den ikke god ud?,4,Rebekka R
Pair10,2,B,(0:17:05.7),"Jo. Ignore: nedad, blå, glad.",4,Rebekka R
Pair10,2,B,(0:17:12.2),Dén der var god før. Det er ikke sikkert den er det nu.,5,Rebekka R
Pair10,2,A,(0:17:15.4),Lad os prøve 4'eren.,5,Rebekka R
Pair10,2,B,(0:17:20.4),Den glade grønne er eliminate.,6,Rebekka R
Pair10,2,A,(0:17:20.6),Ja.,6,Rebekka R
Pair10,2,A,(0:17:25.7),Eliminate.,7,Rebekka R
Pair10,2,B,(0:17:33.0),Og så bare 3'eren?,8,Rebekka R
Pair10,2,A,(0:17:34.7),Ja.,8,Rebekka R
Pair10,2,A,(0:17:39.9),Den er god.,9,Rebekka R
Pair10,2,B,(0:17:53.1),Den var god.,10,Rebekka R
Pair10,2,A,(0:17:53.3),Ja.,10,Rebekka R
Pair10,2,A,(0:17:56.0),Det var 4'eren.,11,Rebekka R
Pair10,2,A,(0:18:01.9),Det var 3'eren. Eller var det 4'eren? 4'eren.,12,Rebekka R
Pair10,2,B,(0:18:04.6),Ja.,12,Rebekka R
Pair10,2,B,(0:18:08.5),Og det var 3'eren.,13,Rebekka R
Pair10,2,A,(0:18:09.5),4'eren.,13,Rebekka R
Pair10,2,B,(0:18:09.8),Var det også 4'eren?,13,Rebekka R
Pair10,2,A,(0:18:10.5),Mmm.,13,Rebekka R
Pair10,2,A,(0:18:12.3),"Så ligegyldig når det er pletter eller armene oppe, så er det 4'eren.",14,Rebekka R
Pair10,2,B,(0:18:15.0),Ja.,14,Rebekka R
Pair10,2,A,(0:18:17.7),Er det en 1'er?,14,Rebekka R
Pair10,2,B,(0:18:21.9),"Armene nede. Det var en 3'er, var det ikke?",15,Rebekka R
Pair10,2,A,(0:18:24.8),Jo.,15,Rebekka R
Pair10,2,A,(0:18:30.1),"Okay, armene nede: det er ignore.",16,Rebekka R
Pair10,2,B,(0:18:31.4),Ja.,16,Rebekka R
Pair10,2,A,(0:18:32.3),Var den god den her?,16,Rebekka R
Pair10,2,B,(0:18:34.7),Var det en god én   var det ikke det?,16,Rebekka R
Pair10,2,A,(0:18:34.9),Jo.,16,Rebekka R
Pair10,2,A,(0:18:38.9),Ignore.,17,Rebekka R
Pair10,2,A,(0:18:43.3),Fire.,18,Rebekka R
Pair10,2,B,(0:18:44.9),Det var bare 3'eren.,18,Rebekka R
Pair10,2,B,(0:18:49.2),"3'eren, ikke?",19,Rebekka R
Pair10,2,A,(0:18:50.6),"Ah, 1 eller 3.",19,Rebekka R
Pair10,2,B,(0:18:53.5),Hvad trykker du?,19,Rebekka R
Pair10,2,A,(0:18:54.1),Et.,19,Rebekka R
Pair10,2,B,(0:18:54.6),Okay.,19,Rebekka R
Pair10,2,A,(0:18:58.3),Var den god så?,20,Rebekka R
Pair10,2,B,(0:19:00.2),"Var det ikke også det samme som den anden grønne, som lige var der?",20,Rebekka R
Pair10,2,A,(0:19:02.9),Tre?,20,Rebekka R
Pair10,2,B,(0:19:08.8),"Og det var 1'eren, ja.",21,Rebekka R
Pair10,2,B,(0:19:13.5),Var den ikke god?,22,Rebekka R
Pair10,2,A,(0:19:13.7),God.,22,Rebekka R
Pair10,2,A,(0:19:24.0),Det var 3 eller 4.,24,Rebekka R
Pair10,2,B,(0:19:30.6),"3'eren når den var glad, plettet og (?). Og så er det 4'eren.",25,Rebekka R
Pair10,2,A,(0:19:33.4),Okay så når den er sur med plettede arme   så er det 4'eren.,26,Rebekka R
Pair10,2,B,(0:19:34.9),Ja.,26,Rebekka R
Pair10,2,A,(0:19:36.0),"Men hvis den er glad, så er det 3'eren.",26,Rebekka R
Pair10,2,B,(0:19:36.3),Ja.,26,Rebekka R
Pair10,2,A,(0:19:44.6),Er det ikke ignore? Eller kill?,27,Rebekka R
Pair10,2,B,(0:19:48.9),Jeg tænker den er god.,27,Rebekka R
Pair10,2,A,(0:19:55.4),Og det var 3'eren   eller var det 4'eren?,28,Rebekka R
Pair10,2,B,(0:19:58.5),Med pletter var det så ikke 4'eren? Og uden pletter 3'eren. Eller var det omvendt?,28,Rebekka R
Pair10,2,B,(0:20:07.0),Den havde vi lige.,29,Rebekka R
Pair10,2,A,(0:20:08.4),Var det kill?,29,Rebekka R
Pair10,2,B,(0:20:10.6),Ja.,29,Rebekka R
Pair10,2,A,(0:20:16.2),Ignore.,30,Rebekka R
Pair10,2,B,(0:20:17.8),"Og nedad, sur   ignore.",30,Rebekka R
Pair10,2,A,(0:20:22.4),Fire.,31,Rebekka R
Pair10,2,B,(0:20:23.0),Ja.,31,Rebekka R
Pair10,2,A,(0:20:28.3),Ignore... Eller kill?,32,Rebekka R
Pair10,2,B,(0:20:31.5),Ignore.,32,Rebekka R
Pair10,2,A,(0:20:32.8),Sikker?,32,Rebekka R
Pair10,2,B,(0:20:33.6),Nej.,32,Rebekka R
Pair10,2,A,(0:20:35.3),Skal vi prøve at dræbe den?,32,Rebekka R
Pair10,2,B,(0:20:36.2),Ja.,32,Rebekka R
Pair10,2,A,(0:20:42.7),Det er 3'eren.,33,Rebekka R
Pair10,2,A,(0:20:47.8),4'eren.,34,Rebekka R
Pair10,2,B,(0:20:49.5),"Ja, men nu er den blå.",34,Rebekka R
Pair10,2,B,(0:20:54.5),Og hvad sagde vi med den der   var den god?,35,Rebekka R
Pair10,2,A,(0:20:56.4),"Nej, det var 4'eren også.",35,Rebekka R
Pair10,2,A,(0:21:00.6),Jeg tror ikke du skal tænke så meget over farverne.,36,Rebekka R
Pair10,2,B,(0:21:01.4),Okay.,36,Rebekka R
Pair10,2,A,(0:21:03.8),Det gør jeg i hvert fald ikke. Det er 1.,36,Rebekka R
Pair10,2,B,(0:21:04.5),Eller 2. To.,36,Rebekka R
Pair10,2,A,(0:21:06.1),To.,36,Rebekka R
Pair10,2,B,(0:21:11.6),Det var 2.,37,Rebekka R
Pair10,2,A,(0:21:17.5),To.,38,Rebekka R
Pair10,2,B,(0:21:18.7),Ja.,38,Rebekka R
Pair10,2,A,(0:21:23.2),Et?,39,Rebekka R
Pair10,2,B,(0:21:25.8),Der var pletter   var det ikke 1?,39,Rebekka R
Pair10,2,B,(0:21:33.0),Et.,40,Rebekka R
Pair10,2,A,(0:21:45.6),Et.,42,Rebekka R
Pair10,2,B,(0:21:45.8),Ja.,42,Rebekka R
Pair10,2,A,(0:21:52.7),Kill?,43,Rebekka R
Pair10,2,B,(0:21:54.5),Ja.,43,Rebekka R
Pair10,2,B,(0:22:01.8),Var det ikke 4?,44,Rebekka R
Pair10,2,B,(0:22:10.1),Var det kill?,45,Rebekka R
Pair10,2,A,(0:22:10.7),Var det ikke ignore?,45,Rebekka R
Pair10,2,A,(0:22:24.2),Er den ikke god?,47,Rebekka R
Pair10,2,A,(0:22:29.9),Den er også god?,48,Rebekka R
Pair10,2,B,(0:22:31.7),Ja.,48,Rebekka R
Pair10,2,B,(0:22:41.8),Den var 4'eren.,50,Rebekka R
Pair10,2,A,(0:22:42.0),Ja.,50,Rebekka R
Pair10,2,B,(0:22:50.5),Var det bare eliminate?,51,Rebekka R
Pair10,2,B,(0:22:58.2),Ignore?,52,Rebekka R
Pair10,2,A,(0:23:03.6),"Det var den, vi lige havde.",53,Rebekka R
Pair10,2,B,(0:23:04.1),Ja.,53,Rebekka R
Pair10,2,A,(0:23:04.3),Det var der den var god.,53,Rebekka R
Pair10,2,B,(0:23:06.2),Ja.,53,Rebekka R
Pair10,2,B,(0:23:09.4),God.,54,Rebekka R
Pair10,2,B,(0:23:19.1),Er det... 3?,55,Rebekka R
Pair10,2,A,(0:23:22.2),Ja.,55,Rebekka R
Pair10,2,A,(0:23:27.5),Den var god.,56,Rebekka R
Pair10,2,B,(0:23:28.4),"God, ja.",56,Rebekka R
Pair10,2,B,(0:23:33.2),Ignore.,57,Rebekka R
Pair10,2,B,(0:23:40.9),Den var bare god.,58,Rebekka R
Pair10,2,A,(0:23:46.7),Var det ikke kill?,59,Rebekka R
Pair10,2,B,(0:23:48.4),Jo.,59,Rebekka R
Pair10,2,B,(0:23:53.4),"Armene oppe, var det ikke 4'eren?",60,Rebekka R
Pair10,2,A,(0:23:56.2),Den har jo ikke pletter. Er det ikke 3'eren?,60,Rebekka R
Pair10,2,B,(0:24:00.4),Kun 3'eren.,60,Rebekka R
Pair10,2,A,(0:24:04.5),Igen.,61,Rebekka R
Pair10,2,B,(0:24:13.9),"Det var nedad den var god, ikke?",62,Rebekka R
Pair10,2,A,(0:24:15.0),"Jo. Er det 4'eren? 4'eren eller 3'eren, tror jeg. 4'eren.",62,Rebekka R
Pair10,2,A,(0:24:23.8),Tre.,63,Rebekka R
Pair10,2,B,(0:24:34.2),Den samme.,64,Rebekka R
Pair10,2,A,(0:24:34.4),Ja.,64,Rebekka R
Pair10,2,A,(0:24:40.7),Den var god.,65,Rebekka R
Pair10,2,B,(0:25:08.0),Tre.,70,Rebekka R
Pair10,2,B,(0:25:14.1),Ignore. Eller 3.,71,Rebekka R
Pair10,2,B,(0:25:20.2),"Og det var 3'eren, ikke?",72,Rebekka R
Pair10,2,A,(0:25:39.1),4'eren.,75,Rebekka R
Pair10,2,A,(0:25:51.7),Er det ikke 3'eren?,77,Rebekka R
Pair10,2,B,(0:25:51.9),"Jo, var det ikke 3'eren? ",77,Rebekka R
Pair10,2,A,(0:25:57.9),Tre.,78,Rebekka R
Pair10,2,A,(0:26:04.0),Fire?,79,Rebekka R
Pair10,2,A,(0:26:10.5),To.,80,Rebekka R
Pair10,2,B,(0:26:10.9),Ja.,80,Rebekka R
Pair10,2,A,(0:26:22.0),Et?,82,Rebekka R
Pair10,2,B,(0:26:22.5),Ja.,82,Rebekka R
Pair10,2,B,(0:26:35.4),Var det kill? Ignore?,84,Rebekka R
Pair10,2,A,(0:26:37.5),Ja.,84,Rebekka R
Pair10,2,A,(0:26:41.8),Fire.,85,Rebekka R
Pair10,2,B,(0:26:42.0),Ja.,85,Rebekka R
Pair10,2,A,(0:26:51.6),To.,87,Rebekka R
Pair10,2,B,(0:26:53.5),"Jo, 2.",87,Rebekka R
Pair10,2,A,(0:26:53.7),Nej var det ikke ignore?,87,Rebekka R
Pair10,2,B,(0:26:56.2),Ignore.,87,Rebekka R
Pair10,2,A,(0:27:00.1),Tre.,88,Rebekka R
Pair10,2,B,(0:27:00.2),Tre.,88,Rebekka R
Pair10,2,B,(0:27:02.3),"Når den er smilende, så er det ligemeget. 4.",89,Rebekka R
Pair10,2,A,(0:27:11.7),Den var god.,90,Rebekka R
Pair10,2,B,(0:27:11.8),Ja.,90,Rebekka R
Pair10,2,A,(0:27:17.2),Nej dén er god.,91,Rebekka R
Pair10,2,B,(0:27:46.4),Er det ignore?,96,Rebekka R
Pair10,2a,A,(0:27:59.4),Ser den ikke meget god ud?,97,Rebekka R
Pair10,2a,A,(0:28:07.2),4'eren?,98,Rebekka R
