Pair,Session,Interlocutor,Initial time,Transcription,Joint decision,Transcriber
Pair14,1,A,(0:04:38.3),"Vi er enige om, at armene indikerer det her valueable substance   når den står sådan der. Og øjnene er onde. Og farven   nu er jeg lidt usikker på, om den egentligt gør noget.",12,RebekkaR
Pair14,1,B,(0:04:50.2),Ja.,12,RebekkaR
Pair14,1,A,(0:04:51.1),Skal vi prøve 3'eren måske?,12,RebekkaR
Pair14,1,B,(0:04:54.2),"Nej, fordi vi har jo sagt den er værdifuld. Men det kan jo være at blå er ond og grøn er god.",12,RebekkaR
Pair14,1,A,(0:05:00.9),"Ja. Så må det jo næsten være 4 denne her gang, ikke?",12,RebekkaR
Pair14,1,B,(0:05:02.9),Ja.,12,RebekkaR
Pair14,1,A,(0:05:04.4),"Okay, så grøn er god. Så vi skal trykke 2 ved de grønne når de har noget. Og dén er 3, ikke?",13,RebekkaR
Pair14,1,B,(0:05:16.5),Jeg har mest lyst til at trykke 3.,13,RebekkaR
Pair14,1,A,(0:05:18.0),"Ja, det har jeg også.",13,RebekkaR
Pair14,1,B,(0:05:21.6),Okay så farven har ikke noget at sige.,14,RebekkaR
Pair14,1,A,(0:05:28.6),"Den har value substance. Og den er blå. Så det må være 4, ikke?",14,RebekkaR
Pair14,1,B,(0:05:32.7),Jo.,14,RebekkaR
Pair14,1,B,(0:05:36.0),Det er fordi den ikke havde nogle pletter. Det kan være de onde har pletter.,15,RebekkaR
Pair14,1,A,(0:05:40.2),"Vi har da trykket en med pletter, der var god, før. Har vi ikke? Længere tilbage.",15,RebekkaR
Pair14,1,B,(0:05:44.8),"Jo, okay.",15,RebekkaR
Pair14,1,A,(0:05:52.3),"Et. Den er grøn  øjnene er onde, men den er grøn.",15,RebekkaR
Pair14,1,B,(0:05:56.3),"Ja, skal vi ikke bare prøve det?",15,RebekkaR
Pair14,1,B,(0:06:00.4),Okay. Øjnene har ikke noget at sige.,16,RebekkaR
Pair14,1,A,(0:06:07.0),"Valuable, ja. Grøn. God. Gode øjne.",16,RebekkaR
Pair14,1,B,(0:06:11.1),Så 2.,16,RebekkaR
Pair14,1,A,(0:06:11.7),"Et. Jo 2, undskyld.",16,RebekkaR
Pair14,1,B,(0:06:13.1),Ja.,16,RebekkaR
Pair14,1,B,(0:06:19.1),Ond.,17,RebekkaR
Pair14,1,A,(0:06:19.5),Blå. Onde øjne. Tre.,17,RebekkaR
Pair14,1,B,(0:06:23.6),Ja.,17,RebekkaR
Pair14,1,B,(0:06:31.5),"God, men ",18,RebekkaR
Pair14,1,A,(0:06:31.9),Et.,18,RebekkaR
Pair14,1,B,(0:06:32.8),Ja.,18,RebekkaR
Pair14,1,B,(0:06:43.1),To.,19,RebekkaR
Pair14,1,A,(0:06:44.3),Ja.,19,RebekkaR
Pair14,1,B,(0:06:52.9),Tre.,20,RebekkaR
Pair14,1,A,(0:06:53.9),Tre vil jeg også sige.,20,RebekkaR
Pair14,1,A,(0:06:59.6),"Fir  nej der er så øjnene, der var anderledes.",21,RebekkaR
Pair14,1,B,(0:07:03.2),"Ja, men den har pletter og er blå. Jeg har lyst til at sige 4.",21,RebekkaR
Pair14,1,A,(0:07:12.4),"Jamen det er bare de øjne der... For de gav jo mening   især for dig i starten   at det virkede som om, at det var rigtigt.",21,RebekkaR
Pair14,1,B,(0:07:16.9),"Jamen så ændrede det sig ligesom, og så betød øjnene ikke noget.",21,RebekkaR
Pair14,1,A,(0:07:21.6),"Vi kan godt prøve at tage 4 og se, hvad der sker.",21,RebekkaR
Pair14,1,B,(0:07:32.5),En 4'er? Nej... 2?,22,RebekkaR
Pair14,1,A,(0:07:34.6),Den er god. Tag 2.,22,RebekkaR
Pair14,1,A,(0:07:41.6),To.,23,RebekkaR
Pair14,1,B,(0:07:42.0),To.,23,RebekkaR
Pair14,1,B,(0:07:48.5),Tre. Måske.,24,RebekkaR
Pair14,1,A,(0:07:50.7),Ja.,24,RebekkaR
Pair14,1,A,(0:07:57.2),Det er den samme igen.,25,RebekkaR
Pair14,1,B,(0:07:57.8),Det er jo den samme.,25,RebekkaR
Pair14,1,A,(0:07:57.9),"Så må det være 1, ikke?",25,RebekkaR
Pair14,1,A,(0:08:07.8),"Der er valuable, og den er ",26,RebekkaR
Pair14,1,B,(0:08:08.9),To. Vil jeg sige.,26,RebekkaR
Pair14,1,A,(0:08:11.9),Den har pletter. Og har den været god før med pletter?,26,RebekkaR
Pair14,1,B,(0:08:15.2),"Ja, den har den jo. Det var også det, vi blev enige om før.",26,RebekkaR
Pair14,1,A,(0:08:18.8),"Ja okay, jamen så må vi sige 2.",26,RebekkaR
Pair14,1,B,(0:08:20.0),Ja.,26,RebekkaR
Pair14,1,A,(0:08:25.6),Fire.,27,RebekkaR
Pair14,1,B,(0:08:26.3),"Fire, ja.",27,RebekkaR
Pair14,1,B,(0:08:32.0),To.,28,RebekkaR
Pair14,1,A,(0:08:33.5),Ja.,28,RebekkaR
Pair14,1,A,(0:08:38.7),To.,29,RebekkaR
Pair14,1,B,(0:08:39.7),Mmm.,29,RebekkaR
Pair14,1,B,(0:08:44.9),Tre.,30,RebekkaR
Pair14,1,A,(0:08:45.1),Tre.,30,RebekkaR
Pair14,1,A,(0:08:50.7),Fire.,31,RebekkaR
Pair14,1,B,(0:08:51.7),Fire.,31,RebekkaR
Pair14,1,A,(0:08:54.9),"Det er de øjne   der har altså noget med øjnene at gøre   for dén der var magen til de andre. Se dén er jo så ond og nutricious. Det skal simpelthen være 4'eren, ikke?",32,RebekkaR
Pair14,1,B,(0:09:02.4),Ja. Jo.,32,RebekkaR
Pair14,1,B,(0:09:08.2),Et.,33,RebekkaR
Pair14,1,A,(0:09:12.7),Ja.,33,RebekkaR
Pair14,1,B,(0:09:19.0),Tre.,34,RebekkaR
Pair14,1,A,(0:09:19.5),Mmm.,34,RebekkaR
Pair14,1,A,(0:09:24.8),"Så må det være pletterne   fordi der var to ens, der ikke havde noget, men den ene . Og de havde forskellige øjne nemlig. Der var blå uden pletter, der havde ens øjne, og de var begge to gode.",35,RebekkaR
Pair14,1,B,(0:09:37.0),"Skal vi holde på øjnene så? Øhm, 2. Vil jeg sige.",35,RebekkaR
Pair14,1,A,(0:09:42.8),Ja.,35,RebekkaR
Pair14,1,A,(0:09:47.4),Den er så ond.,36,RebekkaR
Pair14,1,B,(0:09:50.4),Men værdifuld.,36,RebekkaR
Pair14,1,A,(0:09:50.6),Fire.,36,RebekkaR
Pair14,1,B,(0:09:51.2),Ja.,36,RebekkaR
Pair14,1,B,(0:09:56.3),Så pletterne har heller ikke noget at sige. 2?,37,RebekkaR
Pair14,1,A,(0:10:00.2),Ja.,37,RebekkaR
Pair14,1,A,(0:10:06.4),To.,38,RebekkaR
Pair14,1,B,(0:10:06.6),To.,38,RebekkaR
Pair14,1,B,(0:10:09.1),"Men armene de betyder helt sikkert, at den er værdifuld.",39,RebekkaR
Pair14,1,A,(0:10:12.5),"Altså denne her har haft alle de indikationer på ond, som vi har set. Ikke? Den har både øjne og pletter.",39,RebekkaR
Pair14,1,B,(0:10:17.5),Ja. Fire.,39,RebekkaR
Pair14,1,A,(0:10:18.7),Ja.,39,RebekkaR
Pair14,1,A,(0:10:24.3),Et.,40,RebekkaR
Pair14,1,B,(0:10:25.2),Ja.,40,RebekkaR
Pair14,1,B,(0:10:32.0),Øh... 1?,41,RebekkaR
Pair14,1,A,(0:10:32.6),Er den ikke ens?,41,RebekkaR
Pair14,1,B,(0:10:34.0),"Jo, bare blå. Eller hvad? Var den anden ikke grøn? 1?",41,RebekkaR
Pair14,1,A,(0:10:38.2),Jo.,41,RebekkaR
Pair14,1,A,(0:10:45.2),Et.,42,RebekkaR
Pair14,1,B,(0:10:45.6),Et.,42,RebekkaR
Pair14,1,A,(0:10:54.0),Etter?,43,RebekkaR
Pair14,1,B,(0:10:55.6),Jeg vil sige 1 eller ,43,RebekkaR
Pair14,1,A,(0:10:56.3),Skal vi prøve 1?,43,RebekkaR
Pair14,1,A,(0:11:02.2),Fire.,44,RebekkaR
Pair14,1,B,(0:11:02.7),Ja.,44,RebekkaR
Pair14,1,B,(0:11:10.8),Skal vi prøve 2?,45,RebekkaR
Pair14,1,A,(0:11:13.6),"Ja. Så den skal have alle 3 ting før den er ond, eller hvad?",45,RebekkaR
Pair14,1,B,(0:11:18.9),Ja.,45,RebekkaR
Pair14,1,A,(0:11:20.0),Og den er også 2.,46,RebekkaR
Pair14,1,A,(0:11:27.0),Et.,47,RebekkaR
Pair14,1,A,(0:11:35.3),Den har ikke øjnene. Så det er måske ,48,RebekkaR
Pair14,1,B,(0:11:37.3),To?,48,RebekkaR
Pair14,1,A,(0:11:37.9),"2, ja.",48,RebekkaR
Pair14,1,A,(0:11:43.5),To.,49,RebekkaR
Pair14,1,A,(0:11:48.5),To.,50,RebekkaR
Pair14,1,B,(0:11:48.7),To.,50,RebekkaR
Pair14,1,B,(0:11:55.2),Tre.,51,RebekkaR
Pair14,1,A,(0:11:55.5),"Tre, ja.",51,RebekkaR
Pair14,1,A,(0:12:01.5),Et.,52,RebekkaR
Pair14,1,B,(0:12:01.7),Et.,52,RebekkaR
Pair14,1,B,(0:12:06.3),Et.,53,RebekkaR
Pair14,1,A,(0:12:06.5),Et.,53,RebekkaR
Pair14,1,B,(0:12:11.2),Et.,54,RebekkaR
Pair14,1,A,(0:12:11.4),Et.,54,RebekkaR
Pair14,1,B,(0:12:16.2),Fire.,55,RebekkaR
Pair14,1,A,(0:12:18.4),"Ja. Ja den er grøn, men det er ligemeget jo.",55,RebekkaR
Pair14,1,B,(0:12:23.9),Ja.,55,RebekkaR
Pair14,1,A,(0:12:25.6),Tre.,56,RebekkaR
Pair14,1,B,(0:12:25.9),"Tre, ja.",56,RebekkaR
Pair14,1,B,(0:12:30.8),Fire.,57,RebekkaR
Pair14,1,A,(0:12:31.5),Mmm.,57,RebekkaR
Pair14,1,A,(0:12:36.3),Et.,58,RebekkaR
Pair14,1,B,(0:12:36.5),Et.,58,RebekkaR
Pair14,1,A,(0:12:41.3),Et.,59,RebekkaR
Pair14,1,B,(0:12:46.7),Tre.,60,RebekkaR
Pair14,1,A,(0:12:47.2),Ja.,60,RebekkaR
Pair14,1,B,(0:12:54.6),Og to.,61,RebekkaR
Pair14,1,A,(0:12:55.1),Ja.,61,RebekkaR
Pair14,1,A,(0:13:05.3),"Den har pletter, men den har ikke  øjnene er ikke onde.",62,RebekkaR
Pair14,1,B,(0:13:08.6),Så enten er den 1 eller ,62,RebekkaR
Pair14,1,A,(0:13:12.3),Altså den har 2 gode features. Og 1 dårligt. Kan man ikke sige det?,62,RebekkaR
Pair14,1,B,(0:13:18.9),Nej den har jo kun 1 god. Altså øjnene   1 dårlig.,62,RebekkaR
Pair14,1,A,(0:13:24.9),"Når ja, de var neutrale.",62,RebekkaR
Pair14,1,B,(0:13:27.9),"Ja. Øh... 1 eller 3? Jeg siger 1. Jeg tror på 1, fordi den har de onde øjne.",62,RebekkaR
Pair14,1,A,(0:13:37.1),Ja.,62,RebekkaR
Pair14,1,B,(0:13:43.1),Er det den samme?,63,RebekkaR
Pair14,1,A,(0:13:44.1),Ja.,63,RebekkaR
Pair14,1,B,(0:13:49.9),Tre.,64,RebekkaR
Pair14,1,A,(0:13:50.1),Ja.,64,RebekkaR
Pair14,1,A,(0:13:55.3),Fire.,65,RebekkaR
Pair14,1,B,(0:13:56.0),Fire.,65,RebekkaR
Pair14,1,B,(0:14:00.3),Tre.,66,RebekkaR
Pair14,1,A,(0:14:00.6),Tre.,66,RebekkaR
Pair14,1,B,(0:14:06.7),Et. Nej hvad. Jo den har ikke pletterne.,67,RebekkaR
Pair14,1,A,(0:14:11.2),"Nej, det er rigtigt nok.",67,RebekkaR
Pair14,1,B,(0:14:11.9),Jeg tror det er 1.,67,RebekkaR
Pair14,1,A,(0:14:13.4),Et.,67,RebekkaR
Pair14,1,A,(0:14:18.9),To.,68,RebekkaR
Pair14,1,A,(0:14:24.1),Fire.,69,RebekkaR
Pair14,1,B,(0:14:24.3),Fire.,69,RebekkaR
Pair14,1,A,(0:14:29.5),Tre.,70,RebekkaR
Pair14,1,B,(0:14:29.7),Tre.,70,RebekkaR
Pair14,1,A,(0:14:34.7),"Fire, ikk'?",71,RebekkaR
Pair14,1,B,(0:14:36.9),Øh jo.,71,RebekkaR
Pair14,1,A,(0:14:44.0),Et.,72,RebekkaR
Pair14,1,B,(0:14:45.2),"Ja, 1.",72,RebekkaR
Pair14,1,B,(0:14:51.5),Et.,73,RebekkaR
Pair14,1,A,(0:14:51.7),Et.,73,RebekkaR
Pair14,1,A,(0:14:57.2),To.,74,RebekkaR
Pair14,1,B,(0:14:57.4),To.,74,RebekkaR
Pair14,1,B,(0:15:02.7),Et.,75,RebekkaR
Pair14,1,A,(0:15:03.3),Et.,75,RebekkaR
Pair14,1,A,(0:15:08.6),Et.,76,RebekkaR
Pair14,1,A,(0:15:13.5),Fire  nej ,77,RebekkaR
Pair14,1,B,(0:15:14.8),To. Tror jeg faktisk.,77,RebekkaR
Pair14,1,A,(0:15:16.7),Ja. Ja.,77,RebekkaR
Pair14,1,B,(0:15:23.4),"Øh, 1.",78,RebekkaR
Pair14,1,A,(0:15:24.4),Ja.,78,RebekkaR
Pair14,1,B,(0:15:29.4),Et.,79,RebekkaR
Pair14,1,A,(0:15:39.7),To.,81,RebekkaR
Pair14,1,B,(0:15:51.1),To.,83,RebekkaR
Pair14,1,B,(0:15:57.5),Fire.,84,RebekkaR
Pair14,1,B,(0:16:02.9),Tre.,85,RebekkaR
Pair14,1,A,(0:16:03.1),Ja.,85,RebekkaR
Pair14,1,A,(0:16:08.8),To.,86,RebekkaR
Pair14,1,B,(0:16:09.0),To.,86,RebekkaR
Pair14,1,B,(0:16:19.8),(?),88,RebekkaR
Pair14,1,B,(0:16:24.8),To.,89,RebekkaR
Pair14,1,A,(0:16:25.2),To.,89,RebekkaR
Pair14,1,B,(0:16:30.7),To.,90,RebekkaR
Pair14,1,A,(0:16:31.1),"To, ja.",90,RebekkaR
Pair14,1,B,(0:16:36.9),Et.,91,RebekkaR
Pair14,1,A,(0:16:37.4),Ja.,91,RebekkaR
Pair14,1,B,(0:16:42.7),To.,92,RebekkaR
Pair14,1,A,(0:16:48.3),Tre.,93,RebekkaR
Pair14,1,B,(0:16:54.9),Et.,94,RebekkaR
Pair14,1,B,(0:17:00.1),Et.,95,RebekkaR
Pair14,1,A,(0:17:00.3),Et.,95,RebekkaR
Pair14,1,B,(0:17:04.8),3'er.,96,RebekkaR
Pair14,1a,A,(0:17:39.6),"Der er øjne, der er ikke nogle arme, der er pletter. Så det er en 3'er. Vil vi ikke sige det?",97,RebekkaR
Pair14,1a,B,(0:17:46.1),Jo.,97,RebekkaR
Pair14,1a,B,(0:17:52.5),Det er en 3'er.,98,RebekkaR
Pair14,1a,A,(0:17:54.4),Ja.,98,RebekkaR
Pair14,1a,B,(0:18:00.8),"Det er en 1'er. For den har de gode øjne og armene nedad. Så den er god med værdiløs, ikke? Er vi enige?",99,RebekkaR
Pair14,1a,A,(0:18:10.0),Ja.,99,RebekkaR
Pair14,1a,A,(0:18:17.2),Et...,100,RebekkaR
Pair14,1a,B,(0:18:17.4),Den har ikke pletterne. Den må være 2. Den er værdifuld ,100,RebekkaR
Pair14,1a,A,(0:18:23.7),Men den anden  havde den ikke nogle arme?,100,RebekkaR
Pair14,1a,B,(0:18:26.6),Altså armene nedad og armene opad nu. Den har armene opad.,100,RebekkaR
Pair14,1a,A,(0:18:29.7),"Jamen den anden havde tykke arme   jeg ved ikke, om det gør nogen forskel.",100,RebekkaR
Pair14,1a,B,(0:18:35.7),Altså jeg tror det er 2.,100,RebekkaR
Pair14,1a,A,(0:18:36.4),Ja.,100,RebekkaR
Pair14,1a,B,(0:18:38.1),Værdifuld og god.,100,RebekkaR
Pair14,1a,A,(0:18:40.1),Det kan vi godt prøve.,100,RebekkaR
Pair14,1a,B,(0:18:46.4),Og den er også værdifuld. Den har armene opad.,101,RebekkaR
Pair14,1a,A,(0:18:48.2),Ja. God.,101,RebekkaR
Pair14,1a,A,(0:18:58.3),Et.,102,RebekkaR
Pair14,1a,B,(0:18:58.6),Ja.,102,RebekkaR
Pair14,1a,A,(0:19:04.6),Opad.,103,RebekkaR
Pair14,1a,B,(0:19:04.9),Fire.,103,RebekkaR
Pair14,1a,A,(0:19:05.1),Ja.,103,RebekkaR
Pair14,1a,A,(0:19:11.3),To.,104,RebekkaR
Pair14,1a,B,(0:19:12.2),Ja.,104,RebekkaR
Pair14,2,B,(0:19:26.1),Skal vi bare gå ud fra det vi...,1,RebekkaR
Pair14,2,A,(0:19:28.7),"Ja, det er en 1'er, ikk'?",1,RebekkaR
Pair14,2,B,(0:19:30.4),Så 1.,1,RebekkaR
Pair14,2,A,(0:19:30.7),Ja.,1,RebekkaR
Pair14,2,A,(0:19:36.0),To.,2,RebekkaR
Pair14,2,B,(0:19:36.7),Ja.,2,RebekkaR
Pair14,2,B,(0:19:41.2),Det skulle have været 3.,3,RebekkaR
Pair14,2,A,(0:19:42.4),Så det var bare fordi den havde det opad.,3,RebekkaR
Pair14,2,B,(0:19:44.8),"Ja måske. Det her er 1, ikk'?",3,RebekkaR
Pair14,2,A,(0:19:46.7),Jo.,3,RebekkaR
Pair14,2,B,(0:19:57.1),Den er værdifuld.,4,RebekkaR
Pair14,2,A,(0:19:59.6),"Og des  jamen den var jo destructive bare fordi den havde det opad før, havde den ikke? Eller det kan godt være, det er blevet en helt ny måde at gøre det på.",4,RebekkaR
Pair14,2,B,(0:20:07.4),"Ja, men altså hvis vi går fra det vi sagde før, så ville den være god, fordi den ikke har pletterne, og værdifuld fordi den har armene. Så det ville være en 2'er. Men jeg ved ikke, om det måske er en 4'er nu.",4,RebekkaR
Pair14,2,A,(0:20:19.4),"Jamen der er jo øjnene også jo. Men i forhold til det første ville det jo være en 2'er. Men i forhold til det, vi lige fandt ud af med at den havde arme   og det gjorde at den var ",4,RebekkaR
Pair14,2,B,(0:20:31.6),"Men vi er jo ikke sikre på, at det var det.",4,RebekkaR
Pair14,2,A,(0:20:32.5),"Nej. Skal vi prøve en 4'er og se om den er ond, fordi den har armene oppe   men den mangler pletterne?",4,RebekkaR
Pair14,2,B,(0:20:38.6),Ja.,4,RebekkaR
Pair14,2,B,(0:20:46.0),Så den var ikke engang værdifuld? Okay så tror jeg det her er en 3'er også. Destructive.,5,RebekkaR
Pair14,2,A,(0:20:49.3),Ja.,5,RebekkaR
Pair14,2,B,(0:20:56.5),Så grøn er værdiløs.,6,RebekkaR
Pair14,2,A,(0:20:59.0),Ja det var en 3'er.,6,RebekkaR
Pair14,2,A,(0:21:02.3),Og blå...,7,RebekkaR
Pair14,2,B,(0:21:02.9),Er værdifuld.,7,RebekkaR
Pair14,2,A,(0:21:03.7),Ja.,7,RebekkaR
Pair14,2,B,(0:21:06.1),To.,7,RebekkaR
Pair14,2,A,(0:21:06.3),To.,7,RebekkaR
Pair14,2,A,(0:21:14.2),"Så det kan være, man kun kan tappe  nej...",8,RebekkaR
Pair14,2,B,(0:21:19.8),"Okay, jeg tror det er en...",8,RebekkaR
Pair14,2,A,(0:21:21.5),"Den ville være ond i det første. Men den er blå. Og var blå god   var det det, vi fandt ud af?",8,RebekkaR
Pair14,2,B,(0:21:31.6),"Nej. Det fandt vi nemlig ikke ud af, for så bagefter så ",8,RebekkaR
Pair14,2,A,(0:21:34.5),"Nej, det er rigtigt.",8,RebekkaR
Pair14,2,B,(0:21:37.4),"Altså skal vi ikke bruge at se, om den er 3 og så hvis den ikke er destructive, så er det måske noget med armene. Så er armene omvendt. Så armene nedad det er værdifuldt og armene opad det er værdiløst. Men skal vi ikke prøve 3, og så hvis det er forkert så...",8,RebekkaR
Pair14,2,A,(0:21:58.2),"Jo, fordi den har jo både onde øjne og pletter. Ja, prøv 3.",8,RebekkaR
Pair14,2,B,(0:22:05.8),"Ja okay jeg tror det er armene, der er sådan vendt om. Så er denne her 2.",9,RebekkaR
Pair14,2,A,(0:22:10.2),To.,9,RebekkaR
Pair14,2,A,(0:22:15.6),Den er...,10,RebekkaR
Pair14,2,B,(0:22:17.3),"Tre. Nej den er 1. Gode øjne, men ",10,RebekkaR
Pair14,2,A,(0:22:22.7),"Den er destructive, ikke?",10,RebekkaR
Pair14,2,B,(0:22:24.4),"Det var jo det, vi fandt ud af: armene det er omvendt. Eller jo. Jo, og derfor skal vi ignorere den. Fordi den er god.",10,RebekkaR
Pair14,2,A,(0:22:33.8),"Okay, lad os prøve.",10,RebekkaR
Pair14,2,B,(0:22:44.3),Denne her vil jeg sige er 4.,11,RebekkaR
Pair14,2,A,(0:22:47.6),Ja.,11,RebekkaR
Pair14,2,A,(0:22:53.8),Blå. Armene nedad. Onde øjne.,12,RebekkaR
Pair14,2,B,(0:22:59.4),Måske er det pletterne vi skal kigge på.,12,RebekkaR
Pair14,2,A,(0:23:01.1),"Ja, så det er en 2'er, ikke? Eller hvad? Nej, 1'er. Nej det var en 1'er normalt. Men armene gjorde en forskel som udgangspunkt.",12,RebekkaR
Pair14,2,B,(0:23:15.4),"Jamen det gjorde de så ikke alligevel, fordi før ",12,RebekkaR
Pair14,2,A,(0:23:17.9),Men det kommer også an på kombinationen af pletterne.,12,RebekkaR
Pair14,2,B,(0:23:20.0),Ja. Okay før ville denne her have været en 1'er. Men...,12,RebekkaR
Pair14,2,A,(0:23:27.8),Havde vi ikke en hel blå før? Eller en hel grøn med armene nede. Mon ikke det er 2.,12,RebekkaR
Pair14,2,B,(0:23:40.2),"Jo. Så den er værdifuld, fordi den ikke har pletter.",12,RebekkaR
Pair14,2,B,(0:23:52.5),Okay så den var værdiløs   måske fordi den ikke havde pletter. Er dén der så  er det en 1'er? Fordi den ikke har pletter. Men den er god med øjnene.,13,RebekkaR
Pair14,2,A,(0:24:03.9),"Ja. Fordi den er magen til den før, ikke? Bare med armene oppe.",13,RebekkaR
Pair14,2,B,(0:24:07.7),Jo.,13,RebekkaR
Pair14,2,A,(0:24:07.8),Ja.,13,RebekkaR
Pair14,2,B,(0:24:18.2),4 ville jeg jo sige.,14,RebekkaR
Pair14,2,A,(0:24:19.5),"Ja det ville den være før. Men den har pletter. Denne her har hele pakken, er vi enige om, ikke? I forhold til før. Til en 4'er.",14,RebekkaR
Pair14,2,B,(0:24:51.8),"Det kunne også være, at det onde er blevet til det gode. Så det her er en 2'er.",14,RebekkaR
Pair14,2,A,(0:25:02.2),Ja hvis vi prøver at vende den hele vejen rundt...,14,RebekkaR
Pair14,2,B,(0:25:14.0),Et? Jeg ved det ikke.,15,RebekkaR
Pair14,2,A,(0:25:20.1),"Ja den burde jo være   men armene er jo nedad nu. Og det var det, der havde  nej det var det, der ikke havde ændret sig alligevel. Uden pletter, gode øjne. 1, ikk'? Eller hvad? Er det en 2'er?",15,RebekkaR
Pair14,2,B,(0:25:37.7),Nej jeg ville sige 1.,15,RebekkaR
Pair14,2,A,(0:25:38.6),Nej 1.,15,RebekkaR
Pair14,2,A,(0:25:45.5),Mon det har noget med farverne at gøre denne her gang så.,16,RebekkaR
Pair14,2,B,(0:25:46.7),"Prøv at se: den her er ligesom den, der var før, ikk'? Bare med armene oppe.",16,RebekkaR
Pair14,2,A,(0:25:53.1),"Så det kan være, det er en 2'er så.",16,RebekkaR
