Pair,Session,Interlocutor,Initial time,Transcription,Joint decision,Transcriber
Pair8,1,A,(0:05:59.7),I think that one ,21,Rebekka R
Pair8,1,B,(0:06:00.5),"Yeah, that one   the number 4.",21,Rebekka R
Pair8,1,B,(0:06:07.8),It's weak...,22,Rebekka R
Pair8,1,A,(0:06:08.2),So just kill this one?,22,Rebekka R
Pair8,1,B,(0:06:08.8),"Yeah, I think only kill.",22,Rebekka R
Pair8,1,A,(0:06:15.0),And kill this one.,23,Rebekka R
Pair8,1,B,(0:06:15.3),"Yeah, kill.",23,Rebekka R
Pair8,1,A,(0:06:23.3),Kill.,24,Rebekka R
Pair8,1,B,(0:06:23.7),"Kill, yeah.",24,Rebekka R
Pair8,1,A,(0:06:29.4),"Oh yeah, because it was not strong. Okay so we should kill this one. Or was it...?",25,Rebekka R
Pair8,1,B,(0:06:39.5),"Yeah, just need to kill.",25,Rebekka R
Pair8,1,A,(0:06:41.8),"Maybe, I'm not sure.",25,Rebekka R
Pair8,1,B,(0:06:45.7),I think it's (?). Instead of 2 or 4. It's strong. And also has like poison. Or just 3.,25,Rebekka R
Pair8,1,A,(0:06:56.8),Three?,25,Rebekka R
Pair8,1,B,(0:06:57.0),Yeah.,25,Rebekka R
Pair8,1,A,(0:07:06.8),"Okay, so this is weak.",26,Rebekka R
Pair8,1,B,(0:07:08.7),Weak and... I think this one.,26,Rebekka R
Pair8,1,A,(0:07:11.9),"Yeah, now I don't remember if that is the one we should kill, becuase it's just there   because it's not strong, so we can't gain anything. Or if it's blue can it also be here?",26,Rebekka R
Pair8,1,B,(0:07:23.4),I think so. It's kind of friendly.,26,Rebekka R
Pair8,1,A,(0:07:25.8),Yes.,26,Rebekka R
Pair8,1,A,(0:07:31.4),"We could gain something here, right?",27,Rebekka R
Pair8,1,B,(0:07:33.1),"Yeah, yeah.",27,Rebekka R
Pair8,1,A,(0:07:33.3),2... No.,27,Rebekka R
Pair8,1,B,(0:07:35.0),Or 4. Because like...,27,Rebekka R
Pair8,1,A,(0:07:38.3),It's got dots?,27,Rebekka R
Pair8,1,B,(0:07:39.4),Yeah.,27,Rebekka R
Pair8,1,A,(0:07:50.0),So this is 2.,28,Rebekka R
Pair8,1,B,(0:07:50.3),Two.,28,Rebekka R
Pair8,1,A,(0:07:58.2),Is that 1?,29,Rebekka R
Pair8,1,B,(0:08:00.3),I think so.,29,Rebekka R
Pair8,1,A,(0:08:04.7),"Oh, I think there is something with the eyes as well. This is sweet eyes, and they are like little yellow.",30,Rebekka R
Pair8,1,B,(0:08:10.4),I think so.,30,Rebekka R
Pair8,1,A,(0:08:11.3),So this is 1.,30,Rebekka R
Pair8,1,B,(0:08:12.8),"Perhaps another 1, yeah.",30,Rebekka R
Pair8,1,A,(0:08:17.3),Those are new eyes ,31,Rebekka R
Pair8,1,B,(0:08:18.6),The scary... Yeah.,31,Rebekka R
Pair8,1,A,(0:08:20.9),So I think just kill.,31,Rebekka R
Pair8,1,B,(0:08:21.1),Just kill.,31,Rebekka R
Pair8,1,B,(0:08:30.7),We cannot determine them from their eyes then.,32,Rebekka R
Pair8,1,A,(0:08:32.9),No. Okay so this is weak   maybe we should just ignore it?,32,Rebekka R
Pair8,1,B,(0:08:39.0),"Yeah, I think so.",32,Rebekka R
Pair8,1,A,(0:08:46.0),Okay this is 2.,33,Rebekka R
Pair8,1,B,(0:08:46.8),Yeah.,33,Rebekka R
Pair8,1,B,(0:08:52.8),"It's kind of cute, I think it's friendly.",34,Rebekka R
Pair8,1,A,(0:08:56.6),"Yeah, I think that too.",34,Rebekka R
Pair8,1,A,(0:09:07.8),Maybe we should kill it?,35,Rebekka R
Pair8,1,B,(0:09:09.0),Kill it.,35,Rebekka R
Pair8,1,A,(0:09:11.1),"But it's not strong, so... Oh, maybe that's why we should kill it!",35,Rebekka R
Pair8,1,B,(0:09:13.7),Yeah.,35,Rebekka R
Pair8,1,B,(0:09:18.8),"And also this one, I think. Or we can press 4? Or 3?",36,Rebekka R
Pair8,1,A,(0:09:27.1),"Yeah, I think there's nothing to gain from it   do you think? Or is it the dots maybe this time?",36,Rebekka R
Pair8,1,B,(0:09:31.8),Or it's friendly then. It's a friendly alien with the dots.,36,Rebekka R
Pair8,1,A,(0:09:36.7),"You think? Maybe? Just looks a little scary, døsn't it?",36,Rebekka R
Pair8,1,B,(0:09:41.3),"Yeah, yeah.",36,Rebekka R
Pair8,1,A,(0:09:43.2),I would say 3 or 4.,36,Rebekka R
Pair8,1,B,(0:09:44.3),"Okay, just choose ",36,Rebekka R
Pair8,1,A,(0:09:45.6),"3, maybe.",36,Rebekka R
Pair8,1,B,(0:09:45.8),"Yeah, just 3.",36,Rebekka R
Pair8,1,A,(0:09:54.9),So I would say 4.,37,Rebekka R
Pair8,1,B,(0:09:55.7),"4, yeah. Me too.",37,Rebekka R
Pair8,1,A,(0:10:02.4),This is just 1?,38,Rebekka R
Pair8,1,B,(0:10:05.1),"Yeah, I think so.",38,Rebekka R
Pair8,1,B,(0:10:12.8),I think we can gain.,39,Rebekka R
Pair8,1,A,(0:10:13.9),"Yeah, we can gain.",39,Rebekka R
Pair8,1,B,(0:10:19.2),And also this one; I think it's the same as the previous one.,40,Rebekka R
Pair8,1,A,(0:10:22.1),Yeah!,40,Rebekka R
Pair8,1,A,(0:10:29.9),Looks scary. So... 4.,41,Rebekka R
Pair8,1,B,(0:10:34.2),"Four, yeah.",41,Rebekka R
Pair8,1,B,(0:10:45.5),I think it's friendly.,42,Rebekka R
Pair8,1,A,(0:10:45.7),Yeah.,42,Rebekka R
Pair8,1,A,(0:10:55.5),It looks a little scary. And I don't think we can gain anything.,43,Rebekka R
Pair8,1,B,(0:11:00.3),"I think, yeah, I think so. I think we just need to press 3.",43,Rebekka R
Pair8,1,A,(0:11:03.7),Three.,43,Rebekka R
Pair8,1,A,(0:11:09.7),Okay that's just ,44,Rebekka R
Pair8,1,B,(0:11:10.9),One.,44,Rebekka R
Pair8,1,A,(0:11:11.4),Yeah.,44,Rebekka R
Pair8,1,A,(0:11:16.4),That's a scary one.,45,Rebekka R
Pair8,1,B,(0:11:19.1),Yep.,45,Rebekka R
Pair8,1,A,(0:11:19.3),"Number 3, right? If we can't gain anything.",45,Rebekka R
Pair8,1,B,(0:11:21.5),Yeah.,45,Rebekka R
Pair8,1,B,(0:11:26.5),"Is this the 2 or the 1? Oh no, this is the 1.",46,Rebekka R
Pair8,1,A,(0:11:40.9),It's 1.,47,Rebekka R
Pair8,1,B,(0:11:41.2),One.,47,Rebekka R
Pair8,1,A,(0:11:48.3),"Oh, we can gain something, right?",48,Rebekka R
Pair8,1,B,(0:11:48.6),Yeah. And then we kill it.,48,Rebekka R
Pair8,1,A,(0:11:50.7),"You think kill? I mean , do you think we should kill it? Don't you think we just can gain something, or do you think it's evil?",48,Rebekka R
Pair8,1,B,(0:11:59.8),"It's like the same with the previous one, but I don't think so. Yeah, we can press 2 then. No worries.",48,Rebekka R
Pair8,1,A,(0:12:07.6),I'm going to try.,48,Rebekka R
Pair8,1,A,(0:12:12.5),Okay so this one ,49,Rebekka R
Pair8,1,B,(0:12:13.9),"This is scary, but we can gain something, so it's 4.",49,Rebekka R
Pair8,1,A,(0:12:15.7),Four.,49,Rebekka R
Pair8,1,B,(0:12:16.5),Yeah.,49,Rebekka R
Pair8,1,A,(0:12:23.1),Gain.,50,Rebekka R
Pair8,1,B,(0:12:23.7),"Yeah, gain. Number 2.",50,Rebekka R
Pair8,1,A,(0:12:31.1),"Gain, maybe?",51,Rebekka R
Pair8,1,B,(0:12:32.1),"Yeah, we gain.",51,Rebekka R
Pair8,1,B,(0:12:38.1),Uh... Sweet?,52,Rebekka R
Pair8,1,A,(0:12:40.0),"Yeah, ignore?",52,Rebekka R
Pair8,1,B,(0:12:40.8),"Yeah, just ignore.",52,Rebekka R
Pair8,1,B,(0:12:47.9),"I think we can gain something, but it's a bit scary.",53,Rebekka R
Pair8,1,A,(0:12:51.7),Yeah   that one?,53,Rebekka R
Pair8,1,B,(0:12:52.1),Four.,53,Rebekka R
Pair8,1,B,(0:12:59.2),I think just need to kill.,54,Rebekka R
Pair8,1,A,(0:13:00.4),Or ignore   kill?,54,Rebekka R
Pair8,1,B,(0:13:04.0),It's really weak... (?),54,Rebekka R
Pair8,1,A,(0:13:05.8),Kill.,54,Rebekka R
Pair8,1,B,(0:13:06.1),Yeah. Just need to ignore it.,54,Rebekka R
Pair8,1,A,(0:13:07.5),"Oh, ignore?",54,Rebekka R
Pair8,1,B,(0:13:08.7),"Yeah, just need to ignore it.",54,Rebekka R
Pair8,1,A,(0:13:15.3),Okay: ignore. No gain.,55,Rebekka R
Pair8,1,B,(0:13:17.3),No no no   gain something.,55,Rebekka R
Pair8,1,B,(0:13:23.7),It's friendly.,56,Rebekka R
Pair8,1,A,(0:13:24.4),Ignore?,56,Rebekka R
Pair8,1,B,(0:13:24.5),Yeah. Just ignore.,56,Rebekka R
Pair8,1,A,(0:13:45.5),Gain.,57,Rebekka R
Pair8,1,B,(0:13:45.8),"Gain, yeah.",57,Rebekka R
Pair8,1,B,(0:13:51.8),"Gain, right?",58,Rebekka R
Pair8,1,A,(0:13:52.7),"Yeah, this is gain. But we should we kill it?",58,Rebekka R
Pair8,1,B,(0:13:55.6),A bit scary. Yeah.,58,Rebekka R
Pair8,1,A,(0:13:57.3),Four?,58,Rebekka R
Pair8,1,B,(0:13:57.5),Yeah.,58,Rebekka R
Pair8,1,A,(0:14:02.5),Gain.,59,Rebekka R
Pair8,1,B,(0:14:02.8),It's gain.,59,Rebekka R
Pair8,1,B,(0:14:07.9),"I think... Yeah, we also gain something.",60,Rebekka R
Pair8,1,A,(0:14:10.7),Gain?,60,Rebekka R
Pair8,1,B,(0:14:11.0),Yep.,60,Rebekka R
Pair8,1,B,(0:14:16.9),Gain.,61,Rebekka R
Pair8,1,A,(0:14:17.2),Gain.,61,Rebekka R
Pair8,1,A,(0:14:23.3),Kill?,62,Rebekka R
Pair8,1,B,(0:14:24.5),"I think... The 4? Because it's happened (?) in the previous monster, right? Or we just need to ignore it.",62,Rebekka R
Pair8,1,A,(0:14:37.1),Maybe you're right. What do you think?,62,Rebekka R
Pair8,1,B,(0:14:39.9),Let's try to ignore it.,62,Rebekka R
Pair8,1,B,(0:14:46.7),I think we just need to ignore it.,63,Rebekka R
Pair8,1,A,(0:14:48.3),"Ignore it, yep.",63,Rebekka R
Pair8,1,B,(0:14:50.7),Okay: if the weak and with the dots ,64,Rebekka R
Pair8,1,A,(0:14:53.3),Then we should kill it.,64,Rebekka R
Pair8,1,B,(0:14:54.3),"Yeah, kill it.",64,Rebekka R
Pair8,1,A,(0:14:58.2),Gain or...,65,Rebekka R
Pair8,1,B,(0:14:59.3),Gain   we gain I think.,65,Rebekka R
Pair8,1,A,(0:15:09.2),Gain?,66,Rebekka R
Pair8,1,B,(0:15:09.5),Gain.,65,Rebekka R
Pair8,1,A,(0:15:16.8),Oh so that was the one we kill.,66,Rebekka R
Pair8,1,B,(0:15:17.7),"Yeah, I think so. With dots.",66,Rebekka R
Pair8,1,B,(0:15:30.5),I think that we just need to ignore it.,67,Rebekka R
Pair8,1,A,(0:15:32.2),"Yeah, I think that too.",67,Rebekka R
Pair8,1,B,(0:15:37.9),"Oh, this is the same thing!",68,Rebekka R
Pair8,1,A,(0:15:39.6),"Yeah I would say kill. Oh, there's something with the legs as well. 'Cause this one's got fat legs so it looks like it's a little bit scarier.",68,Rebekka R
Pair8,1,B,(0:15:47.0),I think so!,68,Rebekka R
Pair8,1,A,(0:15:47.8),Kill.,68,Rebekka R
Pair8,1,B,(0:15:48.0),"Okay, just press it.",68,Rebekka R
Pair8,1,B,(0:15:53.6),"Oh, yeah, skinny legs! Oh, we can differentiate it with the skinny legs.",69,Rebekka R
Pair8,1,A,(0:15:57.8),"So, so that's gain?",69,Rebekka R
Pair8,1,B,(0:15:59.6),"Yeah, it is gain.",69,Rebekka R
Pair8,1,A,(0:16:00.3),Or is it gain and kill?,69,Rebekka R
Pair8,1,B,(0:16:02.8),"Gain, no no, it's gain.",69,Rebekka R
Pair8,1,A,(0:16:09.1),Okay: ignore.,70,Rebekka R
Pair8,1,B,(0:16:09.9),Ignore. With the skinny leg.,70,Rebekka R
Pair8,1,A,(0:16:11.3),Yeah.,70,Rebekka R
Pair8,1,B,(0:16:15.0),Okay... It's big. I think the 4.,71,Rebekka R
Pair8,1,A,(0:16:18.4),Yeah.,71,Rebekka R
Pair8,1,B,(0:16:23.5),And also this one...,72,Rebekka R
Pair8,1,A,(0:16:25.4),The same?,72,Rebekka R
Pair8,1,B,(0:16:26.4),"The same, I think so.",72,Rebekka R
Pair8,1,B,(0:16:32.9),And I think we only gain.,73,Rebekka R
Pair8,1,A,(0:16:33.9),"Yeah, I think gain as well.",73,Rebekka R
Pair8,1,B,(0:16:39.7),"Oh, this has big legs and we have to ",74,Rebekka R
Pair8,1,A,(0:16:44.1),Kill?,74,Rebekka R
Pair8,1,B,(0:16:44.8),Kill it.,74,Rebekka R
Pair8,1,B,(0:16:56.8),I think it's ,75,Rebekka R
Pair8,1,A,(0:16:57.7),Ignore.,75,Rebekka R
Pair8,1,B,(0:16:59.2),I think it's 3. Just ignore it.,75,Rebekka R
Pair8,1,A,(0:17:01.7),"Ignore, or?",75,Rebekka R
Pair8,1,B,(0:17:03.4),"Yeah, ignore.",75,Rebekka R
Pair8,1,B,(0:17:09.4),Just ignore.,76,Rebekka R
Pair8,1,A,(0:17:09.6),Yeah.,76,Rebekka R
Pair8,1,B,(0:17:15.2),We gain something.,77,Rebekka R
Pair8,1,A,(0:17:15.4),"Gain, yeah that's right.",77,Rebekka R
Pair8,1,B,(0:17:21.3),I think we gain.,78,Rebekka R
Pair8,1,A,(0:17:22.2),"Yeah, gain.",78,Rebekka R
Pair8,1,B,(0:17:24.3),... With the skinny leg.,78,Rebekka R
Pair8,1,A,(0:17:28.6),That's gain and kill.,79,Rebekka R
Pair8,1,B,(0:17:29.2),"Yeah, I think 4.",79,Rebekka R
Pair8,1,A,(0:17:36.3),"Okay, I would kill that one. But I don't know if it's wrong then. Just 2?",80,Rebekka R
Pair8,1,B,(0:17:42.4),It's gain.,80,Rebekka R
Pair8,1,A,(0:17:43.8),Gain and kill?,80,Rebekka R
Pair8,1,B,(0:17:44.7),Gain and kill.,80,Rebekka R
Pair8,1,A,(0:17:51.9),"Uh, kill.",81,Rebekka R
Pair8,1,B,(0:17:53.4),Strong leg... That's kill.,81,Rebekka R
Pair8,1,B,(0:18:00.9),Okay I think we just press 1 then.,82,Rebekka R
Pair8,1,A,(0:18:02.8),Ignore.,82,Rebekka R
Pair8,1,A,(0:18:08.8),"Okay, ignore.",83,Rebekka R
Pair8,1,B,(0:18:08.9),Ignore.,83,Rebekka R
Pair8,1,B,(0:18:15.0),Ignore.,84,Rebekka R
Pair8,1,A,(0:18:16.8),"Yeah, maybe we should ignore.",84,Rebekka R
Pair8,1,B,(0:18:26.0),Just ignore it.,85,Rebekka R
Pair8,1,B,(0:18:33.4),Just ignore.,86,Rebekka R
Pair8,1,A,(0:18:33.6),Yeah.,86,Rebekka R
Pair8,1,A,(0:18:38.9),Gain.,87,Rebekka R
Pair8,1,B,(0:18:39.1),Gain.,87,Rebekka R
Pair8,1,B,(0:18:45.0),"Yeah, we gain.",88,Rebekka R
Pair8,1,A,(0:18:51.5),Ignore?,89,Rebekka R
Pair8,1,B,(0:18:52.2),"Ignore, I think so.",89,Rebekka R
Pair8,1,B,(0:18:58.9),Ignore?,90,Rebekka R
Pair8,1,A,(0:18:59.6),Yeah...,90,Rebekka R
Pair8,1,B,(0:19:06.2),We gain something.,91,Rebekka R
Pair8,1,A,(0:19:07.0),"Yeah, gain.",91,Rebekka R
Pair8,1,B,(0:19:08.6),With the skinny leg.,91,Rebekka R
Pair8,1,A,(0:19:13.6),Gain.,92,Rebekka R
Pair8,1,B,(0:19:13.8),Gain.,92,Rebekka R
Pair8,1,A,(0:19:20.4),That's gain and kill.,93,Rebekka R
Pair8,1,B,(0:19:22.2),"Yeah, I think it's  we have to kill it.",93,Rebekka R
Pair8,1,A,(0:19:26.8),Four?,93,Rebekka R
Pair8,1,B,(0:19:28.2),"Uh, yeah.",93,Rebekka R
Pair8,1,A,(0:19:35.2),"Uh, so that's the same? Or is it now gain and kill because it got (?)",94,Rebekka R
Pair8,1,B,(0:19:39.6),Yeah yeah yeah.,94,Rebekka R
Pair8,1,A,(0:19:42.5),So 4?,94,Rebekka R
Pair8,1,B,(0:19:42.8),Yeah.,94,Rebekka R
Pair8,1,A,(0:19:46.8),"Okay, ignore.",95,Rebekka R
Pair8,1,B,(0:19:47.4),Ignore it.,95,Rebekka R
Pair8,1,B,(0:19:54.4),"Yeah, 2.",96,Rebekka R
Pair8,1,A,(0:19:55.7),Two?,96,Rebekka R
Pair8,1,B,(0:19:55.9),Yeah.,96,Rebekka R
Pair8,1a,B,(0:20:24.0),It's like... So stupid.,97,Rebekka R
Pair8,1a,A,(0:20:25.1),"Yeah, 'cause the eyes are like lazy.",97,Rebekka R
Pair8,1a,B,(0:20:27.3),Yeah. Let's just ignore it then.,97,Rebekka R
Pair8,1a,A,(0:20:31.3),Ignore?,97,Rebekka R
Pair8,1a,B,(0:20:32.8),Yeah... Just try first.,97,Rebekka R
Pair8,1a,B,(0:20:41.9),It's kind of scary... But I still find a goodness ,98,Rebekka R
Pair8,1a,A,(0:20:47.6),"Yeah, me too, actually.",98,Rebekka R
Pair8,1a,B,(0:20:49.2),So I think just press 4.,98,Rebekka R
Pair8,1a,A,(0:20:51.2),Four? Kill and gain?,98,Rebekka R
Pair8,1a,B,(0:20:54.5),Or 2. I don't know   just press 2.,98,Rebekka R
Pair8,1a,B,(0:21:03.8),That's scary.,99,Rebekka R
Pair8,1a,A,(0:21:04.1),That's scary. So kill.,99,Rebekka R
Pair8,1a,B,(0:21:05.9),Just kill then.,99,Rebekka R
Pair8,1a,A,(0:21:13.3),Oh   that's kill. Or... Can we gain something here?,100,Rebekka R
Pair8,1a,B,(0:21:16.3),"I think we can kill this one, but another one we just kill and gain something, yeah.",100,Rebekka R
Pair8,1a,A,(0:21:22.2),Yeah. Maybe I think you're right.,100,Rebekka R
Pair8,1a,B,(0:21:29.5),It looks a bit stupid...,101,Rebekka R
Pair8,1a,A,(0:21:31.1),"Yeah, I would ignore that one maybe.",101,Rebekka R
Pair8,1a,B,(0:21:33.5),"Or we can gain something from it, or?",101,Rebekka R
Pair8,1a,A,(0:21:35.7),"You think? Yeah, maybe?",101,Rebekka R
Pair8,1a,B,(0:21:37.1),"Yeah, I think we can gain something. Or just try to ignore it first. We don't know exactly...",101,Rebekka R
Pair8,1a,B,(0:21:50.8),"I think we can gain something, because ",102,Rebekka R
Pair8,1a,A,(0:21:52.8),"Gain, yeah. Gain and kill, or just gain?",102,Rebekka R
Pair8,1a,B,(0:22:03.0),"No, I think just  we can gain something.",102,Rebekka R
Pair8,1a,A,(0:22:12.5),"That's just ignore, right?",103,Rebekka R
Pair8,1a,B,(0:22:13.3),"Yeah, just ignore it.",103,Rebekka R
Pair8,1a,A,(0:22:19.6),"That's a crazy color. Oh, it changed.",104,Rebekka R
Pair8,1a,B,(0:22:24.9),Changed the color.,104,Rebekka R
Pair8,1a,A,(0:22:25.8),That's really dangerous. But could we gain something maybe?,104,Rebekka R
Pair8,1a,B,(0:22:29.2),Yeah. Need to press 4.,104,Rebekka R
Pair8,2,B,(0:23:01.4),We can gain something.,1,Rebekka R
Pair8,2,A,(0:23:02.7),"Yeah, that's what I would say as well.",1,Rebekka R
Pair8,2,A,(0:23:08.0),Maybe is it the opposite now?,2,Rebekka R
Pair8,2,B,(0:23:12.7),Yeah yeah.,2,Rebekka R
Pair8,2,A,(0:23:13.1),"So usually we would gain and kill that one, so now we will just ignore it, or? I don't know.",2,Rebekka R
Pair8,2,B,(0:23:19.9),"Yeah yeah, I think so. Let's try first.",2,Rebekka R
Pair8,2,A,(0:23:23.1),One?,2,Rebekka R
Pair8,2,B,(0:23:23.3),Yeah.,2,Rebekka R
Pair8,2,B,(0:23:30.0),"Oh, this is the destructive one, I think.",3,Rebekka R
Pair8,2,A,(0:23:38.1),"Okay, what do you feel?",4,Rebekka R
Pair8,2,B,(0:23:40.5),Strong.,4,Rebekka R
Pair8,2,A,(0:23:42.2),"Yeah, I would say gain and kill.",4,Rebekka R
Pair8,2,B,(0:23:44.6),Yeah.,4,Rebekka R
Pair8,2,A,(0:23:50.7),And again I would say the same thing here.,5,Rebekka R
Pair8,2,B,(0:23:53.6),Okay. Just press then.,5,Rebekka R
Pair8,2,A,(0:24:00.1),"Wow, but that's the same one.",6,Rebekka R
Pair8,2,B,(0:24:01.2),"Yeah, I think so.",6,Rebekka R
Pair8,2,A,(0:24:08.5),Gain?,7,Rebekka R
Pair8,2,B,(0:24:09.3),I think gain.,7,Rebekka R
Pair8,2,B,(0:24:15.2),Or perhaps we just need to kill this. Or ignore it.,8,Rebekka R
Pair8,2,A,(0:24:19.4),Ignore or kill? Kill? Ignore? What do you think?,8,Rebekka R
Pair8,2,B,(0:24:25.8),In the previous we have to ignore it.,8,Rebekka R
Pair8,2,A,(0:24:35.7),The one right before here? We had to kill that one.,8,Rebekka R
Pair8,2,B,(0:24:37.9),"No, the previous gain before   in the previous session.",8,Rebekka R
Pair8,2,A,(0:24:40.1),"Oh, then we had to kill this one. Just kill?",8,Rebekka R
Pair8,2,B,(0:24:44.0),Just need to press 3 then?,8,Rebekka R
Pair8,2,A,(0:24:46.8),Okay so maybe they have changed those two.,9,Rebekka R
Pair8,2,B,(0:24:49.0),If the weak: it will bring the valueable jelly.,9,Rebekka R
Pair8,2,A,(0:24:52.0),Yeah... Okay this is gain and kill.,9,Rebekka R
Pair8,2,B,(0:25:00.6),Gain and kill?,10,Rebekka R
Pair8,2,A,(0:25:02.5),"Yeah... I don't know? It looks a little sweeter? Maybe this is just kill then? 'Cause all the other times we said gain, and it was ",10,Rebekka R
Pair8,2,B,(0:25:11.9),Yeah yeah.,10,Rebekka R
Pair8,2,B,(0:25:17.4),I think... We can gain something from it.,11,Rebekka R
Pair8,2,B,(0:25:28.6),It's a friendly and...,12,Rebekka R
