Pair,Session,Interlocutor,Initial time,Transcription,Joint decision,Transcriber
Pair1,0,A,(0:02:09.2),"Okay vi skal bare være mere, sådan, den første. Og så trykke.",5,Rebekka R
Pair1,0,B,(0:02:11.9),Ja. Ja.,5,Rebekka R
Pair1,0,A,(0:02:13.3),"Den, den er magen til den første, bortset fra at den ikke har pletter.",5,Rebekka R
Pair1,0,B,(0:02:17.0),Mmm... Ja. Der er den også sød. Den har ikke onde øjne.,5,Rebekka R
Pair1,0,A,(0:02:22.6),"Nej, men skal den spises?",5,Rebekka R
Pair1,0,B,(0:02:25.2) ,"Når men det er bare fordi: før der den der ikke havde pletter sidst, den trøde vi at den skulle... spises. Men det skulle den ikke.",5,Rebekka R
Pair1,0,A,(0:02:30.5) ,"Ja. Næh, det er selvfølgelig rigtigt.",5,Rebekka R
Pair1,0,B,(0:02:36.3) ,Yay...,6,Rebekka R
Pair1,0,A,(0:02:36.5),Sådan.,6,Rebekka R
Pair1,0,B,(0:02:41.5),Den er også sød.,6,Rebekka R
Pair1,0,A,(0:02:44.5),Ja... Det er ret nemt det her.,6,Rebekka R
Pair1,0,B,(0:02:48.5),Mmm.,6,Rebekka R
Pair1,0,A,(0:02:49.3),... Virker det til.,6,Rebekka R
Pair1,0,A,(0:02:49.6),Okay! Så virker det til at den skal spises. Tror jeg.,7,Rebekka R
Pair1,0,B,(0:02:51.4),"Ja, det tror jeg også.",7,Rebekka R
Pair1,0,A,(0:02:54.8),Ja. Den er ikke ond?,7,Rebekka R
Pair1,0,B,(0:02:56.2) ,Nej.,7,Rebekka R
Pair1,0,A,(0:02:56.6) ,Nej.,7,Rebekka R
Pair1,0,B,(0:02:57.6),Yes!,8,Rebekka R
Pair1,0,A,(0:02:58.2) ,Okay.,8,Rebekka R
Pair1,0,B,(0:02:59.3) ,Skide godt. (?),8,Rebekka R
Pair1,0,A,(0:03:02.3) ,Ja.,8,Rebekka R
Pair1,0,B,(0:03:05.1),Den er også sød.,8,Rebekka R
Pair1,0,A,(0:03:05.9),Ja.,8,Rebekka R
Pair1,0,B,(0:03:12.3),Den er også god.,9,Rebekka R
Pair1,0,A,(0:03:12.9),Har vi ikke lige haft den?,9,Rebekka R
Pair1,0,B,(0:03:13.7),"Jo, nej, for den havde ikke pletter, den anden. Denne her har pletter. Men jeg tror ",9,Rebekka R
Pair1,0,A,(0:03:16.8),"Har vi ikke  har vi ikke fundet ud af, at pletterne de må være (?gode?)?",9,Rebekka R
Pair1,0,B,(0:03:19.6),"Jo pletterne er ligegyldige. Så den, øhm... ",9,Rebekka R
Pair1,0,A,(0:03:21.9),Det er jo bare at spise.,9,Rebekka R
Pair1,1,B,(0:04:28.9),"Ej, den er ond, ikk'? Det er måske forskelligt. Nå, den er ond.",1,Rebekka R
Pair1,1,A,(0:04:32.5),Den er  ja det er øjnene.,1,Rebekka R
Pair1,1,B,(0:04:34.3),Det er øjnene.,1,Rebekka R
Pair1,1,A,(0:04:35.2),"Øjenene og musklerne   det må være det, der skal kigges på.",1,Rebekka R
Pair1,1,B,(0:04:36.5),"Ja. Og så... Kun ond, ikk'? Det er 3.",1,Rebekka R
Pair1,1,A,(0:04:38.8),Jo.,1,Rebekka R
Pair1,1,A,(0:04:43.0),"... Nej. Så det er munden, vi skal kigge på. Den er friendly i hvert fald. Eller også så har det ændret sig.",2,Rebekka R
Pair1,1,B,(0:04:50.9),"Men det er jo den samme session? Vi er startet forfra, men det er jo ikke de samme, vi har fået? Ej nu er jeg forvirret.",2,Rebekka R
Pair1,1,A,(0:04:56.1),Ja.,2,Rebekka R
Pair1,1,B,(0:04:57.1),"Nå. Den er også god, vil jeg sige.",2,Rebekka R
Pair1,1,A,(0:04:59.6),Det vil jeg også.,2,Rebekka R
Pair1,1,A,(0:05:07.0),(?) Sådan! Umiddelbart er den jo ond.,3,Rebekka R
Pair1,1,B,(0:05:08.5),Ja det vil jeg altså også sige.,3,Rebekka R
Pair1,1,A,(0:05:11.6),Sådan. Så ved jeg ikke...,4,Rebekka R
Pair1,1,B,(0:05:13.3),Nej det ved jeg heller ikke... Dén er ,4,Rebekka R
Pair1,1,A,(0:05:16.4),Det er en 2'er.,4,Rebekka R
Pair1,1,B,(0:05:17.1),Ja.,4,Rebekka R
Pair1,1,B,(0:05:18.8),Yes... (?),5,Rebekka R
Pair1,1,A,(0:05:22.2),Ja.,5,Rebekka R
Pair1,1,B,(0:05:23.8),Jeg synes den er ond med de der øjne.,5,Rebekka R
Pair1,1,A,(0:05:25.6),Ja. Det synes jeg også.,5,Rebekka R
Pair1,1,B,(0:05:26.2),Den er ond og ,5,Rebekka R
Pair1,1,A,(0:05:27.5),Det må være en 4'er.,5,Rebekka R
Pair1,1,B,(0:05:27:9),Ja.,5,Rebekka R
Pair1,1,A,(0:05:30.1),Ej... Hvor er den træls.,6,Rebekka R
Pair1,1,B,(0:05:32.1),Det forstår jeg ikke.,6,Rebekka R
Pair1,1,A,(0:05:32.4),Mister valuable nutrition.,6,Rebekka R
Pair1,1,B,(0:05:34.5),Altså den var valuable. Men den var åbenbart ikke ond.,6,Rebekka R
Pair1,1,A,(0:05:39.6),Det er i hvert fald ,6,Rebekka R
Pair1,1,B,(0:05:40.7),Det er en 2'er.,6,Rebekka R
Pair1,1,B,(0:05:45.3),Men... De der øjne er da onde? Jeg synes de er onde...,7,Rebekka R
Pair1,1,A,(0:05:49.2),"Ja, men det er helt... Enig.",7,Rebekka R
Pair1,1,B,(0:05:51.2),Okay hvis vi skal følge; lige før der var den der...,7,Rebekka R
Pair1,1,A,(0:05:55.5),Skal vi prøve bare at trykke 2?,7,Rebekka R
Pair1,1,B,(0:05:56.5),Ja.,7,Rebekka R
Pair1,1,A,(0:06:01.0),Ej... Det kan være det er prikkerne i stedet for øjnene så?,8,Rebekka R
Pair1,1,B,(0:06:03.3),"Ja. Ej hvor irriterende, det gik så godt lige før!",8,Rebekka R
Pair1,1,A,(0:06:07.7),Ja! Ej hvor er det træls!,8,Rebekka R
Pair1,1,B,(0:06:10.3),Den er ond. Medmindre at det er prikkerne...,8,Rebekka R
Pair1,1,A,(0:06:15.0),Ej den der den kan altså ikke være god. Den har de der bobbel øjne.,8,Rebekka R
Pair1,1,B,(0:06:18.5),"Ja lige præcis. Men sidste der gjorde vi  der trykkede vi også den der ond, og der var den god. Kan du ikke huske det? Det var første. Nå. Vi siger den er ond. 3.",8,Rebekka R
Pair1,1,A,(0:06:23.5),(?),8,Rebekka R
Pair1,1,B,(0:06:28.7),Prøv at se!,9,Rebekka R
Pair1,1,A,(0:06:29.1),Det må være prikkerne.,9,Rebekka R
Pair1,1,B,(0:06:30.1),Okay nu er det ikke øjnene mere. Nu er det prikkerne.,9,Rebekka R
Pair1,1,A,(0:06:32.1),Nu er prikkerne altså gode. ,9,Rebekka R
Pair1,1,B,(0:06:32.7),Nu er det prikkerne.,9,Rebekka R
Pair1,1,A,(0:06:32.9),Den er god.,9,Rebekka R
Pair1,1,B,(0:06:33.5),Ja.,9,Rebekka R
Pair1,1,B,(0:06:37.3),Vi har kun 100 point.,10,Rebekka R
Pair1,1,A,(0:06:38.5),Den har heller ikke nogle prikker. Den må også være god.,10,Rebekka R
Pair1,1,B,(0:06:40.9),Så dem med prikker er onde.,10,Rebekka R
Pair1,1,A,(0:06:42.3),"Ja. Og dem uden de er gode. Og øjnene er lige meget. Er det ikke det, vi kommer frem til?",10,Rebekka R
Pair1,1,B,(0:06:46.8),Jo.,10,Rebekka R
Pair1,1,A,(0:06:54.8),Det må være en 2'er.,11,Rebekka R
Pair1,1,B,(0:06:55.7),Altså fordi...,11,Rebekka R
Pair1,1,A,(0:06:56.1),Den har ikke nogen prikker. Og den har muskler.,11,Rebekka R
Pair1,1,B,(0:07:00.5),"Er vi sikker på, at det var dem med prikker, der er onde?",11,Rebekka R
Pair1,1,A,(0:07:04.0),Vi har lige trykket en god en jo   uden prikker.,11,Rebekka R
Pair1,1,B,(0:07:12.6),Okay vi prøver ,11,Rebekka R
Pair1,1,A,(0:07:12.9),Er benene ikke tyndere end de andre?,11,Rebekka R
Pair1,1,B,(0:07:17.1),Det har jeg ikke lagt mærke til   det kan vi lige prøve at lægge mærke til.,11,Rebekka R
Pair1,1,A,(0:07:19.8),"Det er en 2'er, siger vi?",11,Rebekka R
Pair1,1,B,(0:07:20:2),Ja.,11,Rebekka R
Pair1,1,B,(0:07:24.8),"Jeg er forvirret   jeg synes øjnene er onde. Så er den der ond, fordi den har prikker.",12,Rebekka R
Pair1,1,A,(0:07:28.6),Det må den være. Så må det være en 4'er.,12,Rebekka R
Pair1,1,B,(0:07:30.6),Ja.,12,Rebekka R
Pair1,1,B,(0:07:32.1),Yay...,13,Rebekka R
Pair1,1,A,(0:07:32.9),Okay... Sådan!,13,Rebekka R
Pair1,1,B,(0:07:35.6),Okay der er god  det er en 2'er.,13,Rebekka R
Pair1,1,A,(0:07:37.7),2'er.,13,Rebekka R
Pair1,1,A,(0:07:39.8) ,Så! Nu ruller vi.,14,Rebekka R
Pair1,1,B,(0:07:43.3),Ej den er sød. Men den er ,14,Rebekka R
Pair1,1,A,(0:07:46.1),Men den har tykke ben.,14,Rebekka R
Pair1,1,B,(0:07:48.3),Når ja. Det kan være benene også betyder noget. Men den her den har prikker. Men den er altså ikke ond.,14,Rebekka R
Pair1,1,A,(0:07:54.4),Nej det tror jeg  det skulle man jo ikke tro.,14,Rebekka R
Pair1,1,B,(0:07:59.6),Det tror jeg altså ikke den er.,14,Rebekka R
Pair1,1,A,(0:08:00.9),Men så har øjnene jo  ej dettror altså ikke det ,14,Rebekka R
Pair1,1,B,(0:08:03.8),"Måske er det kun, hvis det er de onde øjne at det så handler om, om den er prikket eller ej.",14,Rebekka R
Pair1,1,A,(0:08:08.4),Det kan godt være.,14,Rebekka R
Pair1,1,B,(0:08:09.4),"Men hvis vi skal gå efter, at det er prikkerne, så er denne her ond. Så er denne her en 4'er, ikk'?",14,Rebekka R
Pair1,1,A,(0:08:13.8),Jo. Det er enten en 4'er eller en 2'er.,14,Rebekka R
Pair1,1,B,(0:08:17.6),"Mmm. 50/50. Hvis vi prøver 4'eren så kan vi prøve at se, om vi har ret i det, eller om det også har noget med øjnene at gøre.",14,Rebekka R
Pair1,1,A,(0:08:23.9),"Ja. Men det får vi at vide uanset hvad for en af dem, vi prøver.",14,Rebekka R
Pair1,1,B,(0:08:28.1),Jeg synes altså den ser god ud.,14,Rebekka R
Pair1,1,A,(0:08:29.9),Skal vi tage en 2'er så?,14,Rebekka R
Pair1,1,B,(0:08:31.6),"Ja, jeg er bange for at det ikke er rigtigt.",14,Rebekka R
Pair1,1,B,(0:08:34.8),"Ej, det er rigtigt! Så forstår jeg det ikke.",15,Rebekka R
Pair1,1,A,(0:08:36.9),Nej. Det må være benenes tykkelse så.,15,Rebekka R
Pair1,1,B,(0:08:40.0),Det kan godt være. Men så er den god. ,15,Rebekka R
Pair1,1,A,(0:08:41.7),"Så skal den der være god, ja.",15,Rebekka R
Pair1,1,B,(0:08:43.3),Ej. ,15,Rebekka R
Pair1,1,A,(0:08:44.6),Jo.,15,Rebekka R
Pair1,1,B,(0:08:44.8),"Nå okay, vi prøver.",15,Rebekka R
Pair1,1,B,(0:08:49.2),What...?,16,Rebekka R
Pair1,1,A,(0:08:50.9),"Så må det der være en 2'er, hvis det skal være benene.",16,Rebekka R
Pair1,1,B,(0:08:54.3),Ja! Så er det en 2'er. Ja.,16,Rebekka R
Pair1,1,A,(0:08:55.7),Det er kun ben og muskler det nu ,16,Rebekka R
Pair1,1,B,(0:08:57.4),Ja.,16,Rebekka R
Pair1,1,A,(0:08:57.8) ,Sådan! Fede ben og store arme.,17,Rebekka R
Pair1,1,B,(0:09:01.6),Ja. Så kører vi. Så er den der ,17,Rebekka R
Pair1,1,A,(0:09:03.9),Så skal det jo være en 3'er. Det giver brede ben ,17,Rebekka R
Pair1,1,B,(0:09:06.8),"Ej, det giver ikke nogen mening. Men det  den har ikke nogle  når ja for den har heller ikke nogle prikker.",17,Rebekka R
Pair1,1,A,(0:09:14.5),"Når ja. Men vi skal gå efter prikkerne, så skal det være en 1'er. Og hvis vi skal gå efter benene, skal det være en 3'er. Den har ikke nogle prikker   og den har søde øjne.",17,Rebekka R
Pair1,1,B,(0:09:29.9),"Det kan også være det er dét; så skal man se, om der står 2 1 eller 1 1, eller sådan noget?",17,Rebekka R
Pair1,1,A,(0:09:32.5),Ja!,17,Rebekka R
Pair1,1,B,(0:09:33.4),Ja. Så er det en 1'er.,17,Rebekka R
Pair1,1,A,(0:09:35.0),Så er det en 1'er.,17,Rebekka R
Pair1,1,A,(0:09:38.0),"Det er matematik, det her.",18,Rebekka R
Pair1,1,B,(0:09:38.9),Ja. Den er ond.,18,Rebekka R
Pair1,1,A,(0:09:41.2),Det er en 3'er.,18,Rebekka R
Pair1,1,B,(0:09:42.5) ,Nej. Jo. Men den har tykke ben.,18,Rebekka R
Pair1,1,A,(0:09:45.2),Jamen det var også ,18,Rebekka R
Pair1,1,B,(0:09:45.8),Var det ikke de onde der havde tykke ben? Okay så er det en 3'er.,18,Rebekka R
Pair1,1,B,(0:09:48.7) ,Yes!,19,Rebekka R
Pair1,1,A,(0:09:49.6),"1000. Nu har vi haft mulighed for at score (?) Så prikker og tynde ben og søde øjne   det skal være en 2'er det der. Umiddelbart. Prikker det er skidt, tynde ben det er godt, fordi ",19,Rebekka R
Pair1,1,B,(0:10:06.3),"Ja, fordi ",19,Rebekka R
Pair1,1,A,(0:10:08.2),Og søde øjne det er godt.,19,Rebekka R
Pair1,1,B,(0:10:09.2),"Ja. Og, ja. Så det er en 2'er.",19,Rebekka R
Pair1,1,B,(0:10:15.4),"Yes. Den er ond, for den har både tykke ben  den er en 4'er. For den har også prikker, ikk'?",20,Rebekka R
Pair1,1,A,(0:10:22.6),Ja.,20,Rebekka R
Pair1,1,A,(0:10:25.2),Sådan.,21,Rebekka R
Pair1,1,B,(0:10:28.6),Den har tynde ben.,21,Rebekka R
Pair1,1,A,(0:10:30.9),Den har ikke nogle prikker eller noget.,21,Rebekka R
Pair1,1,B,(0:10:31.6),Den har ikke nogle prikker.,21,Rebekka R
Pair1,1,A,(0:10:33.1),Og den har de der boble øjne.,21,Rebekka R
Pair1,1,B,(0:10:34.2),Og den har boble øjne. Så er det en 2'er. Ikk'?,21,Rebekka R
Pair1,1,B,(0:10:39.6) ,Det kører.,22,Rebekka R
Pair1,1,A,(0:10:40.3),Fuldstændig. Det skal være en 1'er det der.,22,Rebekka R
Pair1,1,B,(0:10:46.2),Øhm...,22,Rebekka R
Pair1,1,A,(0:10:46.3),Prikker med boble øjnene.,22,Rebekka R
Pair1,1,B,(0:10:47.9),"Ja, og så benene: mellem. Ja.",22,Rebekka R
Pair1,1,A,(0:10:51.8),Sådan.,23,Rebekka R
Pair1,1,B,(0:10:54.5),Det her må være en... ,23,Rebekka R
Pair1,1,A,(0:10:56.4),"Det må være en 4'er, faktisk. Nej tynde ben og godt   så må det være en 3'er  2'er. 2'er.",23,Rebekka R
Pair1,1,B,(0:11:02.2),2'er. 2'er. Ja.,23,Rebekka R
Pair1,1,A,(0:11:08.1),"Det var ikke lige det her, jeg havde regnet med.",24,Rebekka R
Pair1,1,B,(0:11:09.0),Nej.,24,Rebekka R
Pair1,1,A,(0:11:09.4),"Monster Busters... Okay! Sidde og kigge på teletubbies, der lige flasher.",24,Rebekka R
Pair1,1,B,(0:11:11.5),Ja så er det jo de skal spille et eller andet.,24,Rebekka R
Pair1,1,A,(0:11:17.3),Ja! Øh... 1?,24,Rebekka R
Pair1,1,B,(0:11:25.1),Øh... Tænker lige over det: ja tykke ben er dårlige: 1. Ja.,24,Rebekka R
Pair1,1,B,(0:11:30.7),Ond. Jeg synes ikke nogle af dem ser onde ud.,25,Rebekka R
Pair1,1,A,(0:11:33.5),"Nej, det er også meget svært at tage seriøst. Den skal vi dræbe, den der! Jeg vil hellere have den som bamse.",25,Rebekka R
Pair1,1,B,(0:11:39.1),Jeg har ikke lyst til at dræbe den.,25,Rebekka R
Pair1,1,A,(0:11:42.3),Det er så mærkeligt. Det må være en 2'er.,25,Rebekka R
Pair1,1,B,(0:11:44.8),Den har...,25,Rebekka R
Pair1,1,A,(0:11:46.2),Den har ikke nogle prikker og den har boble øjne.,25,Rebekka R
Pair1,1,B,(0:11:47.4),Og den har boble øjne. 2'er.,25,Rebekka R
Pair1,1,A,(0:11:55.1),Okay.,26,Rebekka R
Pair1,1,B,(0:11:56.0),Det må være... Det er en ond. Den er en klar ,26,Rebekka R
Pair1,1,A,(0:11:56.8),3'er.,26,Rebekka R
Pair1,1,B,(0:11:57.5),Ja.,26,Rebekka R
Pair1,1,B,(0:12:03.5),Og det ,27,Rebekka R
Pair1,1,A,(0:12:04.7),3'er. Øjne og prikker.,27,Rebekka R
Pair1,1,B,(0:12:06.4),Ja. 3'er.,27,Rebekka R
Pair1,1,A,(0:12:09.8),Det kører.,28,Rebekka R
Pair1,1,B,(0:12:10.0),"Tror det er rigtigt nok, det vi har gang i.",28,Rebekka R
Pair1,1,A,(0:12:11.3),"Ja, ja. Det er bare ærgerligt når vi når til 96, så laver de det lige om. ",28,Rebekka R
Pair1,1,B,(0:12:12.2),Ja. En... 4'er.,28,Rebekka R
Pair1,1,A,(0:12:19.3),Ja. Jo tykke ben og ,28,Rebekka R
Pair1,1,B,(0:12:22.4),"Og åbne øjne, og muskler.",28,Rebekka R
Pair1,1,B,(0:12:27.3),Ej... Så er den der i hvert fald en 4'er.,29,Rebekka R
Pair1,1,A,(0:12:33.6) ,Ja.,29,Rebekka R
Pair1,1,B,(0:12:33.7),Den har også prikker.,29,Rebekka R
Pair1,1,A,(0:12:36.7),Okay.,30,Rebekka R
Pair1,1,B,(0:12:37.9),Så... Hvad kan vi udlede af det?,30,Rebekka R
Pair1,1,A,(0:12:41.5),"Øh, jeg kan ikke rigtig ",30,Rebekka R
Pair1,1,B,(0:12:41.6),Det som om vores teori den ikke helt holder!,30,Rebekka R
Pair1,1,A,(0:12:46.0),"Ja vi har klaret 28 med en god strategi, og så bare ",30,Rebekka R
Pair1,1,B,(0:12:49.1), som ikke holder.,30,Rebekka R
Pair1,1,A,(0:12:49.9),Smadder!,30,Rebekka R
Pair1,1,B,(0:12:54.3),"Ej det forstod jeg ikke   hvorfor den ikke... Det var fordi der var én ting, der ikke var ond.",30,Rebekka R
Pair1,1,A, (0:12:59.8),"Okay så alle tre tinges  ting, skal simpelthen ",30,Rebekka R
Pair1,1,B,(0:13:02.3),Hvis det skal være 4'er.,30,Rebekka R
Pair1,1,A,(0:13:06.6),Ja så skal det hele passe til.,30,Rebekka R
Pair1,1,B,(0:13:07.6),Mmm.,30,Rebekka R
Pair1,1,A,(0:13:09.3),Jeg forstår ikke den der 4'er. ,30,Rebekka R
Pair1,1,B,(0:13:11.3),Nej det forstår jeg heller ikke.,30,Rebekka R
Pair1,1,A,(0:13:11:7) ,Det der det må jo i hvert fald være  det må være en 1'er. For den har tykke ben og prikker.,30,Rebekka R
Pair1,1,B,(0:13:18.2),"Ja den har tykke ben og prikker, hvis den er en af de onde. ",30,Rebekka R
Pair1,1,A,(0:13:20.9),Det er ret svært at tage seriøst.,30,Rebekka R
Pair1,1,B,(0:13:25.3),"Ændrer det sig sådan i løbet af, af spillet også?",31,Rebekka R
Pair1,1,A,(0:13:28.8),Det ved jeg ikke.,31,Rebekka R
Pair1,1,B,(0:13:32.6),Nu er jeg forvirret.,31,Rebekka R
Pair1,1,A,(0:13:33.6),Ja det er jeg også! Det virker ikke.,31,Rebekka R
Pair1,1,B,(0:13:36.2),"Den her den er ond. Hvis tykke ben er onde, ikk'?",31,Rebekka R
Pair1,1,A,(0:13:39.3),Jo.,31,Rebekka R
Pair1,1,B,(0:13:42.7),"Hvad? Har vi ikke før taget en med tykke ben og onde øjne, som var ond, og så var det rigtigt?",32,Rebekka R
Pair1,1,A,(0:13:51.1),Jo. De må have ændret i det. Eller også så... Ja det ved jeg sgu ikke. Det må de.,32,Rebekka R
Pair1,1,B,(0:14:02.2),Nu skal vi bare følge trop. Den der den er...,32,Rebekka R
Pair1,1,A,(0:14:09.0),(?Sød?),32,Rebekka R
Pair1,1,B,(0:14:09.2),"Den ville jo skulle være en 4'er, ikk'? Vil jeg sige   men det var den jo ikke sidst.",32,Rebekka R
Pair1,1,A,(0:14:12.7),Nej.,32,Rebekka R
Pair1,1,B,(0:14:12.9),Der manglede den prikker. Og den der den var en ,32,Rebekka R
Pair1,1,A,(0:14:14.9),2'er.,32,Rebekka R
Pair1,1,B,(0:14:16.7) ,"Har vi overvejet at lægge mærke til farver, egentligt?",32,Rebekka R
Pair1,1,A,(0:14:18.7),Næh. Det har vi da faktisk ikke.,32,Rebekka R
Pair1,1,B,(0:14:19.4) ,"Nej. Det har jeg også først lige tænkt over nu. Det må være en 2'er, eller hvad?",32,Rebekka R
Pair1,1,A,(0:14:25.8),Ja.,32,Rebekka R
Pair1,1,B,(0:14:27.6),"Fuck, den så ellers ond ud. Nå. Men okay: farver. Der er blå og tyrkis.",33,Rebekka R
Pair1,1,A,(0:14:36.0),Det må være en 2'er også.,33,Rebekka R
Pair1,1,B,(0:14:38.5),Den har  ja.,33,Rebekka R
Pair1,1,A,(0:14:40.7),Den har ikke noget negativt overhovedet.,34,Rebekka R
Pair1,1,B,(0:14:47.5),Det må også være en 2'er.,34,Rebekka R
Pair1,1,A,(0:14:48.6),Ja.,34,Rebekka R
Pair1,1,A,(0:14:52.0),Så nu trøde man lige at det var blevet nemt.,35,Rebekka R
Pair1,1,B,(0:14:53.4),Ja. Okay hvis farven...,35,Rebekka R
Pair1,1,A,(0:14:57.7),Så skal det der jo være en 3'er.,35,Rebekka R
Pair1,1,B,(0:15:00.9),Ja fordi hvis faverne også er en af faktorerne ,35,Rebekka R
Pair1,1,A,(0:15:02.8),Ja.,35,Rebekka R
Pair1,1,B,(0:15:03.4),"Så har den  og hvis vi siger at den  så vi ved jo ikke om den er ond eller god. Den farve dér. Den er god, vil jeg sige.",35,Rebekka R
Pair1,1,A,(0:15:11.3),"De andre to, der var blå, der var ",35,Rebekka R
Pair1,1,B,(0:15:14.8),De var gode.,35,Rebekka R
Pair1,1,A,(0:15:15.3),Ja. Dem skulle du jo bare spise.,35,Rebekka R
Pair1,1,B,(0:15:18.2),Den skulle vi bare spise? Ej tak. Det her det er en ond farve   det kan jeg bare ikke se.,35,Rebekka R
Pair1,1,A,(0:15:25.7),"Nej, det kan jeg heller ikke.",35,Rebekka R
Pair1,1,B,(0:15:32.3),Tykke ben og prikker   så kunne den være ond. Og hvis der så også er en grøn farve ,35,Rebekka R
Pair1,1,A,(0:15:35.3),"Den ser ikke ond ud, den der. Det kan jeg ikke ",35,Rebekka R
Pair1,1,B,(0:15:37.6),Den ser overhovedet ikke ond ud.,35,Rebekka R
Pair1,1,A,(0:15:38.2),Nej.,35,Rebekka R
Pair1,1,B,(0:15:43.0),"Okay, så vi skal regne ud med alt, hvad vi sådan har fundet ud af, hvad det er   og så tage det modsatte. ",36,Rebekka R
Pair1,1,A,(0:15:46.8),Hvad?,36,Rebekka R
Pair1,1,B,(0:15:48.7),Det er også en strategi!,36,Rebekka R
Pair1,1,A,(0:15:53.3),Ja.,36,Rebekka R
Pair1,1,B,(0:15:56.7),Den er ond.,36,Rebekka R
Pair1,1,A,(0:15:57.6),Det er enten en 2'er eller en 4'er.,36,Rebekka R
Pair1,1,B,(0:16:01.9),"Det er rigtigt, men vi leder efter, om den er ond eller god. Men så skal det der  hvis det der er en god farve, ikk', så er den... Gode ben.",36,Rebekka R
Pair1,1,A,(0:16:09.7),"Det er kun øjnene, det er skidt med.",36,Rebekka R
Pair1,1,B,(0:16:11.3),Og ingen prikker. Og god farve. Så er det en 2'er.,36,Rebekka R
Pair1,1,B,(0:16:26.5),Den har prikker. Men det er en god farve   hvis det passer. Så den er god.,37,Rebekka R
