Pair,Session,Interlocutor,Initial time,Transcription,Joint decision,Transcriber
Pair17,1,A,(0:06:38.5),"Så skulle dén også være en 1'er, fordi jeg synes bare vi (?) nogle der er friendly hver gang.",23,RebekkaR
Pair17,1,B,(0:06:44.6),Skal vi tage en 1'er?,23,RebekkaR
Pair17,1,A,(0:06:45.5),Prøv.,23,RebekkaR
Pair17,1,A,(0:06:51.8),Så er det en 2'er.,24,RebekkaR
Pair17,1,B,(0:06:53.1),Ja.,24,RebekkaR
Pair17,1,B,(0:07:02.0),Er det en 4'er eller en 3'er?,25,RebekkaR
Pair17,1,A,(0:07:03.7),Jeg tror det er en 1'er.,25,RebekkaR
Pair17,1,B,(0:07:04.8),1'er?,25,RebekkaR
Pair17,1,A,(0:07:05.7),Jeg tror det er en 1'er.,25,RebekkaR
Pair17,1,A,(0:07:12.3),Og så tror jeg det er en 2'er.,26,RebekkaR
Pair17,1,B,(0:07:14.2),Ja.,26,RebekkaR
Pair17,1,A,(0:07:16.2),"Men jeg kan ikke se logikken i, hvorfor der ikke er nogle, der skal dø! Så det er også en 2'er.",27,RebekkaR
Pair17,1,B,(0:07:22.4),Ja.,27,RebekkaR
Pair17,1,A,(0:07:30.1),"Så er spørgsmålet, om dén er en 2'er.",28,RebekkaR
Pair17,1,B,(0:07:45.3),"Ja, 2'er vil jeg også sige.",28,RebekkaR
Pair17,1,A,(0:07:46.6),Eller også er det en 3'er. Prøv 2.,28,RebekkaR
Pair17,1,A,(0:07:55.3),Så tror jeg det er en 2'er.,29,RebekkaR
Pair17,1,B,(0:07:55.5),Ja.,29,RebekkaR
Pair17,1,A,(0:08:00.9),Tror det er en 1'er.,30,RebekkaR
Pair17,1,B,(0:08:01.1),Etter?,30,RebekkaR
Pair17,1,A,(0:08:02.3),Ja.,30,RebekkaR
Pair17,1,A,(0:08:07.9),Og en 1'er.,31,RebekkaR
Pair17,1,B,(0:08:08.6),Ja.,31,RebekkaR
Pair17,1,A,(0:08:14.0),Og en 1'er.,32,RebekkaR
Pair17,1,B,(0:08:14.2),Ja.,32,RebekkaR
Pair17,1,B,(0:08:19.5),"2'er, ikk'?",33,RebekkaR
Pair17,1,A,(0:08:19.7),2'er.,33,RebekkaR
Pair17,1,B,(0:08:25.2),1'er.,34,RebekkaR
Pair17,1,A,(0:08:25.4),1'er.,34,RebekkaR
Pair17,1,A,(0:08:30.9),"Så var den farlig, men havde den noget i sig? Den er 3 eller 4.",35,RebekkaR
Pair17,1,B,(0:08:33.7),"Det tror jeg den har haft. Jeg har ikke set nogle, der kun har været farlige endnu.",35,RebekkaR
Pair17,1,A,(0:08:38.0),Så sig 4.,35,RebekkaR
Pair17,1,B,(0:08:43.7),"Det var den samme, ikk'? Fire.",36,RebekkaR
Pair17,1,A,(0:08:44.7),Ja.,36,RebekkaR
Pair17,1,B,(0:08:50.7),2'er?,37,RebekkaR
Pair17,1,A,(0:08:51.5),4'er ville jeg sige.,37,RebekkaR
Pair17,1,B,(0:08:52.5),"Fire? Når, den er selvfølgelig ens med den anden...",37,RebekkaR
Pair17,1,A,(0:08:59.5),Etter.,38,RebekkaR
Pair17,1,B,(0:08:59.7),Etter.,38,RebekkaR
Pair17,1,A,(0:09:05.3),Fire.,39,RebekkaR
Pair17,1,B,(0:09:13.2),Det er en 2'er. Er det ikke det?,40,RebekkaR
Pair17,1,A,(0:09:16.0),Den synes jeg er svær. De andre er lidt mere onde. Det kunne også være en 4'er. En 2'er eller 4'er.,40,RebekkaR
Pair17,1,B,(0:09:22.2),"Ja. Det ved jeg ikke, det kan godt være, det er en 4'er.",40,RebekkaR
Pair17,1,B,(0:09:35.2),Det er en 2'er.,41,RebekkaR
Pair17,1,A,(0:09:35.4),2'er.,41,RebekkaR
Pair17,1,B,(0:09:40.8),Fire.,42,RebekkaR
Pair17,1,A,(0:09:41.0),Fire.,42,RebekkaR
Pair17,1,A,(0:09:44.0),Når de har pletter så er det næsten kun 4.,43,RebekkaR
Pair17,1,B,(0:09:45.3),Ja. En 2'er.,43,RebekkaR
Pair17,1,A,(0:09:46.9),Så det er en 2'er.,43,RebekkaR
Pair17,1,A,(0:09:52.7),2'er.,44,RebekkaR
Pair17,1,B,(0:09:52.9),2'er.,44,RebekkaR
Pair17,1,A,(0:09:58.6),Fire.,45,RebekkaR
Pair17,1,B,(0:09:59.0),"Fire, ja.",45,RebekkaR
Pair17,1,B,(0:10:05.5),"Fire også, ikke?",46,RebekkaR
Pair17,1,A,(0:10:07.5),Eller ser den gladere ud? Er det ikke en 2'er?,46,RebekkaR
Pair17,1,B,(0:10:11.1),Det kan godt være.,46,RebekkaR
Pair17,1,A,(0:10:12.8),Jeg tror det er en 2'er.,46,RebekkaR
Pair17,1,B,(0:10:13.1),"Den ser anderledes ud, men jeg kan ikke lige se hvordan. Skal vi prøve 2'er?",46,RebekkaR
Pair17,1,B,(0:10:20.5),To.,47,RebekkaR
Pair17,1,A,(0:10:20.7),To.,47,RebekkaR
Pair17,1,B,(0:10:26.2),"Det er en 4'er så, eller hvad? Hvornår var det 1'ere?",48,RebekkaR
Pair17,1,A,(0:10:32.0),Jeg tror dét der er en 3'er.,48,RebekkaR
Pair17,1,B,(0:10:33.8),En 3'er? Vi prøver.,48,RebekkaR
Pair17,1,A,(0:10:39.1),Fordi den er slap og så farlig ud. Men har ikke noget i sig   så dét er også en 3'er.,49,RebekkaR
Pair17,1,B,(0:10:41.6),Ja.,49,RebekkaR
Pair17,1,A,(0:10:46.7),Det er en 1'er.,50,RebekkaR
Pair17,1,B,(0:10:53.5),"Og det er så en 3'er, eller hvad?",51,RebekkaR
Pair17,1,A,(0:10:54.7),Ja... Det tror jeg.,51,RebekkaR
Pair17,1,B,(0:11:02.7),Og 2... 4?,52,RebekkaR
Pair17,1,A,(0:11:04.4),Eller 4. Fire tror jeg.,52,RebekkaR
Pair17,1,B,(0:11:07.1),Vi prøver.,52,RebekkaR
Pair17,1,A,(0:11:13.4),Det er en 2'er.,53,RebekkaR
Pair17,1,B,(0:11:14.2),"2'er, ja.",53,RebekkaR
Pair17,1,A,(0:11:18.8),1'er.,54,RebekkaR
Pair17,1,B,(0:11:25.5),"4, ikke?",55,RebekkaR
Pair17,1,A,(0:11:26.3),"Ja, det tror jeg også.",55,RebekkaR
Pair17,1,B,(0:11:32.6),2... Nej ,56,RebekkaR
Pair17,1,A,(0:11:33.5),Den har ikke noget i sig. Jeg tror det er en 1'er.,56,RebekkaR
Pair17,1,B,(0:11:35.5),Ja.,56,RebekkaR
Pair17,1,B,(0:11:40.0),Og det er det samme.,57,RebekkaR
Pair17,1,A,(0:11:45.9),To.,58,RebekkaR
Pair17,1,B,(0:11:47.3),Ja.,58,RebekkaR
Pair17,1,A,(0:11:52.0),Fire.,59,RebekkaR
Pair17,1,B,(0:11:52.9),"Mmm, ja.",59,RebekkaR
Pair17,1,A,(0:11:59.1),Jeg synes dén der ser ond ud.,60,RebekkaR
Pair17,1,B,(0:12:00.0),Ja. Men er det ikke en 1'er? Eller hvad?,60,RebekkaR
Pair17,1,A,(0:12:03.0),Eller det er en 3'er.,60,RebekkaR
Pair17,1,B,(0:12:05.6),Skal vi prøve?,60,RebekkaR
Pair17,1,A,(0:12:13.0),Det er en 2'er.,61,RebekkaR
Pair17,1,A,(0:12:18.4),Det er en 4'er vil jeg sige. Var det en 2'er før?,62,RebekkaR
Pair17,1,B,(0:12:20.6),"Ja det mener jeg, det var.",62,RebekkaR
Pair17,1,A,(0:12:22.1),Okay så tag 2.,62,RebekkaR
Pair17,1,A,(0:12:27.5),Et.,63,RebekkaR
Pair17,1,B,(0:12:28.0),Ja.,63,RebekkaR
Pair17,1,A,(0:12:33.5),Fire tror jeg.,64,RebekkaR
Pair17,1,B,(0:12:34.3),Ja.,64,RebekkaR
Pair17,1,A,(0:12:42.6),Er det en 1'er? Eller er det en 3'er?,65,RebekkaR
Pair17,1,B,(0:12:45.2),"Jeg har lyst til at sige en 3'er, faktisk.",65,RebekkaR
Pair17,1,A,(0:12:47.2),"Ja, vi siger 3.",65,RebekkaR
Pair17,1,A,(0:12:53.9),"To, tror jeg. Jeg ved ikke, om de pletter har noget at sige. Prøv 2.",66,RebekkaR
Pair17,1,B,(0:12:59.6),Ja. Det synes jeg nemlig ikke de har haft før.,66,RebekkaR
Pair17,1,A,(0:13:04.2),1'er.,67,RebekkaR
Pair17,1,B,(0:13:04.4),"1'er, ja.",67,RebekkaR
Pair17,1,A,(0:13:10.8),1'er.,68,RebekkaR
Pair17,1,B,(0:13:11.1),Når ja 1'er.,68,RebekkaR
Pair17,1,A,(0:13:15.8),Et.,69,RebekkaR
Pair17,1,B,(0:13:16.2),Et.,69,RebekkaR
Pair17,1,B,(0:13:20.7),To.,70,RebekkaR
Pair17,1,A,(0:13:21.3),Ja.,70,RebekkaR
Pair17,1,A,(0:13:27.3),"2 har jeg lyst til at sige, men det kunne også være en 4'er.",71,RebekkaR
Pair17,1,B,(0:13:30.1),Jeg tror det er en 2'er.,71,RebekkaR
Pair17,1,A,(0:13:31.3),Ja.,71,RebekkaR
Pair17,1,A,(0:13:36.2),Et.,72,RebekkaR
Pair17,1,B,(0:13:36.4),Etter.,72,RebekkaR
Pair17,1,B,(0:13:41.9),"2'er, ikke?",73,RebekkaR
Pair17,1,A,(0:13:42.4),Jo.,73,RebekkaR
Pair17,1,A,(0:13:46.9),To.,74,RebekkaR
Pair17,1,B,(0:13:47.5),Jep.,74,RebekkaR
Pair17,1,A,(0:13:53.4),"1'er har jeg lyst til at sige, men det kunne også være en 3'er.",75,RebekkaR
Pair17,1,B,(0:13:55.5),Ja. Jeg tænker nemlig 3'er.,75,RebekkaR
Pair17,1,A,(0:13:57.5),Så tag 3.,75,RebekkaR
Pair17,1,A,(0:14:03.8),3 vil jeg sige.,76,RebekkaR
Pair17,1,B,(0:14:04.8),Ja.,76,RebekkaR
Pair17,1,A,(0:14:11.0),Et.,77,RebekkaR
Pair17,1,B,(0:14:11.3),Etter.,77,RebekkaR
Pair17,1,B,(0:14:17.0),2'er.,78,RebekkaR
Pair17,1,A,(0:14:17.8),Det tror jeg.,78,RebekkaR
Pair17,1,A,(0:14:22.9),1'er.,79,RebekkaR
Pair17,1,B,(0:14:24.5),Ja.,79,RebekkaR
Pair17,1,A,(0:14:29.4),To.,80,RebekkaR
Pair17,1,B,(0:14:29.6),To.,80,RebekkaR
Pair17,1,B,(0:14:36.8),Er det ikke en 1'er?,81,RebekkaR
Pair17,1,A,(0:14:40.1),Jo. Det kan også være en 3'er.,81,RebekkaR
Pair17,1,B,(0:14:41.8),Ja.,81,RebekkaR
Pair17,1,A,(0:14:42.9),Tror det er en 3'er.,81,RebekkaR
Pair17,1,A,(0:14:48.0),3'er.,82,RebekkaR
Pair17,1,B,(0:14:48.1),Det er den samme.,82,RebekkaR
Pair17,1,A,(0:14:53.4),Tre.,83,RebekkaR
Pair17,1,B,(0:14:54.3),Tre.,83,RebekkaR
Pair17,1,A,(0:15:00.3),"Tre, tror jeg.",84,RebekkaR
Pair17,1,B,(0:15:01.8),Ja. Vi prøver.,84,RebekkaR
Pair17,1,A,(0:15:05.8),Så har pletterne en betydning. 1'er.,85,RebekkaR
Pair17,1,B,(0:15:06.7),Ja. 1'er.,85,RebekkaR
Pair17,1,A,(0:15:15.2),4'er.,86,RebekkaR
Pair17,1,B,(0:15:15.8),"Ja. Nej   det er den der, hvor vi bliver ved med at sige 4, hvor det er 2. Er det ikk'?",86,RebekkaR
Pair17,1,A,(0:15:21.3),"Jeg synes bare, den plejer at være grøn... Det kan godt være, det er en 2'er.",86,RebekkaR
Pair17,1,A,(0:15:29.2),2'er.,87,RebekkaR
Pair17,1,B,(0:15:29.6),To.,87,RebekkaR
Pair17,1,A,(0:15:37.1),3'er har jeg lyst til at sige.,88,RebekkaR
Pair17,1,B,(0:15:39.0),Ja.,88,RebekkaR
Pair17,1,A,(0:15:47.3),"Er det en 1'er? Jeg tror, det er en 3'er.",89,RebekkaR
Pair17,1,B,(0:15:48.8),"Ja, det tror jeg også.",89,RebekkaR
Pair17,1,A,(0:15:49.8),Fordi pletter havde ikke nogen betydning.,89,RebekkaR
Pair17,1,B,(0:15:51.6),"Jo var det ikke lige præcis det, de havde? Men det var når de var der, eller hvad?",89,RebekkaR
Pair17,1,A,(0:15:55.8),Jeg forstår det ikke.,89,RebekkaR
Pair17,1,B,(0:15:56.3),Jeg kan ikke huske det. Vi prøver 3.,89,RebekkaR
Pair17,1,B,(0:15:58.8),"Okay, så når den ikke har pletter så er den ond.",90,RebekkaR
Pair17,1,A,(0:16:02.2),Det er en 2'er.,90,RebekkaR
Pair17,1,B,(0:16:02.8),Ja.,90,RebekkaR
Pair17,1,A,(0:16:08.6),"Jeg tror, det er en 4'er.",91,RebekkaR
Pair17,1,B,(0:16:09.3),Ja.,91,RebekkaR
Pair17,1,B,(0:16:16.0),1'er.,92,RebekkaR
Pair17,1,A,(0:16:17.4),Ja.,92,RebekkaR
Pair17,1,B,(0:16:23.1),2'er.,93,RebekkaR
Pair17,1,A,(0:16:23.8),Mmm.,93,RebekkaR
Pair17,1,A,(0:16:28.9),Et.,94,RebekkaR
Pair17,1,B,(0:16:29.1),Et.,94,RebekkaR
Pair17,1,A,(0:16:34.5),1'er.,95,RebekkaR
Pair17,1,B,(0:16:34.9),"1, ikk'?",95,RebekkaR
Pair17,1,B,(0:16:40.2),1 igen.,96,RebekkaR
Pair17,1,A,(0:16:40.9),Det tror jeg.,96,RebekkaR
Pair17,1a,B,(0:17:14.1),"Jeg tror ikke, den er god.",97,RebekkaR
Pair17,1a,A,(0:17:17.4),Nej den har godt nok armene i vejret. Prøv 4.,97,RebekkaR
Pair17,1a,B,(0:17:22.2),Ja. Fire.,97,RebekkaR
Pair17,1a,A,(0:17:28.7),Den ser træt ud.,98,RebekkaR
Pair17,1a,B,(0:17:29.3),"Ja. Den ser ikke ond ud, synes jeg.",98,RebekkaR
Pair17,1a,A,(0:17:32.0),Så sig 1.,98,RebekkaR
Pair17,1a,B,(0:17:32.4),Ja.,98,RebekkaR
Pair17,1a,A,(0:17:40.4),Er det også en 1'er?,99,RebekkaR
Pair17,1a,B,(0:17:43.2),Et?,99,RebekkaR
Pair17,1a,A,(0:17:48.1),"Armene den anden vej. Spørgsmålet er, om det er en 2'er.",100,RebekkaR
Pair17,1a,A,(0:17:59.9),Armene op. Jeg tror en 4'er.,101,RebekkaR
Pair17,1a,B,(0:18:04.1),Ja.,101,RebekkaR
Pair17,1a,B,(0:18:09.5),Den ser altså god ud.,102,RebekkaR
Pair17,1a,A,(0:18:10.5),2'er.,102,RebekkaR
Pair17,1a,B,(0:18:11.0),Ja.,102,RebekkaR
Pair17,1a,A,(0:18:17.3),Fire.,103,RebekkaR
Pair17,1a,B,(0:18:18.2),Ja.,103,RebekkaR
Pair17,1a,B,(0:18:23.8),Den er god dén der.,104,RebekkaR
Pair17,1a,A,(0:18:24.4),1'er.,104,RebekkaR
Pair17,1a,B,(0:18:25.2),Ja.,104,RebekkaR
Pair17,2,A,(0:18:37.0),"Så kan vi jo bare starte forfra med at gætte. Nå, tror det er en 1'er.",1,RebekkaR
Pair17,2,B,(0:18:43.5),Ja.,1,RebekkaR
Pair17,2,A,(0:18:49.0),"Et. ""Can behave differently"". Vi kan også bare prøve at gøre det helt modsatte.",2,RebekkaR
Pair17,2,B,(0:18:56.9),Når   ja selvfølgelig.,2,RebekkaR
Pair17,2,A,(0:18:58.0),"Vi kan også sige 2 til alle dem, vi før sagde 1 til.",2,RebekkaR
Pair17,2,B,(0:18:59.6),Ja.,2,RebekkaR
Pair17,2,B,(0:19:07.4),"Så må det være en 1'er, eller hvad? Nej for det ville være en ",3,RebekkaR
Pair17,2,A,(0:19:11.8), 1'er før. Jeg tror det er en 2'er igen.,3,RebekkaR
Pair17,2,B,(0:19:19.3),Så må det være en 3'er eller hvad?,4,RebekkaR
Pair17,2,A,(0:19:22.3),"Eller en 1'er. For det er dem, der er stærke   de er så svage nu.",4,RebekkaR
Pair17,2,B,(0:19:24.9),Når... Ja det giver mening. Vi prøver 1.,4,RebekkaR
Pair17,2,A,(0:19:29.3),Ja.,4,RebekkaR
Pair17,2,B,(0:19:34.1),Så den ville være en 4'er.,5,RebekkaR
Pair17,2,A,(0:19:37.3),Ja.,5,RebekkaR
Pair17,2,A,(0:19:43.5),Så dén ville have været en 1'er før ,6,RebekkaR
Pair17,2,B,(0:19:45.2),"Ja, så en 2'er må det være.",6,RebekkaR
Pair17,2,A,(0:19:48.4),"Men det er god, så det kunne også være  hvad var det, der var en 4'er før? Nej, prøv bare sig 2.",6,RebekkaR
Pair17,2,A,(0:20:01.0),2 ville vi have sagt før.,7,RebekkaR
Pair17,2,B,(0:20:02.5),"Ja. Men hvis det var dem, der var stærke, så skulle det være en 1'er eller en...",7,RebekkaR
Pair17,2,A,(0:20:08.4),Men den er da også svag før og skulle have været en 1'er. Prøv at tage 2 så   det ville vi have sagt før.,7,RebekkaR
Pair17,2,B,(0:20:14.1),Ja.,7,RebekkaR
Pair17,2,A,(0:20:20.9),Så er det en 3'er.,8,RebekkaR
Pair17,2,B,(0:20:21.2),Den samme.,8,RebekkaR
Pair17,2,A,(0:20:22.4),Ja.,8,RebekkaR
Pair17,2,B,(0:20:26.0),Jeg kan ikke se noget system i det nu.,9,RebekkaR
Pair17,2,A,(0:20:31.4),To.,9,RebekkaR
Pair17,2,B,(0:20:33.3),Ja.,9,RebekkaR
Pair17,2,A,(0:20:39.1),Så er det 1.,10,RebekkaR
Pair17,2,B,(0:20:39.5),Ja.,10,RebekkaR
Pair17,2,A,(0:20:45.7),Det ville have været 2.,11,RebekkaR
Pair17,2,B,(0:20:47.0),Ja. Men det kan være det er en ,11,RebekkaR
Pair17,2,A,(0:20:49.7), 4'er.,11,RebekkaR
Pair17,2,B,(0:20:50.5),"Ja, det ville jeg også sige.",11,RebekkaR
Pair17,2,B,(0:20:56.1),"Det kan være, der er noget med blå og grøn nu. Eller sådan et eller andet.",12,RebekkaR
Pair17,2,A,(0:21:00.2),"Det kan godt være. Så den er 4, eller hvad?",12,RebekkaR
Pair17,2,B,(0:21:05.5),Fire?,12,RebekkaR
Pair17,2,B,(0:21:17.4),Den ser ond ud...,13,RebekkaR
Pair17,2,A,(0:21:21.1),Prøv at tage 3.,13,RebekkaR
Pair17,2,B,(0:21:22.0),Ja.,13,RebekkaR
Pair17,2,B,(0:21:27.5),Fire.,14,RebekkaR
Pair17,2,A,(0:21:29.9),Ja eller 2. Før var den ond ,14,RebekkaR
Pair17,2,B,(0:21:35.7),"Når ja, det er selvfølgelig rigtigt. Vi prøver 2 så.",14,RebekkaR
Pair17,2,B,(0:21:45.5),"Jeg kunne godt forestille mig, at det var en 2'er eller sådan noget.",15,RebekkaR
Pair17,2,A,(0:21:49.1),"Ja, prøv.",15,RebekkaR
Pair17,2,A,(0:21:54.9),Et.,16,RebekkaR
Pair17,2,B,(0:21:55.2),"Det er den samme, ja.",16,RebekkaR
Pair17,2,A,(0:22:01.5),Fire. Nu trykker vi bare noget!,17,RebekkaR
Pair17,2,B,(0:22:05.1),Ja! Jeg har slet ikke styr på noget.,17,RebekkaR
Pair17,2,B,(0:22:08.5),Den har vi haft før.,18,RebekkaR
Pair17,2,A,(0:22:10.3),"Havde vi ikke to i streg, der sagde to forskellige ting?",18,RebekkaR
Pair17,2,B,(0:22:12.5),Jo. Det kan godt være det bare ikke giver nogen mening så. Skal vi prøve en 4'er?,18,RebekkaR
Pair17,2,A,(0:22:17.2),Jaja.,18,RebekkaR
Pair17,2,A,(0:22:25.5),Et. Nu prøver vi på den gamle model.,19,RebekkaR
Pair17,2,B,(0:22:26.8),Ja.,19,RebekkaR
Pair17,2,A,(0:22:34.1),Et.,20,RebekkaR
Pair17,2,B,(0:22:34.6),Ja.,20,RebekkaR
Pair17,2,B,(0:22:41.6),Fire. Eller 3. Nej ,21,RebekkaR
Pair17,2,A,(0:22:47.9),Fire.,21,RebekkaR
Pair17,2,B,(0:22:48.8),Fire.,21,RebekkaR
Pair17,2,A,(0:22:54.8),"Et, tror jeg.",22,RebekkaR
Pair17,2,B,(0:22:58.8),Vi prøver.,22,RebekkaR
Pair17,2,A,(0:23:03.8),Der er noget med pletter.,23,RebekkaR
Pair17,2,B,(0:23:05.0),"Ja. Men den var ikke stærk, var den?",23,RebekkaR
Pair17,2,A,(0:23:09.9),"Nej, den var svag. Prøv 4 på dén der.",23,RebekkaR
Pair17,2,B,(0:23:18.9),Den har ikke pletter.,24,RebekkaR
Pair17,2,A,(0:23:19.7),Men det havde den anden.,24,RebekkaR
Pair17,2,B,(0:23:20.4),Ja. Så må det være en 4'er måske.,24,RebekkaR
Pair17,2,A,(0:23:23.7),Prøv 4.,24,RebekkaR
Pair17,2,A,(0:23:26.9),Uden pletter: 4. Med pletter: 3.,25,RebekkaR
Pair17,2,B,(0:23:28.6),Ja.,25,RebekkaR
Pair17,2,A,(0:23:30.0),Med pletter: 3   vi prøver 3.,25,RebekkaR
Pair17,2,B,(0:23:30.8),Vi prøver 3.,25,RebekkaR
